"fips","name","state","farmvalue","valuesource","profit","profitsource"
"20069","Gray","KS",86.46,"corn",216.4600000000001,"corn"
"20071","Greeley","KS",86.46,"corn",216.4600000000001,"corn"
"20073","Greenwood","KS",86.46,"corn",216.4600000000001,"corn"
"20075","Hamilton","KS",86.46,"corn",216.4600000000001,"corn"
"20077","Harper","KS",86.46,"corn",216.4600000000001,"corn"
"20079","Harvey","KS",86.46,"corn",216.4600000000001,"corn"
"20081","Haskell","KS",86.46,"corn",216.4600000000001,"corn"
"20083","Hodgeman","KS",86.46,"corn",216.4600000000001,"corn"
"20085","Jackson","KS",86.46,"corn",216.4600000000001,"corn"
"20087","Jefferson","KS",86.46,"corn",216.4600000000001,"corn"
"20089","Jewell","KS",86.46,"corn",216.4600000000001,"corn"
"20091","Johnson","KS",86.46,"corn",216.4600000000001,"corn"
"20093","Kearny","KS",86.46,"corn",216.4600000000001,"corn"
"20095","Kingman","KS",86.46,"corn",216.4600000000001,"corn"
"20097","Kiowa","KS",86.46,"corn",216.4600000000001,"corn"
"20099","Labette","KS",86.46,"corn",216.4600000000001,"corn"
"20101","Lane","KS",86.46,"corn",216.4600000000001,"corn"
"20103","Leavenworth","KS",86.46,"corn",216.4600000000001,"corn"
"20105","Lincoln","KS",86.46,"corn",216.4600000000001,"corn"
"20107","Linn","KS",86.46,"corn",216.4600000000001,"corn"
"20109","Logan","KS",86.46,"corn",216.4600000000001,"corn"
"20111","Lyon","KS",86.46,"corn",216.4600000000001,"corn"
"20113","Mcpherson","KS",86.46,"corn",216.4600000000001,"corn"
"20115","Marion","KS",86.46,"corn",216.4600000000001,"corn"
"20117","Marshall","KS",86.46,"corn",216.4600000000001,"corn"
"20119","Meade","KS",86.46,"corn",216.4600000000001,"corn"
"20121","Miami","KS",86.46,"corn",216.4600000000001,"corn"
"20123","Mitchell","KS",86.46,"corn",216.4600000000001,"corn"
"20125","Montgomery","KS",86.46,"corn",216.4600000000001,"corn"
"20127","Morris","KS",86.46,"corn",216.4600000000001,"corn"
"20129","Morton","KS",86.46,"corn",216.4600000000001,"corn"
"20131","Nemaha","KS",86.46,"corn",216.4600000000001,"corn"
"20133","Neosho","KS",86.46,"corn",216.4600000000001,"corn"
"20135","Ness","KS",86.46,"corn",216.4600000000001,"corn"
"20137","Norton","KS",86.46,"corn",216.4600000000001,"corn"
"20139","Osage","KS",86.46,"corn",216.4600000000001,"corn"
"20141","Osborne","KS",86.46,"corn",216.4600000000001,"corn"
"20143","Ottawa","KS",86.46,"corn",216.4600000000001,"corn"
"20145","Pawnee","KS",86.46,"corn",216.4600000000001,"corn"
"20147","Phillips","KS",86.46,"corn",216.4600000000001,"corn"
"20149","Pottawatomie","KS",86.46,"corn",216.4600000000001,"corn"
"20151","Pratt","KS",86.46,"corn",216.4600000000001,"corn"
"20153","Rawlins","KS",86.46,"corn",216.4600000000001,"corn"
"20155","Reno","KS",86.46,"corn",216.4600000000001,"corn"
"20157","Republic","KS",86.46,"corn",216.4600000000001,"corn"
"20159","Rice","KS",86.46,"corn",216.4600000000001,"corn"
"20161","Riley","KS",86.46,"corn",216.4600000000001,"corn"
"20163","Rooks","KS",86.46,"corn",216.4600000000001,"corn"
"20165","Rush","KS",86.46,"corn",216.4600000000001,"corn"
"20167","Russell","KS",86.46,"corn",216.4600000000001,"corn"
"20169","Saline","KS",86.46,"corn",216.4600000000001,"corn"
"20171","Scott","KS",86.46,"corn",216.4600000000001,"corn"
"20173","Sedgwick","KS",86.46,"corn",216.4600000000001,"corn"
"20175","Seward","KS",86.46,"corn",216.4600000000001,"corn"
"20177","Shawnee","KS",86.46,"corn",216.4600000000001,"corn"
"20179","Sheridan","KS",86.46,"corn",216.4600000000001,"corn"
"20181","Sherman","KS",86.46,"corn",216.4600000000001,"corn"
"20183","Smith","KS",86.46,"corn",216.4600000000001,"corn"
"20185","Stafford","KS",86.46,"corn",216.4600000000001,"corn"
"20187","Stanton","KS",86.46,"corn",216.4600000000001,"corn"
"20189","Stevens","KS",86.46,"corn",216.4600000000001,"corn"
"20191","Sumner","KS",86.46,"corn",216.4600000000001,"corn"
"20193","Thomas","KS",86.46,"corn",216.4600000000001,"corn"
"20195","Trego","KS",86.46,"corn",216.4600000000001,"corn"
"20197","Wabaunsee","KS",86.46,"corn",216.4600000000001,"corn"
"20199","Wallace","KS",86.46,"corn",216.4600000000001,"corn"
"20201","Washington","KS",86.46,"corn",216.4600000000001,"corn"
"20203","Wichita","KS",86.46,"corn",216.4600000000001,"corn"
"20205","Wilson","KS",86.46,"corn",216.4600000000001,"corn"
"20207","Woodson","KS",86.46,"corn",216.4600000000001,"corn"
"20209","Wyandotte","KS",86.46,"corn",216.4600000000001,"corn"
"21001","Adair","KY",72.63,"corn",270.54,"corn"
"21003","Allen","KY",72.63,"corn",270.54,"corn"
"21005","Anderson","KY",72.63,"corn",270.54,"corn"
"21007","Ballard","KY",150.49,"corn",322.13,"corn"
"21009","Barren","KY",72.63,"corn",270.54,"corn"
"21011","Bath","KY",72.63,"corn",270.54,"corn"
"21013","Bell","KY",72.63,"corn",270.54,"corn"
"21015","Boone","KY",72.63,"corn",270.54,"corn"
"21017","Bourbon","KY",72.63,"corn",270.54,"corn"
"21019","Boyd","KY",72.63,"corn",270.54,"corn"
"21021","Boyle","KY",72.63,"corn",270.54,"corn"
"21023","Bracken","KY",72.63,"corn",270.54,"corn"
"21025","Breathitt","KY",72.63,"corn",270.54,"corn"
"21027","Breckinridge","KY",72.63,"corn",270.54,"corn"
"21029","Bullitt","KY",72.63,"corn",270.54,"corn"
"21031","Butler","KY",72.63,"corn",270.54,"corn"
"21033","Caldwell","KY",150.49,"corn",322.13,"corn"
"21035","Calloway","KY",150.49,"corn",322.13,"corn"
"21037","Campbell","KY",72.63,"corn",270.54,"corn"
"21039","Carlisle","KY",150.49,"corn",322.13,"corn"
"21041","Carroll","KY",72.63,"corn",270.54,"corn"
"21043","Carter","KY",72.63,"corn",270.54,"corn"
"21045","Casey","KY",72.63,"corn",270.54,"corn"
"21047","Christian","KY",150.49,"corn",322.13,"corn"
"21049","Clark","KY",72.63,"corn",270.54,"corn"
"21051","Clay","KY",72.63,"corn",270.54,"corn"
"21053","Clinton","KY",72.63,"corn",270.54,"corn"
"21055","Crittenden","KY",150.49,"corn",322.13,"corn"
"21057","Cumberland","KY",72.63,"corn",270.54,"corn"
"21059","Daviess","KY",150.49,"corn",322.13,"corn"
"21061","Edmonson","KY",72.63,"corn",270.54,"corn"
"21063","Elliott","KY",72.63,"corn",270.54,"corn"
"21065","Estill","KY",72.63,"corn",270.54,"corn"
"21067","Fayette","KY",72.63,"corn",270.54,"corn"
"21069","Fleming","KY",72.63,"corn",270.54,"corn"
"21071","Floyd","KY",72.63,"corn",270.54,"corn"
"21073","Franklin","KY",72.63,"corn",270.54,"corn"
"21075","Fulton","KY",150.49,"corn",322.13,"corn"
"21077","Gallatin","KY",72.63,"corn",270.54,"corn"
"21079","Garrard","KY",72.63,"corn",270.54,"corn"
"21081","Grant","KY",72.63,"corn",270.54,"corn"
"21083","Graves","KY",150.49,"corn",322.13,"corn"
"21085","Grayson","KY",72.63,"corn",270.54,"corn"
"21087","Green","KY",72.63,"corn",270.54,"corn"
"21089","Greenup","KY",72.63,"corn",270.54,"corn"
"21091","Hancock","KY",150.49,"corn",322.13,"corn"
"21093","Hardin","KY",72.63,"corn",270.54,"corn"
"21095","Harlan","KY",72.63,"corn",270.54,"corn"
"21097","Harrison","KY",72.63,"corn",270.54,"corn"
"21099","Hart","KY",72.63,"corn",270.54,"corn"
"21101","Henderson","KY",150.49,"corn",322.13,"corn"
"21103","Henry","KY",72.63,"corn",270.54,"corn"
"21105","Hickman","KY",150.49,"corn",322.13,"corn"
"21107","Hopkins","KY",150.49,"corn",322.13,"corn"
"21109","Jackson","KY",72.63,"corn",270.54,"corn"
"21111","Jefferson","KY",72.63,"corn",270.54,"corn"
"21113","Jessamine","KY",72.63,"corn",270.54,"corn"
"21115","Johnson","KY",72.63,"corn",270.54,"corn"
"21117","Kenton","KY",72.63,"corn",270.54,"corn"
"21119","Knott","KY",72.63,"corn",270.54,"corn"
"21121","Knox","KY",72.63,"corn",270.54,"corn"
"21123","Larue","KY",72.63,"corn",270.54,"corn"
"21125","Laurel","KY",72.63,"corn",270.54,"corn"
"21127","Lawrence","KY",72.63,"corn",270.54,"corn"
"21129","Lee","KY",72.63,"corn",270.54,"corn"
"21131","Leslie","KY",72.63,"corn",270.54,"corn"
"21133","Letcher","KY",72.63,"corn",270.54,"corn"
"21135","Lewis","KY",72.63,"corn",270.54,"corn"
"21137","Lincoln","KY",72.63,"corn",270.54,"corn"
"21139","Livingston","KY",150.49,"corn",322.13,"corn"
"21141","Logan","KY",150.49,"corn",322.13,"corn"
"21143","Lyon","KY",150.49,"corn",322.13,"corn"
"21145","Mccracken","KY",150.49,"corn",322.13,"corn"
"21147","Mccreary","KY",72.63,"corn",270.54,"corn"
"21149","Mclean","KY",150.49,"corn",322.13,"corn"
"21151","Madison","KY",72.63,"corn",270.54,"corn"
"21153","Magoffin","KY",72.63,"corn",270.54,"corn"
"21155","Marion","KY",72.63,"corn",270.54,"corn"
"21157","Marshall","KY",150.49,"corn",322.13,"corn"
"21159","Martin","KY",72.63,"corn",270.54,"corn"
"21161","Mason","KY",72.63,"corn",270.54,"corn"
"21163","Meade","KY",72.63,"corn",270.54,"corn"
"21165","Menifee","KY",72.63,"corn",270.54,"corn"
"21167","Mercer","KY",72.63,"corn",270.54,"corn"
"21169","Metcalfe","KY",72.63,"corn",270.54,"corn"
"21171","Monroe","KY",72.63,"corn",270.54,"corn"
"21173","Montgomery","KY",72.63,"corn",270.54,"corn"
"21175","Morgan","KY",72.63,"corn",270.54,"corn"
"21177","Muhlenberg","KY",150.49,"corn",322.13,"corn"
"21179","Nelson","KY",72.63,"corn",270.54,"corn"
"21181","Nicholas","KY",72.63,"corn",270.54,"corn"
"21183","Ohio","KY",150.49,"corn",322.13,"corn"
"21185","Oldham","KY",72.63,"corn",270.54,"corn"
"21187","Owen","KY",72.63,"corn",270.54,"corn"
"21189","Owsley","KY",72.63,"corn",270.54,"corn"
"21191","Pendleton","KY",72.63,"corn",270.54,"corn"
"21193","Perry","KY",72.63,"corn",270.54,"corn"
"21195","Pike","KY",72.63,"corn",270.54,"corn"
"21197","Powell","KY",72.63,"corn",270.54,"corn"
"21199","Pulaski","KY",72.63,"corn",270.54,"corn"
"21201","Robertson","KY",72.63,"corn",270.54,"corn"
"21203","Rockcastle","KY",72.63,"corn",270.54,"corn"
"21205","Rowan","KY",72.63,"corn",270.54,"corn"
"21207","Russell","KY",72.63,"corn",270.54,"corn"
"21209","Scott","KY",72.63,"corn",270.54,"corn"
"21211","Shelby","KY",72.63,"corn",270.54,"corn"
"21213","Simpson","KY",150.49,"corn",322.13,"corn"
"21215","Spencer","KY",72.63,"corn",270.54,"corn"
"21217","Taylor","KY",72.63,"corn",270.54,"corn"
"21219","Todd","KY",150.49,"corn",322.13,"corn"
"21221","Trigg","KY",150.49,"corn",322.13,"corn"
"21223","Trimble","KY",72.63,"corn",270.54,"corn"
"21225","Union","KY",150.49,"corn",322.13,"corn"
"21227","Warren","KY",72.63,"corn",270.54,"corn"
"21229","Washington","KY",72.63,"corn",270.54,"corn"
"21231","Wayne","KY",72.63,"corn",270.54,"corn"
"21233","Webster","KY",150.49,"corn",322.13,"corn"
"21235","Whitley","KY",72.63,"corn",270.54,"corn"
"21237","Wolfe","KY",72.63,"corn",270.54,"corn"
"21239","Woodford","KY",72.63,"corn",270.54,"corn"
"22001","Acadia","LA",82.36,"soyb",59.21071999999998,"soyb"
"22003","Allen","LA",82.36,"soyb",59.21071999999998,"soyb"
"22005","Ascension","LA",82.36,"soyb",59.21071999999998,"soyb"
"22007","Assumption","LA",82.36,"soyb",59.21071999999998,"soyb"
"22009","Avoyelles","LA",82.36,"soyb",59.21071999999998,"soyb"
"22011","Beauregard","LA",82.36,"soyb",59.21071999999998,"soyb"
"22013","Bienville","LA",66.88,"corn",118.24999999999994,"corn"
"22015","Bossier","LA",66.88,"corn",118.24999999999994,"corn"
"22017","Caddo","LA",66.88,"corn",118.24999999999994,"corn"
"22019","Calcasieu","LA",82.36,"soyb",59.21071999999998,"soyb"
"22021","Caldwell","LA",66.88,"corn",118.24999999999994,"corn"
"22023","Cameron","LA",82.36,"soyb",59.21071999999998,"soyb"
"22025","Catahoula","LA",82.36,"soyb",59.21071999999998,"soyb"
"22027","Claiborne","LA",66.88,"corn",118.24999999999994,"corn"
"22029","Concordia","LA",82.36,"soyb",59.21071999999998,"soyb"
"22031","De Soto","LA",66.88,"corn",118.24999999999994,"corn"
"22033","East Baton Rouge","LA",82.36,"soyb",59.21071999999998,"soyb"
"22035","East Carroll","LA",82.36,"soyb",59.21071999999998,"soyb"
"22037","East Feliciana","LA",82.36,"soyb",59.21071999999998,"soyb"
"22039","Evangeline","LA",82.36,"soyb",59.21071999999998,"soyb"
"22041","Franklin","LA",82.36,"soyb",59.21071999999998,"soyb"
"22043","Grant","LA",82.36,"soyb",59.21071999999998,"soyb"
"22045","Iberia","LA",82.36,"soyb",59.21071999999998,"soyb"
"22047","Iberville","LA",82.36,"soyb",59.21071999999998,"soyb"
"22049","Jackson","LA",66.88,"corn",118.24999999999994,"corn"
"22051","Jefferson","LA",82.36,"soyb",59.21071999999998,"soyb"
"22053","Jefferson Davis","LA",82.36,"soyb",59.21071999999998,"soyb"
"22055","Lafayette","LA",82.36,"soyb",59.21071999999998,"soyb"
"22057","Lafourche","LA",82.36,"soyb",59.21071999999998,"soyb"
"22059","La Salle","LA",82.36,"soyb",59.21071999999998,"soyb"
"22061","Lincoln","LA",66.88,"corn",118.24999999999994,"corn"
"22063","Livingston","LA",82.36,"soyb",59.21071999999998,"soyb"
"22065","Madison","LA",82.36,"soyb",59.21071999999998,"soyb"
"22067","Morehouse","LA",82.36,"soyb",59.21071999999998,"soyb"
"22069","Natchitoches","LA",66.88,"corn",118.24999999999994,"corn"
"22071","Orleans","LA",82.36,"soyb",59.21071999999998,"soyb"
"22073","Ouachita","LA",66.88,"corn",118.24999999999994,"corn"
"22075","Plaquemines","LA",82.36,"soyb",59.21071999999998,"soyb"
"22077","Pointe Coupee","LA",82.36,"soyb",59.21071999999998,"soyb"
"22079","Rapides","LA",82.36,"soyb",59.21071999999998,"soyb"
"22081","Red River","LA",66.88,"corn",118.24999999999994,"corn"
"22083","Richland","LA",82.36,"soyb",59.21071999999998,"soyb"
"22085","Sabine","LA",66.88,"corn",118.24999999999994,"corn"
"22087","St Bernard","LA",82.36,"soyb",59.21071999999998,"soyb"
"22089","St Charles","LA",82.36,"soyb",59.21071999999998,"soyb"
"22091","St Helena","LA",82.36,"soyb",59.21071999999998,"soyb"
"22093","St James","LA",82.36,"soyb",59.21071999999998,"soyb"
"22095","St John The Baptist","LA",82.36,"soyb",59.21071999999998,"soyb"
"22097","St Landry","LA",82.36,"soyb",59.21071999999998,"soyb"
"22099","St Martin","LA",82.36,"soyb",59.21071999999998,"soyb"
"22101","St Mary","LA",82.36,"soyb",59.21071999999998,"soyb"
"22103","St Tammany","LA",82.36,"soyb",59.21071999999998,"soyb"
"22105","Tangipahoa","LA",82.36,"soyb",59.21071999999998,"soyb"
"22107","Tensas","LA",82.36,"soyb",59.21071999999998,"soyb"
"22109","Terrebonne","LA",82.36,"soyb",59.21071999999998,"soyb"
"22111","Union","LA",66.88,"corn",118.24999999999994,"corn"
"22113","Vermillion","LA",82.36,"soyb",59.21071999999998,"soyb"
"22115","Vernon","LA",66.88,"corn",118.24999999999994,"corn"
"22117","Washington","LA",82.36,"soyb",59.21071999999998,"soyb"
"22119","Webster","LA",66.88,"corn",118.24999999999994,"corn"
"22121","West Baton Rouge","LA",82.36,"soyb",59.21071999999998,"soyb"
"22123","West Carroll","LA",82.36,"soyb",59.21071999999998,"soyb"
"22125","West Feliciana","LA",82.36,"soyb",59.21071999999998,"soyb"
"22127","Winn","LA",66.88,"corn",118.24999999999994,"corn"
"23001","Androscoggin","ME",90.87,"soyb",296.27000000000015,"corn"
"23003","Aroostook","ME",90.87,"soyb",296.27000000000015,"corn"
"23005","Cumberland","ME",90.87,"soyb",296.27000000000015,"corn"
"23007","Franklin","ME",90.87,"soyb",296.27000000000015,"corn"
"23009","Hancock","ME",90.87,"soyb",296.27000000000015,"corn"
"23011","Kennebec","ME",90.87,"soyb",296.27000000000015,"corn"
"23013","Knox","ME",90.87,"soyb",296.27000000000015,"corn"
"23015","Lincoln","ME",90.87,"soyb",296.27000000000015,"corn"
"23017","Oxford","ME",90.87,"soyb",296.27000000000015,"corn"
"23019","Penobscot","ME",90.87,"soyb",296.27000000000015,"corn"
"23021","Piscataquis","ME",90.87,"soyb",296.27000000000015,"corn"
"23023","Sagadahoc","ME",90.87,"soyb",296.27000000000015,"corn"
"23025","Somerset","ME",90.87,"soyb",296.27000000000015,"corn"
"23027","Waldo","ME",90.87,"soyb",296.27000000000015,"corn"
"23029","Washington","ME",90.87,"soyb",296.27000000000015,"corn"
"23031","York","ME",90.87,"soyb",296.27000000000015,"corn"
"24001","Allegany","MD",72.63,"corn",270.54,"corn"
"24003","Anne Arundel","MD",66.88,"corn",118.24999999999994,"corn"
"24005","Baltimore","MD",90.87,"soyb",296.27000000000015,"corn"
"24009","Calvert","MD",66.88,"corn",118.24999999999994,"corn"
"24011","Caroline","MD",66.88,"corn",118.24999999999994,"corn"
"24013","Carroll","MD",90.87,"soyb",296.27000000000015,"corn"
"24015","Cecil","MD",66.88,"corn",118.24999999999994,"corn"
"24017","Charles","MD",66.88,"corn",118.24999999999994,"corn"
"24019","Dorchester","MD",66.88,"corn",118.24999999999994,"corn"
"24021","Frederick","MD",90.87,"soyb",296.27000000000015,"corn"
"24023","Garrett","MD",72.63,"corn",270.54,"corn"
"24025","Harford","MD",90.87,"soyb",296.27000000000015,"corn"
"24027","Howard","MD",90.87,"soyb",296.27000000000015,"corn"
"24029","Kent","MD",66.88,"corn",118.24999999999994,"corn"
"24031","Montgomery","MD",90.87,"soyb",296.27000000000015,"corn"
"24033","Prince Georges","MD",66.88,"corn",118.24999999999994,"corn"
"24035","Queen Annes","MD",66.88,"corn",118.24999999999994,"corn"
"24037","St Marys","MD",66.88,"corn",118.24999999999994,"corn"
"24039","Somerset","MD",66.88,"corn",118.24999999999994,"corn"
"24041","Talbot","MD",66.88,"corn",118.24999999999994,"corn"
"24043","Washington","MD",90.87,"soyb",296.27000000000015,"corn"
"24045","Wicomico","MD",66.88,"corn",118.24999999999994,"corn"
"24047","Worcester","MD",66.88,"corn",118.24999999999994,"corn"
"24510","Baltimore City","MD",90.87,"soyb",296.27000000000015,"corn"
"25001","Barnstable","MA",90.87,"soyb",296.27000000000015,"corn"
"25003","Berkshire","MA",90.87,"soyb",296.27000000000015,"corn"
"25005","Bristol","MA",90.87,"soyb",296.27000000000015,"corn"
"25007","Dukes","MA",90.87,"soyb",296.27000000000015,"corn"
"25009","Essex","MA",90.87,"soyb",296.27000000000015,"corn"
"25011","Franklin","MA",90.87,"soyb",296.27000000000015,"corn"
"25013","Hampden","MA",90.87,"soyb",296.27000000000015,"corn"
"25015","Hampshire","MA",90.87,"soyb",296.27000000000015,"corn"
"25017","Middlesex","MA",90.87,"soyb",296.27000000000015,"corn"
"25019","Nantucket","MA",90.87,"soyb",296.27000000000015,"corn"
"25021","Norfolk","MA",90.87,"soyb",296.27000000000015,"corn"
"25023","Plymouth","MA",90.87,"soyb",296.27000000000015,"corn"
"25025","Suffolk","MA",90.87,"soyb",296.27000000000015,"corn"
"25027","Worcester","MA",90.87,"soyb",296.27000000000015,"corn"
"26001","Alcona","MI",90.87,"soyb",296.27000000000015,"corn"
"26003","Alger","MI",90.87,"soyb",296.27000000000015,"corn"
"26005","Allegan","MI",90.87,"soyb",296.27000000000015,"corn"
"26007","Alpena","MI",90.87,"soyb",296.27000000000015,"corn"
"26009","Antrim","MI",90.87,"soyb",296.27000000000015,"corn"
"26011","Arenac","MI",90.87,"soyb",296.27000000000015,"corn"
"26013","Baraga","MI",90.87,"soyb",296.27000000000015,"corn"
"26015","Barry","MI",90.87,"soyb",296.27000000000015,"corn"
"26017","Bay","MI",90.87,"soyb",296.27000000000015,"corn"
"26019","Benzie","MI",90.87,"soyb",296.27000000000015,"corn"
"26021","Berrien","MI",90.87,"soyb",296.27000000000015,"corn"
"26023","Branch","MI",90.87,"soyb",296.27000000000015,"corn"
"26025","Calhoun","MI",90.87,"soyb",296.27000000000015,"corn"
"26027","Cass","MI",90.87,"soyb",296.27000000000015,"corn"
"26029","Charlevoix","MI",90.87,"soyb",296.27000000000015,"corn"
"26031","Cheboygan","MI",90.87,"soyb",296.27000000000015,"corn"
"26033","Chippewa","MI",90.87,"soyb",296.27000000000015,"corn"
"26035","Clare","MI",90.87,"soyb",296.27000000000015,"corn"
"26037","Clinton","MI",90.87,"soyb",296.27000000000015,"corn"
"26039","Crawford","MI",90.87,"soyb",296.27000000000015,"corn"
"26041","Delta","MI",90.87,"soyb",296.27000000000015,"corn"
"26043","Dickinson","MI",90.87,"soyb",296.27000000000015,"corn"
"26045","Eaton","MI",90.87,"soyb",296.27000000000015,"corn"
"26047","Emmet","MI",90.87,"soyb",296.27000000000015,"corn"
"26049","Genesee","MI",90.87,"soyb",296.27000000000015,"corn"
"26051","Gladwin","MI",90.87,"soyb",296.27000000000015,"corn"
"26053","Gogebic","MI",90.87,"soyb",296.27000000000015,"corn"
"26055","Grand Traverse","MI",90.87,"soyb",296.27000000000015,"corn"
"26057","Gratiot","MI",90.87,"soyb",296.27000000000015,"corn"
"26059","Hillsdale","MI",90.87,"soyb",296.27000000000015,"corn"
"26061","Houghton","MI",90.87,"soyb",296.27000000000015,"corn"
"26063","Huron","MI",90.87,"soyb",296.27000000000015,"corn"
"26065","Ingham","MI",90.87,"soyb",296.27000000000015,"corn"
"26067","Ionia","MI",90.87,"soyb",296.27000000000015,"corn"
"26069","Iosco","MI",90.87,"soyb",296.27000000000015,"corn"
"26071","Iron","MI",90.87,"soyb",296.27000000000015,"corn"
"26073","Isabella","MI",90.87,"soyb",296.27000000000015,"corn"
"26075","Jackson","MI",90.87,"soyb",296.27000000000015,"corn"
"26077","Kalamazoo","MI",90.87,"soyb",296.27000000000015,"corn"
"26079","Kalkaska","MI",90.87,"soyb",296.27000000000015,"corn"
"26081","Kent","MI",90.87,"soyb",296.27000000000015,"corn"
"26083","Keweenaw","MI",90.87,"soyb",296.27000000000015,"corn"
"26085","Lake","MI",90.87,"soyb",296.27000000000015,"corn"
"26087","Lapeer","MI",90.87,"soyb",296.27000000000015,"corn"
"26089","Leelanau","MI",90.87,"soyb",296.27000000000015,"corn"
"26091","Lenawee","MI",90.87,"soyb",296.27000000000015,"corn"
"26093","Livingston","MI",90.87,"soyb",296.27000000000015,"corn"
"26095","Luce","MI",90.87,"soyb",296.27000000000015,"corn"
"26097","Mackinac","MI",90.87,"soyb",296.27000000000015,"corn"
"26099","Macomb","MI",90.87,"soyb",296.27000000000015,"corn"
"26101","Manistee","MI",90.87,"soyb",296.27000000000015,"corn"
"26103","Marquette","MI",90.87,"soyb",296.27000000000015,"corn"
"26105","Mason","MI",90.87,"soyb",296.27000000000015,"corn"
"26107","Mecosta","MI",90.87,"soyb",296.27000000000015,"corn"
"26109","Menominee","MI",90.87,"soyb",296.27000000000015,"corn"
"26111","Midland","MI",90.87,"soyb",296.27000000000015,"corn"
"26113","Missaukee","MI",90.87,"soyb",296.27000000000015,"corn"
"26115","Monroe","MI",90.87,"soyb",296.27000000000015,"corn"
"26117","Montcalm","MI",90.87,"soyb",296.27000000000015,"corn"
"26119","Montmorency","MI",90.87,"soyb",296.27000000000015,"corn"
"26121","Muskegon","MI",90.87,"soyb",296.27000000000015,"corn"
"26123","Newaygo","MI",90.87,"soyb",296.27000000000015,"corn"
"26125","Oakland","MI",90.87,"soyb",296.27000000000015,"corn"
"26127","Oceana","MI",90.87,"soyb",296.27000000000015,"corn"
"26129","Ogemaw","MI",90.87,"soyb",296.27000000000015,"corn"
"26131","Ontonagon","MI",90.87,"soyb",296.27000000000015,"corn"
"26133","Osceola","MI",90.87,"soyb",296.27000000000015,"corn"
"26135","Oscoda","MI",90.87,"soyb",296.27000000000015,"corn"
"26137","Otsego","MI",90.87,"soyb",296.27000000000015,"corn"
"26139","Ottawa","MI",90.87,"soyb",296.27000000000015,"corn"
"26141","Presque Isle","MI",90.87,"soyb",296.27000000000015,"corn"
"26143","Roscommon","MI",90.87,"soyb",296.27000000000015,"corn"
"26145","Saginaw","MI",90.87,"soyb",296.27000000000015,"corn"
"26147","St Clair","MI",90.87,"soyb",296.27000000000015,"corn"
"26149","St Joseph","MI",90.87,"soyb",296.27000000000015,"corn"
"26151","Sanilac","MI",90.87,"soyb",296.27000000000015,"corn"
"26153","Schoolcraft","MI",90.87,"soyb",296.27000000000015,"corn"
"26155","Shiawassee","MI",90.87,"soyb",296.27000000000015,"corn"
"26157","Tuscola","MI",90.87,"soyb",296.27000000000015,"corn"
"26159","Van Buren","MI",90.87,"soyb",296.27000000000015,"corn"
"26161","Washtenaw","MI",90.87,"soyb",296.27000000000015,"corn"
"26163","Wayne","MI",90.87,"soyb",296.27000000000015,"corn"
"26165","Wexford","MI",90.87,"soyb",296.27000000000015,"corn"
"27001","Aitkin","MN",90.87,"soyb",296.27000000000015,"corn"
"27003","Anoka","MN",90.87,"soyb",296.27000000000015,"corn"
"27005","Becker","MN",75.46,"corn",185.76,"corn"
"27007","Beltrami","MN",90.87,"soyb",296.27000000000015,"corn"
"27009","Benton","MN",90.87,"soyb",296.27000000000015,"corn"
"27011","Big Stone","MN",150.49,"corn",322.13,"corn"
"27013","Blue Earth","MN",150.49,"corn",322.13,"corn"
"27015","Brown","MN",150.49,"corn",322.13,"corn"
"27017","Carlton","MN",90.87,"soyb",296.27000000000015,"corn"
"27019","Carver","MN",90.87,"soyb",296.27000000000015,"corn"
"27021","Cass","MN",90.87,"soyb",296.27000000000015,"corn"
"27023","Chippewa","MN",150.49,"corn",322.13,"corn"
"27025","Chisago","MN",90.87,"soyb",296.27000000000015,"corn"
"27027","Clay","MN",75.46,"corn",185.76,"corn"
"27029","Clearwater","MN",75.46,"corn",185.76,"corn"
"27031","Cook","MN",90.87,"soyb",296.27000000000015,"corn"
"27033","Cottonwood","MN",150.49,"corn",322.13,"corn"
"27035","Crow Wing","MN",90.87,"soyb",296.27000000000015,"corn"
"27037","Dakota","MN",150.49,"corn",322.13,"corn"
"27039","Dodge","MN",150.49,"corn",322.13,"corn"
"27041","Douglas","MN",150.49,"corn",322.13,"corn"
"27043","Faribault","MN",150.49,"corn",322.13,"corn"
"27045","Fillmore","MN",150.49,"corn",322.13,"corn"
"27047","Freeborn","MN",150.49,"corn",322.13,"corn"
"27049","Goodhue","MN",150.49,"corn",322.13,"corn"
"27051","Grant","MN",150.49,"corn",322.13,"corn"
"27053","Hennepin","MN",90.87,"soyb",296.27000000000015,"corn"
"27055","Houston","MN",150.49,"corn",322.13,"corn"
"27057","Hubbard","MN",90.87,"soyb",296.27000000000015,"corn"
"27059","Isanti","MN",90.87,"soyb",296.27000000000015,"corn"
"27061","Itasca","MN",90.87,"soyb",296.27000000000015,"corn"
"27063","Jackson","MN",150.49,"corn",322.13,"corn"
"27065","Kanabec","MN",90.87,"soyb",296.27000000000015,"corn"
"27067","Kandiyohi","MN",90.87,"soyb",296.27000000000015,"corn"
"27069","Kittson","MN",75.46,"corn",185.76,"corn"
"27071","Koochiching","MN",90.87,"soyb",296.27000000000015,"corn"
"27073","Lac Qui Parle","MN",150.49,"corn",322.13,"corn"
"27075","Lake","MN",90.87,"soyb",296.27000000000015,"corn"
