"","FIPS","TO_WTotl","TO_WSWTo","TO_WGWTo","PS_WTotl","PS_WSWTo","PS_WGWTo","DO_WFrTo","DO_WSWFr","DO_WGWFr","IR_WFrTo","IR_WSWFr","IR_WGWFr","LI_WFrTo","LI_WSWFr","LI_WGWFr","IN_Wtotl","IN_WGWTo","IN_WSWTo","MI_Wtotl","MI_WSWTo","MI_WGWTo","PT_Wtotl","PT_WSWTo","PT_WGWTo"
"1610",30093,56332.5,48575.3,7757.1,15624.9,15583.4,41.5,41.5,0,41.5,11061.8,10840.6,221.2,207.4,124.4,83,3290.9,3290.9,0,26106,22026.9,4079.1,0,0,0
"1611",30095,120269.9,114365.7,5904.3,539.3,0,539.3,649.9,41.5,608.4,117172.6,113383.9,3788.7,1147.7,401,746.7,124.4,124.4,0,636.1,539.3,96.8,0,0,0
"1612",30097,213065,210894.1,2170.9,705.2,0,705.2,207.4,0,207.4,210977.1,210396.3,580.7,802,276.5,525.4,152.1,152.1,0,13.8,13.8,0,0,0,0
"1613",30099,590398.5,587218.2,3180.3,1604,69.1,1534.8,235.1,0,235.1,586997,585807.8,1189.1,1438,1341.2,96.8,69.1,69.1,0,55.3,0,55.3,0,0,0
"1614",30101,11919.1,9582.3,2336.8,1534.8,41.5,1493.3,27.7,0,27.7,9416.4,9153.7,262.7,470.1,179.8,290.4,207.4,0,207.4,262.7,0,262.7,0,0,0
"1615",30103,124597.9,122952.4,1645.4,96.8,96.8,0,55.3,0,55.3,123726.8,122150.5,1576.3,691.4,677.5,13.8,27.7,0,27.7,0,0,0,0,0,0
"1616",30105,264917.4,257381.5,7535.9,2170.9,1811.4,359.5,124.4,27.7,96.8,258750.5,252459,6291.4,1507.2,967.9,539.3,124.4,124.4,0,13.8,13.8,0,0,0,0
"1617",30107,175523.9,170546,4977.8,456.3,0,456.3,55.3,0,55.3,174168.8,170006.8,4162,815.8,539.3,276.5,27.7,27.7,0,0,0,0,0,0,0
"1618",30109,4798.1,2751.6,2046.4,96.8,0,96.8,55.3,0,55.3,2530.4,2488.9,41.5,401,262.7,138.3,0,0,0,1714.6,0,1714.6,0,0,0
"1619",30111,604889.5,594228.6,10660.9,34416.2,33088.8,1327.4,1341.2,0,1341.2,426365.1,419465.3,6899.8,2724,2599.5,124.4,14352.7,719,13633.7,884.9,636.1,248.9,124791.5,124791.5,0
"1620",31001,177072.5,663.7,176408.8,9928,0,9928,497.8,0,497.8,160576.6,193.6,160383,1244.5,235.1,1009.4,3387.7,3387.7,0,235.1,235.1,0,1203,0,1203
"1621",31003,114918.8,2889.9,112028.9,1120,0,1120,511.6,0,511.6,106359.7,0,106359.7,3664.2,636.1,3028.2,0,0,0,41.5,41.5,0,0,0,0
"1622",31005,7591.2,152.1,7439.1,0,0,0,83,0,83,6761.6,0,6761.6,746.7,152.1,594.6,0,0,0,0,0,0,0,0,0
"1623",31007,24170.1,8600.6,15569.6,27.7,0,27.7,96.8,0,96.8,17450.1,3429.2,14020.9,1023.2,193.6,829.6,0,0,0,0,0,0,0,0,0
"1624",31009,4258.8,179.8,4079.1,41.5,0,41.5,69.1,0,69.1,3194.1,0,3194.1,954.1,179.8,774.3,0,0,0,0,0,0,0,0,0
"1625",31011,84153,1313.6,82839.4,1313.6,0,1313.6,345.7,0,345.7,78926.3,663.7,78262.6,3567.4,649.9,2917.6,0,0,0,0,0,0,0,0,0
"1626",31013,140748.2,594.6,140153.6,2488.9,0,2488.9,235.1,0,235.1,136544.7,318,136226.7,1479.5,276.5,1203,0,0,0,0,0,0,0,0,0
"1627",31015,12624.3,193.6,12430.8,235.1,0,235.1,55.3,0,55.3,11296.9,0,11296.9,1037,193.6,843.5,0,0,0,0,0,0,0,0,0
"1628",31017,70588.4,53829.7,16758.7,566.9,0,566.9,165.9,0,165.9,67587.9,53373.4,14214.5,2226.2,414.8,1811.4,0,0,0,41.5,41.5,0,0,0,0
"1629",31019,319148.1,86005.9,233142.3,9775.9,0,9775.9,1631.6,0,1631.6,301947,85093.3,216853.7,2267.7,428.6,1839,3014.4,3014.4,0,484,484,0,0,0,0
"1630",31021,14698.4,124.4,14574,1341.2,0,1341.2,138.3,0,138.3,12582.9,0,12582.9,636.1,124.4,511.6,0,0,0,0,0,0,0,0,0
"1631",31023,70809.7,262.7,70546.9,1064.7,0,1064.7,649.9,0,649.9,67823,0,67823,871.1,165.9,705.2,0,0,0,96.8,96.8,0,0,0,0
"1632",31025,25414.6,2627.2,22787.4,19565.6,525.4,19040.2,470.1,0,470.1,1479.5,0,1479.5,276.5,55.3,221.2,1534.8,1534.8,0,2087.9,2046.4,41.5,0,0,0
"1633",31027,39283.4,691.4,38592,1120,0,1120,442.5,0,442.5,34554.4,0,34554.4,3000.5,525.4,2475.1,0,0,0,165.9,165.9,0,0,0,0
"1634",31029,199417.5,1064.7,198352.8,1023.2,0,1023.2,221.2,0,221.2,196499.9,746.7,195753.2,1673.1,318,1355.1,0,0,0,0,0,0,0,0,0
"1635",31031,61821.9,6014.9,55807,1092.4,0,1092.4,428.6,0,428.6,53885,4756.6,49128.4,5530.9,1037,4493.9,0,0,0,0,0,0,0,0,0
"1636",31033,59816.9,276.5,59540.4,3595.1,0,3595.1,387.2,0,387.2,54465.8,0,54465.8,1313.6,248.9,1064.7,0,0,0,55.3,27.7,27.7,0,0,0
"1637",31035,167766.8,2710.2,165056.6,1686.9,0,1686.9,262.7,0,262.7,163314.4,2267.7,161046.7,2157.1,401,1756.1,0,0,0,41.5,41.5,0,0,0,0
"1638",31037,33351.5,511.6,32839.9,1479.5,0,1479.5,594.6,0,594.6,26119.8,0,26119.8,2392.1,442.5,1949.7,2696.3,2696.3,0,69.1,69.1,0,0,0,0
"1639",31039,17629.8,1659.3,15970.5,2143.2,0,2143.2,276.5,0,276.5,7549.7,0,7549.7,7383.8,1382.7,6001.1,0,0,0,276.5,276.5,0,0,0,0
"1640",31041,233847.5,22441.7,211405.7,2502.7,0,2502.7,732.8,0,732.8,223753.5,21086.6,202666.9,6761.6,1258.3,5503.3,0,0,0,96.8,96.8,0,0,0,0
"1641",31043,10176.9,55.3,10121.6,4272.6,0,4272.6,705.2,0,705.2,3830.2,0,3830.2,331.9,55.3,276.5,1037,1037,0,0,0,0,0,0,0
"1642",31045,10937.4,4383.3,6554.1,1686.9,760.5,926.4,331.9,0,331.9,7397.6,3332.4,4065.2,1465.7,276.5,1189.1,0,0,0,55.3,13.8,41.5,0,0,0
"1643",31047,252638.8,97289,155349.8,9485.5,0,9485.5,884.9,0,884.9,236101.3,95975.4,140126,4950.2,940.3,4009.9,843.5,843.5,0,373.3,373.3,0,0,0,0
"1644",31049,38661.2,9955.7,28705.5,746.7,0,746.7,83,0,83,37416.7,9789.7,27627,318,69.1,248.9,0,0,0,96.8,96.8,0,0,0,0
"1645",31051,13246.6,304.2,12942.4,1064.7,0,1064.7,276.5,0,276.5,10522.6,0,10522.6,1313.6,248.9,1064.7,13.8,13.8,0,55.3,55.3,0,0,0,0
"1646",31053,49709.2,497.8,49211.4,1368.9,0,1368.9,1023.2,0,1023.2,41620.2,0,41620.2,1521,276.5,1244.5,2558.1,2558.1,0,221.2,221.2,0,1396.6,0,1396.6
"1647",31055,533761.8,488007.3,45754.6,136325.4,67905.9,21390.8,13910.3,0,13910.3,10080.1,0,10080.1,96.8,13.8,83,290.4,290.4,0,1120,1120,0,418967.5,418967.5,0
"1648",31057,149376.4,8241.1,141135.4,456.3,0,456.3,138.3,0,138.3,146237.6,7923,138314.6,1548.7,304.2,1244.5,0,0,0,27.7,13.8,13.8,0,0,0
"1649",31059,166688.2,2959,163729.2,1521,0,1521,248.9,0,248.9,163673.9,2724,160949.9,1244.5,235.1,1009.4,0,0,0,0,0,0,0,0,0
"1650",31061,51824.8,8586.8,43238,871.1,0,871.1,179.8,0,179.8,50054.9,8337.9,41717,580.7,110.6,470.1,0,0,0,138.3,138.3,0,0,0,0
"1651",31063,49764.5,1949.7,47814.8,401,0,401,221.2,0,221.2,47828.7,1714.6,46114.1,1258.3,235.1,1023.2,0,0,0,0,0,0,0,0,0
"1652",31065,45408.9,11822.4,33586.5,732.8,0,732.8,152.1,0,152.1,42380.7,11490.5,30890.2,1742.2,331.9,1410.4,401,401,0,0,0,0,0,0,0
"1653",31067,34402.3,262.7,34139.6,6332.9,0,6332.9,857.3,0,857.3,25138,0,25138,1258.3,207.4,1050.9,663.7,663.7,0,55.3,55.3,0,96.8,0,96.8
"1654",31069,38619.7,14836.7,23783,428.6,0,428.6,193.6,0,193.6,36573.2,14560.2,22013.1,1424.2,276.5,1147.7,0,0,0,0,0,0,0,0,0
"1655",31071,17546.9,2378.3,15168.6,318,0,318,165.9,0,165.9,13384.8,912.6,12472.2,1258.3,235.1,1023.2,0,0,0,41.5,41.5,0,0,0,0
"1656",31073,79272,14007.1,65264.9,428.6,0,428.6,207.4,0,207.4,74653.6,10481.1,64172.5,566.9,110.6,456.3,0,0,0,0,0,0,3415.3,3415.3,0
"1657",31075,2931.4,152.1,2779.3,55.3,0,55.3,69.1,0,69.1,1977.3,0,1977.3,829.6,152.1,677.5,0,0,0,0,0,0,0,0,0
"1658",31077,71169.2,2986.7,68182.5,318,0,318,152.1,0,152.1,68929.1,2668.7,66260.5,1769.9,318,1451.9,0,0,0,0,0,0,0,0,0
"1659",31079,183405.4,1465.7,181939.7,18763.7,0,18763.7,1396.6,0,1396.6,158032.3,636.1,157396.3,1866.7,345.7,1521,1410.4,1410.4,0,484,484,0,1451.9,0,1451.9
"1660",31081,197343.4,1438,195905.3,1548.7,0,1548.7,580.7,0,580.7,194384.3,1285.9,193098.4,829.6,152.1,677.5,0,0,0,0,0,0,0,0,0
"1661",31083,51479.1,4646,46833.1,580.7,0,580.7,221.2,0,221.2,49584.7,4452.4,45132.3,1092.4,193.6,898.8,0,0,0,0,0,0,0,0,0
"1662",31085,57521.6,719,56802.6,83,0,83,124.4,0,124.4,56152.7,497.8,55654.9,1161.5,221.2,940.3,0,0,0,0,0,0,0,0,0
"1663",31087,34070.5,8185.8,25884.7,566.9,0,566.9,207.4,0,207.4,32037.9,8061.3,23976.6,580.7,110.6,470.1,636.1,636.1,0,41.5,13.8,27.7,0,0,0
"1664",31089,495294.2,13205.1,482089.2,2406,0,2406,677.5,0,677.5,473682.2,0,473682.2,5365,981.7,4383.3,940.3,940.3,0,276.5,276.5,0,0,0,0
"1665",31091,3581.3,276.5,3304.7,318,0,318,41.5,0,41.5,2654.8,152.1,2502.7,566.9,124.4,442.5,0,0,0,0,0,0,0,0,0
"1666",31093,232243.5,114849.6,117393.9,760.5,0,760.5,539.3,0,539.3,229077,114434.8,114642.2,1783.7,331.9,1451.9,0,0,0,83,83,0,0,0,0
"1667",31095,56097.4,553.1,55544.3,1410.4,0,1410.4,179.8,0,179.8,53124.5,0,53124.5,981.7,152.1,829.6,0,0,0,401,401,0,0,0,0
"1668",31097,9568.5,83,9485.5,1258.3,0,1258.3,124.4,0,124.4,7743.3,0,7743.3,442.5,83,359.5,0,0,0,0,0,0,0,0,0
"1669",31099,143181.8,21681.2,121500.6,1147.7,0,1147.7,401,0,401,139102.7,21349.4,117753.4,1797.6,331.9,1465.7,732.8,732.8,0,0,0,0,0,0,0
"1670",31101,165637.3,53691.4,111945.9,1617.8,0,1617.8,456.3,0,456.3,147938.4,39006.8,108931.5,1161.5,221.2,940.3,0,0,0,124.4,124.4,0,0,0,0
"1671",31103,30530.7,221.2,30309.5,83,0,83,96.8,0,96.8,29078.8,0,29078.8,1272.1,221.2,1050.9,0,0,0,0,0,0,0,0,0
"1672",31105,40251.3,207.4,40043.9,940.3,0,940.3,152.1,0,152.1,38675,0,38675,248.9,41.5,207.4,0,0,0,235.1,165.9,69.1,0,0,0
"1673",31107,45713.1,1147.7,44565.4,1493.3,428.6,1064.7,414.8,0,414.8,40569.3,0,40569.3,3069.7,553.1,2516.6,0,0,0,165.9,165.9,0,0,0,0
"1674",31109,30433.9,10799.1,19634.8,27242.3,0,1285.9,2765.5,0,2765.5,10605.5,0,10605.5,663.7,110.6,553.1,83,83,0,179.8,179.8,0,3111.1,0,3111.1
"1675",31111,364142.2,94440.5,269701.7,8089,0,8089,1396.6,0,1396.6,318415.3,63688.6,254726.7,5240.6,981.7,4258.8,110.6,110.6,0,318,318,0,29452.2,29452.2,0
"1676",31113,16993.8,138.3,16855.5,152.1,0,152.1,41.5,0,41.5,16025.9,0,16025.9,774.3,138.3,636.1,0,0,0,0,0,0,0,0,0
"1677",31115,12513.7,2571.9,9941.8,0,0,0,110.6,0,110.6,11767,2447.4,9319.6,636.1,124.4,511.6,0,0,0,0,0,0,0,0,0
"1678",31117,9540.8,165.9,9374.9,0,0,0,96.8,0,96.8,8545.3,0,8545.3,898.8,165.9,732.8,0,0,0,0,0,0,0,0,0
"1679",31119,56028.3,566.9,55461.3,7010.4,0,7010.4,732.8,0,732.8,44219.7,0,44219.7,1756.1,331.9,1424.2,2087.9,2074.1,13.8,221.2,221.2,0,0,0,0
"1680",31121,154727.6,553.1,154174.5,2060.3,0,2060.3,566.9,0,566.9,150468.8,138.3,150330.5,1493.3,276.5,1216.8,0,0,0,138.3,138.3,0,0,0,0
"1681",31123,295752.3,248020.5,47731.9,1189.1,0,1189.1,359.5,0,359.5,233709.2,191328.5,42380.7,3650.4,705.2,2945.2,649.9,649.9,0,41.5,41.5,0,0,0,0
"1682",31125,50359.1,15376,34983.1,636.1,0,636.1,221.2,0,221.2,47662.7,14325.1,33337.6,967.9,179.8,788.2,0,0,0,871.1,871.1,0,0,0,0
"1683",31127,1005245.4,998456.2,6789.2,1244.5,0,1244.5,27.7,0,27.7,5157.6,0,5157.6,442.5,83,359.5,0,0,0,41.5,41.5,0,998331.8,998331.8,0
"1684",31129,86240.9,37361.4,48879.5,815.8,0,815.8,235.1,0,235.1,84194.5,37154,47040.5,967.9,179.8,788.2,0,0,0,27.7,27.7,0,0,0,0
"1685",31131,435242.2,428743.4,6498.8,3166.5,0,3166.5,566.9,0,566.9,2295.3,0,2295.3,566.9,96.8,470.1,0,0,0,0,0,0,428646.6,428646.6,0
"1686",31133,6789.2,5586.2,1203,484,0,484,27.7,0,27.7,124.4,0,124.4,691.4,124.4,566.9,0,0,0,207.4,207.4,0,0,0,0
"1687",31135,133447.4,165.9,133281.4,760.5,0,760.5,207.4,0,207.4,131719,0,131719,746.7,152.1,594.6,0,0,0,13.8,13.8,0,0,0,0
"1688",31137,212774.6,57908.8,154865.9,1935.8,0,1935.8,359.5,0,359.5,206704.5,57162.1,149542.4,3747.2,719,3028.2,0,0,0,27.7,27.7,0,0,0,0
"1689",31139,75151.4,566.9,74584.5,1382.7,0,1382.7,608.4,0,608.4,70242.7,0,70242.7,1894.3,345.7,1548.7,802,802,0,221.2,221.2,0,0,0,0
"1690",31141,172094.7,2323,169771.7,8019.8,0,8019.8,1521,0,1521,145919.6,0,145919.6,4549.2,829.6,3719.5,10564.1,10564.1,0,594.6,594.6,0,0,0,0
"1691",31143,90499.7,456.3,90043.4,774.3,0,774.3,401,0,401,87181.2,27.7,87153.5,2115.6,401,1714.6,0,0,0,27.7,27.7,0,0,0,0
"1692",31145,55157.1,13564.6,41592.5,3111.1,0,3111.1,331.9,0,331.9,50096.3,13205.1,36891.3,1410.4,262.7,1147.7,27.7,27.7,0,165.9,96.8,69.1,0,0,0
"1693",31147,3968.4,110.6,3857.8,1438,0,1438,27.7,0,27.7,1894.3,0,1894.3,608.4,110.6,497.8,0,0,0,0,0,0,0,0,0
"1694",31149,29908.5,1617.8,28290.7,235.1,0,235.1,110.6,0,110.6,27405.7,912.6,26493.1,1783.7,331.9,1451.9,0,0,0,0,0,0,0,0,0
"1695",31151,63716.2,3042,60674.2,2046.4,0,2046.4,594.6,0,594.6,58268.3,2931.4,55336.9,566.9,110.6,456.3,2240,2240,0,0,0,0,0,0,0
"1696",31153,48464.7,235.1,48229.7,35715.9,0,35715.9,7770.9,0,7770.9,4231.2,0,4231.2,359.5,69.1,290.4,221.2,221.2,0,165.9,165.9,0,0,0,0
"1697",31155,144232.7,746.7,143486,1889.8,0,74874.9,1313.6,0,1313.6,65983.9,0,65983.9,1451.9,262.7,1189.1,124.4,124.4,0,484,484,0,0,0,0
"1698",31157,717264.1,692471.7,24792.4,10329,0,10329,1175.3,0,1175.3,698458.9,688655.3,9803.6,2392.1,442.5,1949.7,4728.9,1521,3207.9,179.8,165.9,13.8,0,0,0
"1699",31159,70809.7,2198.5,68611.1,1631.6,0,1631.6,884.9,0,884.9,67007.1,1963.5,65043.7,1285.9,235.1,1050.9,0,0,0,0,0,0,0,0,0
"1700",31161,75220.6,7535.9,67684.7,843.5,0,843.5,387.2,0,387.2,71570.2,7051.9,64518.2,2364.5,428.6,1935.8,0,0,0,55.3,55.3,0,0,0,0
"1701",31163,62292,19164.7,43127.4,387.2,0,387.2,262.7,0,262.7,57825.8,16371.5,41454.3,884.9,165.9,719,0,0,0,0,0,0,0,0,0
"1702",31165,136835.1,117711.9,19123.2,96.8,0,96.8,179.8,0,179.8,131290.3,114642.2,16648.1,2336.8,442.5,1894.3,0,0,0,0,0,0,0,0,0
"1703",31167,26313.4,456.3,25857.1,470.1,0,470.1,359.5,0,359.5,23769.1,0,23769.1,1548.7,290.4,1258.3,0,0,0,165.9,165.9,0,0,0,0
"1704",31169,109387.8,1050.9,108337,1092.4,0,1092.4,165.9,0,165.9,106940.4,705.2,106235.2,1023.2,193.6,829.6,13.8,13.8,0,152.1,152.1,0,0,0,0
"1705",31171,1922,165.9,1756.1,207.4,0,207.4,69.1,0,69.1,954.1,0,954.1,636.1,110.6,525.4,0,0,0,55.3,55.3,0,0,0,0
"1706",31173,8185.8,179.8,8006,884.9,0,884.9,594.6,0,594.6,5807.5,0,5807.5,898.8,179.8,719,0,0,0,0,0,0,0,0,0
"1707",31175,165955.4,109249.6,56705.8,1659.3,0,1659.3,221.2,0,221.2,161959.3,108793.3,53166,2005,345.7,1659.3,0,0,0,110.6,110.6,0,0,0,0
"1708",31177,616421.5,610254.5,6167,15901.4,15293,608.4,1203,0,1203,3622.8,0,3622.8,898.8,179.8,719,13.8,13.8,0,207.4,207.4,0,594574.3,594574.3,0
"1709",31179,21778,290.4,21487.6,1023.2,0,1023.2,511.6,0,511.6,18625.4,0,18625.4,1617.8,290.4,1327.4,0,0,0,0,0,0,0,0,0
"1710",31181,58088.5,25124.2,32964.3,511.6,0,511.6,193.6,0,193.6,55682.6,24806.2,30876.4,1645.4,262.7,1382.7,0,0,0,55.3,55.3,0,0,0,0
"1711",31183,55931.5,1147.7,54783.8,152.1,0,152.1,96.8,0,96.8,52059.8,41.5,52018.3,3014.4,566.9,2447.4,0,0,0,0,0,0,0,0,0
"1712",31185,191065.8,2087.9,188977.8,2267.7,0,2267.7,442.5,0,442.5,185700.8,1797.6,183903.2,1438,276.5,1161.5,1203,1203,0,13.8,13.8,0,0,0,0
"1713",32001,265152.5,238991.2,26161.3,4300.3,0,4300.3,2143.2,0,2143.2,243982.9,238991.2,4991.7,719,0,719,41.5,41.5,0,248.9,0,248.9,13716.7,0,13716.7
"1714",32003,672892.2,555097.4,117794.9,607613.5,534826.5,72787,20284.7,0,20284.7,19911.3,6125.5,13785.8,96.8,0,96.8,6886,622.2,6263.8,7051.9,3678.1,3373.9,11048,4203.5,6844.5
"1715",32005,154271.3,123076.9,31194.4,15777,1258.3,14518.7,871.1,0,871.1,134913.1,120975.1,13937.9,221.2,0,221.2,13.8,13.8,0,179.8,0,179.8,0,0,0
"1716",32007,493704.1,439998.8,53705.3,18445.6,0,18445.6,2074.1,0,2074.1,463768,434398.8,29369.2,1894.3,0,1894.3,0,0,0,1991.1,69.1,1922,0,0,0
"1717",32009,35674.5,0,35674.5,124.4,0,124.4,69.1,0,69.1,35439.4,0,35439.4,27.7,0,27.7,0,0,0,13.8,0,13.8,0,0,0
"1718",32011,423323.1,2889.9,420433.2,442.5,0,442.5,235.1,0,235.1,151215.5,2724,148491.5,359.5,0,359.5,0,0,0,268111.5,165.9,267945.6,2959,0,2959
"1719",32013,390469.4,63135.5,327333.9,5129.9,0,5129.9,1078.5,0,1078.5,355541.6,63135.5,292406.1,898.8,0,898.8,0,0,0,18030.8,0,18030.8,9789.7,0,9789.7
"1720",32015,226712.6,10329,216383.6,1341.2,0,1341.2,442.5,0,442.5,138010.4,9305.8,128704.6,345.7,0,345.7,0,0,0,85770.8,1023.2,84747.6,802,0,802
"1721",32017,74819.6,3221.8,71597.8,1341.2,0,1341.2,359.5,0,359.5,72538.1,3221.8,69316.3,235.1,0,235.1,0,0,0,345.7,0,345.7,0,0,0
"1722",32019,307159.9,265152.5,42007.4,11089.5,0,11089.5,3000.5,0,3000.5,280404,264889.8,15514.2,608.4,0,608.4,207.4,207.4,0,304.2,262.7,41.5,4687.5,0,4687.5
"1723",32021,4341.8,0,4341.8,1977.3,0,1977.3,27.7,0,27.7,2226.2,0,2226.2,41.5,0,41.5,0,0,0,69.1,0,69.1,0,0,0
"1724",32023,88384.2,1106.2,87278,6747.7,0,6747.7,7134.9,0,7134.9,30046.7,1106.2,28940.6,608.4,0,608.4,83,83,0,43763.4,0,43763.4,0,0,0
"1725",32027,114490.1,81567.3,32922.8,1963.5,0,1963.5,221.2,0,221.2,111683.2,81567.3,30115.9,331.9,0,331.9,0,0,0,290.4,0,290.4,0,0,0
"1726",32029,2724,1382.7,1341.2,553.1,0,553.1,55.3,0,55.3,470.1,470.1,0,0,0,0,0,0,0,221.2,27.7,193.6,1424.2,884.9,539.3
"1727",32031,183778.8,133820.7,49958.1,107313.8,81263.1,26050.7,2806.9,0,2806.9,43763.4,33738.6,10024.8,248.9,0,248.9,0,0,0,3844,0,3844,594.6,0,594.6
"1728",32033,165637.3,34319.4,131318,2751.6,0,2751.6,401,0,401,84996.5,5365,79631.5,345.7,0,345.7,0,0,0,48644.5,456.3,48188.2,0,0,0
"1729",32510,23492.6,8973.9,14518.7,16191.8,1839,14352.7,13.8,0,13.8,7176.4,7134.9,41.5,13.8,0,13.8,0,0,0,96.8,0,96.8,0,0,0
"1730",33001,12887.1,6001.1,6886,4397.1,2737.8,1659.3,2240,0,2240,110.6,41.5,69.1,41.5,13.8,27.7,967.9,760.5,207.4,41.5,27.7,13.8,0,0,0
"1731",33003,6886,1507.2,5378.8,4535.4,940.3,3595.1,387.2,0,387.2,96.8,41.5,55.3,41.5,13.8,27.7,484,484,0,511.6,511.6,0,387.2,0,387.2
"1732",33005,10965.1,2903.7,8061.3,6208.5,2295.3,3913.1,3263.2,0,3263.2,69.1,41.5,27.7,165.9,41.5,124.4,719,470.1,248.9,262.7,262.7,0,276.5,13.8,262.7
"1733",33007,18791.3,14186.8,4604.5,4646,2848.4,1797.6,926.4,0,926.4,41.5,13.8,27.7,138.3,27.7,110.6,8158.1,359.5,7798.6,13.8,13.8,0,290.4,262.7,27.7
"1734",33009,16897,8310.2,8586.8,9886.5,6388.2,3498.3,2475.1,0,2475.1,124.4,55.3,69.1,248.9,55.3,193.6,912.6,746.7,165.9,954.1,954.1,0,1050.9,691.4,359.5
"1735",33011,76174.7,40804.4,35370.3,48990.2,39200.4,9789.7,12458.4,0,12458.4,788.2,304.2,484,96.8,27.7,69.1,7853.9,7010.4,843.5,428.6,428.6,0,0,0,0
"1736",33013,298932.6,285852,13080.6,12306.3,7204,5102.3,6208.5,0,6208.5,497.8,179.8,318,179.8,41.5,138.3,940.3,940.3,0,1410.4,1410.4,0,277389.7,277016.3,373.3
"1737",33015,1204635.2,1178432.5,26202.8,16302.4,5295.9,11006.5,12541.4,0,12541.4,608.4,152.1,456.3,110.6,27.7,83,2433.6,2115.6,318,0,0,0,1172638.9,1172638.9,0
"1738",33017,26216.6,14546.3,11670.2,15127.1,8655.9,6471.2,3553.6,0,3553.6,165.9,69.1,96.8,55.3,13.8,41.5,1673.1,1493.3,179.8,96.8,96.8,0,0,0,0
"1739",33019,7093.4,2917.6,4175.8,3774.9,2627.2,1147.7,2018.8,0,2018.8,152.1,27.7,124.4,152.1,41.5,110.6,318,318,0,221.2,221.2,0,0,0,0
"1740",34001,83046.8,7079.6,75967.2,48658.3,4148.2,44510.1,9886.5,0,9886.5,20962.2,2488.9,18473.3,13.8,0,13.8,3194.1,3028.2,165.9,331.9,276.5,55.3,0,0,0
"1741",34003,160811.6,125676.4,35135.2,150759.2,121984.5,28774.6,3332.4,0,3332.4,1258.3,553.1,705.2,0,0,0,5406.5,2323,3083.5,0,0,0,55.3,55.3,0
"1742",34005,151381.4,88563.9,62817.5,78069,38426.1,39642.9,10743.8,0,10743.8,60784.9,49888.9,10895.9,96.8,0,96.8,1507.2,1438,69.1,179.8,179.8,0,0,0,0
"1743",34007,79437.9,6374.4,73063.5,63979,0,63979,4867.2,0,4867.2,3498.3,802,2696.3,13.8,0,13.8,4977.8,497.8,4480,525.4,456.3,69.1,1576.3,636.1,940.3
"1744",34009,110065.4,82466.1,27599.3,18307.4,69.1,18238.2,6692.4,0,6692.4,2046.4,594.6,1451.9,13.8,0,13.8,1977.3,1133.8,843.5,484,484,0,80474.9,80474.9,0
"1745",34011,81387.5,8918.6,72468.9,23575.6,0,23575.6,6692.4,0,6692.4,38550.5,3857.8,34692.7,41.5,0,41.5,11034.2,7439.1,3595.1,1479.5,1451.9,27.7,13.8,13.8,0
"1746",34013,45851.4,7204,38647.3,74101.9,6360.6,36559.4,580.7,0,580.7,1050.9,428.6,622.2,0,0,0,884.9,884.9,0,0,0,0,414.8,414.8,0
"1747",34015,99860.8,53124.5,46736.3,28553.4,69.1,28484.3,8213.4,0,8213.4,9126,4258.8,4867.2,83,0,83,35702.1,5088.5,30613.7,179.8,179.8,0,18003.2,18003.2,0
"1748",34017,289543.9,289004.6,539.3,0,0,0,13.8,0,13.8,13.8,13.8,0,0,0,0,525.4,525.4,0,0,0,0,288990.8,288990.8,0
"1749",34019,124003.3,106152.3,17851.1,5105,104064.3,5918.1,10508.8,0,10508.8,1451.9,511.6,940.3,165.9,0,165.9,1050.9,318,732.8,165.9,165.9,0,677.5,677.5,0
"1750",34021,660392.3,639125.9,21266.4,51161,34637.4,16523.6,3788.7,0,3788.7,11545.8,11103.3,442.5,27.7,0,27.7,525.4,484,41.5,0,0,0,593343.7,593343.7,0
"1751",34023,93887.4,42270.1,51617.3,49606.6,6969,41412.8,2737.8,0,2737.8,3373.9,1106.2,2267.7,13.8,0,13.8,5185.2,5185.2,0,815.8,815.8,0,33379.1,33379.1,0
"1752",34025,110466.4,71003.2,39463.1,94316.1,68044.2,26271.9,7909.2,0,7909.2,5351.2,2765.5,2585.7,124.4,0,124.4,2530.4,2530.4,0,235.1,193.6,41.5,0,0,0
"1753",34027,145117.6,71971.1,73146.5,147662.4,69164.2,58918.2,11393.7,0,11393.7,1189.1,815.8,373.3,27.7,0,27.7,2945.2,1659.3,1285.9,1479.5,705.2,774.3,0,0,0
"1754",34029,794461.9,702109.3,92352.6,76631,9540.8,67090.1,16081.2,0,16081.2,11490.5,7812.4,3678.1,27.7,0,27.7,11933,4977.8,6955.1,1645.4,1645.4,0,676653.2,676155.5,497.8
"1755",34031,305832.4,292212.5,13619.9,319006.9,291299.9,7770.9,4424.7,0,4424.7,345.7,124.4,221.2,0,0,0,1161.5,1050.9,110.6,829.6,677.5,152.1,0,0,0
"1756",34033,4222971.1,4205313.6,17657.5,5987.2,179.8,5807.5,3691.9,0,3691.9,13329.5,6996.6,6332.9,207.4,0,207.4,13979.4,1617.8,12361.6,0,0,0,4185775.6,4185775.6,0
"1757",34035,18805.1,3360,15445.1,12864.8,304.2,5268.2,7563.5,0,7563.5,2323,1313.6,1009.4,55.3,0,55.3,1604,1548.7,55.3,1686.9,1686.9,0,0,0,0
