"FIPS","year_cal","month_num","calculated"
36023,2012,11,5.241410687089795e7
36023,2012,12,5.443561734296641e7
36023,2013,1,3.835999121631124e7
36023,2013,2,3.508197693756399e7
36023,2013,3,3.845977235109387e7
36023,2013,4,3.824143145903659e7
36023,2013,5,4.456779090153048e7
36023,2013,6,4.803228653977318e7
36023,2013,7,5.405280402185624e7
36023,2013,8,5.221167981132258e7
36023,2013,9,4.58562141200034e7
36023,2013,10,4.1399749125186235e7
36023,2013,11,3.6706935706541464e7
36023,2013,12,3.8122651042702556e7
36023,2014,1,5.839980020903855e7
36023,2014,2,5.340930430715695e7
36023,2014,3,5.8551708438190036e7
36023,2014,4,5.8219303135964975e7
36023,2014,5,6.78506433885954e7
36023,2014,6,7.312504118388027e7
36023,2014,7,8.229076325420155e7
36023,2014,8,7.948780937840742e7
36023,2014,9,6.981215735556187e7
36023,2014,10,6.302757119994168e7
36023,2014,11,5.588316481773647e7
36023,2014,12,5.803847012837805e7
36025,2009,1,1.6360330103325732e7
36025,2009,2,1.4962274629816756e7
36025,2009,3,1.6402886221076721e7
36025,2009,4,1.630976500400009e7
36025,2009,5,1.9007923307735093e7
36025,2009,6,2.048551207889939e7
36025,2009,7,2.3053230430144474e7
36025,2009,8,2.2268000848737597e7
36025,2009,9,1.95574288862985e7
36025,2009,10,1.7656770515497763e7
36025,2009,11,1.565531081209463e7
36025,2009,12,1.625910579477147e7
36025,2010,1,1.4481231614111703e7
36025,2010,2,1.3243752602783894e7
36025,2010,3,1.4518899863704307e7
36025,2010,4,1.4436474270567864e7
36025,2010,5,1.6824730197016597e7
36025,2010,6,1.813260754976581e7
36025,2010,7,2.0405405465782575e7
36025,2010,8,1.971036500102487e7
36025,2010,9,1.73111212115112e7
36025,2010,10,1.562876676554127e7
36025,2010,11,1.3857188725963678e7
36025,2010,12,1.4391633626302484e7
36025,2011,1,8.766958521841917e6
36025,2011,2,8.017786942168489e6
36025,2011,3,8.789762934516799e6
36025,2011,4,8.739862361456338e6
36025,2011,5,1.018571594661105e7
36025,2011,6,1.0977506783796147e7
36025,2011,7,1.2353461922779672e7
36025,2011,8,1.1932683422172403e7
36025,2011,9,1.0480177768857956e7
36025,2011,10,9.461677958905192e6
36025,2011,11,8.389162056594249e6
36025,2011,12,8.7127157706937e6
36025,2012,1,1.7616259824081026e7
36025,2012,2,1.6110880145659603e7
36025,2012,3,1.7662082837594252e7
36025,2012,4,1.756181300533561e7
36025,2012,5,2.0467100210722454e7
36025,2012,6,2.2058118701277457e7
36025,2012,7,2.482295250016267e7
36025,2012,8,2.397744337899855e7
36025,2012,9,2.1058789558407877e7
36025,2012,10,1.9012223780983005e7
36025,2012,11,1.6857118478100978e7
36025,2012,12,1.75072648521738e7
36025,2013,1,1.5200989289710633e7
36025,2013,2,1.3902004113677345e7
36025,2013,3,1.5240529756563008e7
36025,2013,4,1.5154007381128851e7
36025,2013,5,1.7660966300538555e7
36025,2013,6,1.9033848812273417e7
36025,2013,7,2.141961113551257e7
36025,2013,8,2.0690025217530176e7
36025,2013,9,1.8171532307558224e7
36025,2013,10,1.640556014468189e7
36025,2013,11,1.4545929726281362e7
36025,2013,12,1.5106938031546904e7
36025,2014,1,1.505733882767206e7
36025,2014,2,1.377062915668401e7
36025,2014,3,1.5096505634216916e7
36025,2014,4,1.5010800901567115e7
36025,2014,5,1.7494068875590213e7
36025,2014,6,1.885397754704555e7
36025,2014,7,2.1217194241607793e7
36025,2014,8,2.0494502963981867e7
36025,2014,9,1.7999809996452026e7
36025,2014,10,1.6250526399846587e7
36025,2014,11,1.4408469625090754e7
36025,2014,12,1.496417636078586e7
36027,2009,1,9.068500181498104e7
36027,2009,2,8.279315292983997e7
36027,2009,3,9.0951569294341e7
36027,2009,4,9.040849351255998e7
36027,2009,5,1.0528280958044952e8
36027,2009,6,1.1384449466163036e8
36027,2009,7,1.2831611364093414e8
36027,2009,8,1.2376804175971924e8
36027,2009,9,1.0895471443786442e8
36027,2009,10,9.849543480635872e7
36027,2009,11,8.729162405263324e7
36027,2009,12,9.088036907465076e7
36027,2010,1,1.01981321023835e8
36027,2010,2,9.310673738194253e7
36027,2010,3,1.0214397501153962e8
36027,2010,4,1.0135359050320405e8
36027,2010,5,1.1779931412666294e8
36027,2010,6,1.2666680258306423e8
36027,2010,7,1.4168124257599294e8
36027,2010,8,1.3742877453334016e8
36027,2010,9,1.2035994749505386e8
36027,2010,10,1.093966148255054e8
36027,2010,11,9.703230453544453e7
36027,2010,12,1.0089144980548167e8
36027,2011,1,5.148863256361179e7
36027,2011,2,4.702058985002208e7
36027,2011,3,5.161510743522711e7
36027,2011,4,5.1278608163316056e7
36027,2011,5,5.968433232866387e7
36027,2011,6,6.409810730718344e7
36027,2011,7,7.190016211225425e7
36027,2011,8,6.983295671722361e7
36027,2011,9,6.152683352009016e7
36027,2011,10,5.559318906898884e7
36027,2011,11,4.934645532786103e7
36027,2011,12,5.1338281506801516e7
36027,2012,1,1.2253371379183549e8
36027,2012,2,1.1220179617387864e8
36027,2012,3,1.2295318903352377e8
36027,2012,4,1.2182458724084109e8
36027,2012,5,1.421572214499075e8
36027,2012,6,1.5271711915544313e8
36027,2012,7,1.713063540690789e8
36027,2012,8,1.6587647762437245e8
36027,2012,9,1.4600915650813282e8
36027,2012,10,1.3202378784350961e8
36027,2012,11,1.1750781726074857e8
36027,2012,12,1.2192670696733628e8
36027,2013,1,9.560787426202953e7
36027,2013,2,8.74650748385149e7
36027,2013,3,9.601588284416884e7
36027,2013,4,9.540288653210354e7
36027,2013,5,1.1089288134030819e8
36027,2013,6,1.1927964212206335e8
36027,2013,7,1.3378297475478137e8
36027,2013,8,1.2953764865380903e8
36027,2013,9,1.1401320528256643e8
36027,2013,10,1.031524092714085e8
36027,2013,11,9.14690312584487e7
36027,2013,12,9.514271672976719e7
36027,2014,1,1.1128076234267417e8
36027,2014,2,1.0183625339350912e8
36027,2014,3,1.1172700416124202e8
36027,2014,4,1.111427285201585e8
36027,2014,5,1.2923574283172546e8
36027,2014,6,1.3873621424650323e8
36027,2014,7,1.561060271327619e8
36027,2014,8,1.5110443499504697e8
36027,2014,9,1.3252515614895895e8
36027,2014,10,1.2011158188102189e8
36027,2014,11,1.0684597992949526e8
36027,2014,12,1.1107685997284542e8
36029,2009,1,8.607293815663875e8
36029,2009,2,7.870431724348872e8
36029,2009,3,8.630069542648075e8
36029,2009,4,8.58038197876893e8
36029,2009,5,9.999029564984751e8
36029,2009,6,1.0774566174316473e9
36029,2009,7,1.2127556606776068e9
36029,2009,8,1.1714165452359126e9
36029,2009,9,1.0287687224310236e9
36029,2009,10,9.288736683688031e8
36029,2009,11,8.233732416205965e8
36029,2009,12,8.552019217270178e8
36029,2010,1,1.119165598890013e9
36029,2010,2,1.0234445904474891e9
36029,2010,3,1.1220850616864495e9
36029,2010,4,1.1156708513673353e9
36029,2010,5,1.3001785365893197e9
36029,2010,6,1.4012576387107298e9
36029,2010,7,1.5768041168862782e9
36029,2010,8,1.5232863793615e9
36029,2010,9,1.3377760836527045e9
36029,2010,10,1.207821619997303e9
36029,2010,11,1.0708846186657785e9
36029,2010,12,1.1121993002037935e9
36029,2011,1,7.921798461650249e8
36029,2011,2,7.244718004361907e8
36029,2011,3,7.94252425716795e8
36029,2011,4,7.897326225516089e8
36029,2011,5,9.203745547200632e8
36029,2011,6,9.919047845580366e8
36029,2011,7,1.116200576282864e9
36029,2011,8,1.0782404512839427e9
36029,2011,9,9.46992258916529e8
36029,2011,10,8.549666609041857e8
36029,2011,11,7.580420403386428e8
36029,2011,12,7.872908308160377e8
36029,2012,1,1.1850403627997475e9
36029,2012,2,1.0832863950698533e9
36029,2012,3,1.1874276855523033e9
36029,2012,4,1.1795504697977371e9
36029,2012,5,1.3761026044864585e9
36029,2012,6,1.4842962727985785e9
36029,2012,7,1.672592787599565e9
36029,2012,8,1.6160376490561159e9
36029,2012,9,1.4170802961466393e9
36029,2012,10,1.2765610768818564e9
36029,2012,11,1.1301212048347085e9
36029,2012,12,1.1752632473739562e9
36029,2013,1,9.382377896307224e8
36029,2013,2,8.580493250302358e8
36029,2013,3,9.431492940405897e8
36029,2013,4,9.364963775866416e8
36029,2013,5,1.0924092658621557e9
36029,2013,6,1.1772049084606316e9
36029,2013,7,1.326565035623675e9
36029,2013,8,1.2812370296128356e9
36029,2013,9,1.1239469792773867e9
36029,2013,10,1.0147487114369956e9
36029,2013,11,8.993689569086028e8
36029,2013,12,9.353894187302291e8
36029,2014,1,1.0277650409821701e9
36029,2014,2,9.398013648692571e8
36029,2014,3,1.0308225104811176e9
36029,2014,4,1.0237083408460389e9
36029,2014,5,1.192962030860075e9
36029,2014,6,1.2846110204421122e9
36029,2014,7,1.4460024427019584e9
36029,2014,8,1.3974992093088207e9
36029,2014,9,1.2257027005563774e9
36029,2014,10,1.1069221977935405e9
36029,2014,11,9.812340269389112e8
36029,2014,12,1.0199228858286843e9
36031,2009,1,5.977187871475347e7
36031,2009,2,5.4664133230932906e7
36031,2009,3,5.992735596323918e7
36031,2009,4,5.958714093959836e7
36031,2009,5,6.944476544139674e7
36031,2009,6,7.484308297304367e7
36031,2009,7,8.422414979107007e7
36031,2009,8,8.13553417042731e7
36031,2009,9,7.145236434603594e7
36031,2009,10,6.450837721984776e7
36031,2009,11,5.7196116043653056e7
36031,2009,12,5.940205933729114e7
36031,2010,1,5.286799671958332e7
36031,2010,2,4.835021549387056e7
36031,2010,3,5.3005515747588746e7
36031,2010,4,5.2704596868333966e7
36031,2010,5,6.142362780780025e7
36031,2010,6,6.619841889168721e7
36031,2010,7,7.449593639366251e7
36031,2010,8,7.195848668013263e7
36031,2010,9,6.319934131366511e7
36031,2010,10,5.705741142117989e7
36031,2010,11,5.0589744548591234e7
36031,2010,12,5.254089290329167e7
36031,2011,1,4.5296815218261465e7
36031,2011,2,4.142602165551166e7
36031,2011,3,4.541464026152152e7
36031,2011,4,4.515681572276345e7
36031,2011,5,5.2627201548845135e7
36031,2011,6,5.671819880338108e7
36031,2011,7,6.3827435778082706e7
36031,2011,8,6.1653372111380175e7
36031,2011,9,5.414861661176802e7
36031,2011,10,4.888626735160843e7
36031,2011,11,4.334482963126446e7
36031,2011,12,4.501655566535387e7
36031,2012,1,5.914401803845613e7
36031,2012,2,5.4089925754146494e7
36031,2012,3,5.929786211006196e7
36031,2012,4,5.896122080100771e7
36031,2012,5,6.871529803409934e7
36031,2012,6,7.405691011547151e7
36031,2012,7,8.333943556114346e7
36031,2012,8,8.050076224381125e7
36031,2012,9,7.070180855347936e7
36031,2012,10,6.383076302703671e7
36031,2012,11,5.6595311905102775e7
36031,2012,12,5.87780833480646e7
36031,2013,1,4.2118645759591326e7
36031,2013,2,3.851943945573978e7
36031,2013,3,4.222820382089799e7
36031,2013,4,4.1988469076551035e7
36031,2013,5,4.893470873556702e7
36031,2013,6,5.273866853576495e7
36031,2013,7,5.934909870211646e7
36031,2013,8,5.732757429702482e7
36031,2013,9,5.034937645072068e7
36031,2013,10,4.545625044872852e7
36031,2013,11,4.0303617725712925e7
36031,2013,12,4.185805011345642e7
36031,2014,1,4.737944874175033e7
36031,2014,2,4.3330685836179316e7
36031,2014,3,4.750269108386058e7
36031,2014,4,4.7233012421915084e7
36031,2014,5,5.5046867780674234e7
36031,2014,6,5.93259587893901e7
36031,2014,7,6.676206058181895e7
36031,2014,8,6.448803894119138e7
36031,2014,9,5.663823367784268e7
36031,2014,10,5.113393484730585e7
36031,2014,11,4.533771577182455e7
36031,2014,12,4.708630356018758e7
36033,2009,1,3.442993437017149e7
36033,2009,2,3.148775912708222e7
36033,2009,3,3.4519492730666794e7
36033,2009,4,3.432352129413893e7
36033,2009,5,4.000173271965565e7
36033,2009,6,4.3111283938732065e7
36033,2009,7,4.85149875166007e7
36033,2009,8,4.68624901169388e7
36033,2009,9,4.115815443526243e7
36033,2009,10,3.715826307894536e7
36033,2009,11,3.2946237661517836e7
36033,2009,12,3.421691016600334e7
36033,2010,1,2.9989780064265743e7
36033,2010,2,2.7427033719700594e7
36033,2010,3,3.006778879658843e7
36033,2010,4,2.9897090234774135e7
36033,2010,5,3.484302797542742e7
36033,2010,6,3.7551565149970025e7
36033,2010,7,4.225839613287087e7
36033,2010,8,4.081900815612334e7
36033,2010,9,3.585031519647523e7
36033,2010,10,3.236625795816604e7
36033,2010,11,2.8697423898372285e7
36033,2010,12,2.9804227894381188e7
36033,2011,1,2.785474333131803e7
36033,2011,2,2.54744443928742e7
36033,2011,3,2.7927198454756532e7
36033,2011,4,2.7768652289490454e7
36033,2011,5,3.236247811960161e7
36033,2011,6,3.487818872629974e7
36033,2011,7,3.924993032132462e7
36033,2011,8,3.791301546030964e7
36033,2011,9,3.3298054404025093e7
36033,2011,10,3.0062034669410236e7
36033,2011,11,2.6654392771345034e7
36033,2011,12,2.7682401018182434e7
36033,2012,1,3.684446341535664e7
36033,2012,2,3.369595703308813e7
36033,2012,3,3.694030239376803e7
36033,2012,4,3.673058772089136e7
36033,2012,5,4.280700514541486e7
36033,2012,6,4.613462537546377e7
36033,2012,7,5.191728405385789e7
36033,2012,8,5.014889903949194e7
36033,2012,9,4.404452529678382e7
36033,2012,10,3.97641264682893e7
36033,2012,11,3.5256716877308205e7
36033,2012,12,3.661650008517211e7
36033,2013,1,2.9571282913745105e7
36033,2013,2,2.7044298820200454e7
36033,2013,3,2.9648203060818985e7
36033,2013,4,2.9479886539205197e7
36033,2013,5,3.435680540587274e7
36033,2013,6,3.702754586809546e7
36033,2013,7,4.1668694630249605e7
36033,2013,8,4.0249392821705766e7
36033,2013,9,3.535003627736209e7
36033,2013,10,3.191459786931303e7
36033,2013,11,2.8296961137291163e7
36033,2013,12,2.9388320061094724e7
36033,2014,1,3.28660598059275e7
36033,2014,2,3.005752388310954e7
36033,2014,3,3.2951550251552902e7
36033,2014,4,3.2764480218716644e7
36033,2014,5,3.8184776240640305e7
36033,2014,6,4.115308559717224e7
36033,2014,7,4.6311342451637745e7
36033,2014,8,4.473390469696458e7
36033,2014,9,3.928867103339174e7
36033,2014,10,3.54704625198193e7
36033,2014,11,3.1449755486662954e7
36033,2014,12,3.2662711575314365e7
36035,2009,1,5.990500150742151e7
36035,2009,2,5.4785880149901375e7
36035,2009,3,6.006082503188112e7
36035,2009,4,5.97198522878034e7
36035,2009,5,6.959943150360724e7
36035,2009,6,7.500977206549807e7
36035,2009,7,8.441173221731074e7
36035,2009,8,8.153653477564736e7
36035,2009,9,7.161150169438452e7
36035,2009,10,6.4652049051997654e7
36035,2009,11,5.73235021466369e7
36035,2009,12,5.953435847526787e7
36035,2010,1,6.36483859989271e7
36035,2010,2,5.820937750314354e7
36035,2010,3,6.381394672980013e7
36035,2010,4,6.34516670489043e7
36035,2010,5,7.39486081324724e7
36035,2010,6,7.969703373640494e7
36035,2010,7,8.968650997095555e7
36035,2010,8,8.66316452353717e7
36035,2010,9,7.608640993427454e7
36035,2010,10,6.869207028019716e7
36035,2010,11,6.0905572149722114e7
36035,2010,12,6.325458197280745e7
36035,2011,1,4.756343962590304e7
36035,2011,2,4.34989539652873e7
36035,2011,3,4.7687160560907304e7
36035,2011,4,4.7416434642888404e7
36035,2011,5,5.52606339206732e7
36035,2011,6,5.955634212859619e7
36035,2011,7,6.702132089152114e7
36035,2011,8,6.473846843366475e7
36035,2011,9,5.6858179645302854e7
36035,2011,10,5.133250570730136e7
36035,2011,11,4.5513777896476746e7
36035,2011,12,4.726915605960654e7
36035,2012,1,8.097380874918132e7
36035,2012,2,7.405427376316966e7
36035,2012,3,8.118443597480042e7
36035,2012,4,8.072354187459387e7
36035,2012,5,9.407780508822185e7
36035,2012,6,1.0139098213358442e8
36035,2012,7,1.1409964591862729e8
36035,2012,8,1.1021323106345788e8
36035,2012,9,9.679752769431747e7
36035,2012,10,8.739041020691031e7
36035,2012,11,7.748438665976848e7
36035,2012,12,8.047280921250479e7
36035,2013,1,5.975251750501229e7
36035,2013,2,5.4646426513801664e7
36035,2013,3,5.9907944391560525e7
36035,2013,4,5.956783956981684e7
36035,2013,5,6.94222710059189e7
36035,2013,6,7.48188399233307e7
36035,2013,7,8.419686804145065e7
36035,2013,8,8.132898921430339e7
36035,2013,9,7.142921961238605e7
36035,2013,10,6.448748177121417e7
36035,2013,11,5.717758917076712e7
36035,2013,12,5.9382817918841235e7
36035,2014,1,5.888895164462e7
36035,2014,2,5.385665580119869e7
36035,2014,3,5.904213224333611e7
36035,2014,4,5.870694274441523e7
36035,2014,5,6.84189542304109e7
36035,2014,6,7.373752990377338e7
36035,2014,7,8.298002323174949e7
36035,2014,8,8.015359206823678e7
36035,2014,9,7.039689766065328e7
36035,2014,10,6.355548442607105e7
36035,2014,11,5.6351237143285275e7
36035,2014,12,5.852459509594006e7
36037,2009,1,4.375776663442492e7
36037,2009,2,4.001849091288246e7
36037,2009,3,4.387158833958943e7
36037,2009,4,4.3622523897746384e7
36037,2009,5,5.083908864013942e7
36037,2009,6,5.479108619898519e7
36037,2009,7,6.165877283410218e7
36037,2009,8,5.955857726588046e7
36037,2009,9,5.230881062736292e7
36037,2009,10,4.722526005619453e7
36037,2009,11,4.187210360540161e7
36037,2009,12,4.3487029452260844e7
36037,2010,1,4.153076052884904e7
36037,2010,2,3.798179136321191e7
36037,2010,3,4.163878939649362e7
36037,2010,4,4.1402400830851026e7
36037,2010,5,4.825168600258267e7
36037,2010,6,5.2002550748451486e7
36037,2010,7,5.852071360198785e7
36037,2010,8,5.6527405306885175e7
36037,2010,9,4.9646608015063606e7
36037,2010,10,4.4821779472708486e7
36037,2010,11,3.974106636208001e7
36037,2010,12,4.127380223450442e7
36037,2011,1,3.888807797075733e7
36037,2011,2,3.556493657214893e7
36037,2011,3,3.8989232752768524e7
36037,2011,4,3.876788604842106e7
36037,2011,5,4.518133796720378e7
36037,2011,6,4.8693527940074325e7
36037,2011,7,5.479692749372177e7
36037,2011,8,5.293045725786214e7
36037,2011,9,4.648749839609365e7
36037,2011,10,4.196968301873481e7
36037,2011,11,3.7212265502724685e7
36037,2011,12,3.864747042929983e7
36037,2012,1,4.9476710532226026e7
36037,2012,2,4.524872824006331e7
36037,2012,3,4.960540822390114e7
36037,2012,4,4.932379217626575e7
36037,2012,5,5.748352957281628e7
36037,2012,6,6.195203549261448e7
36037,2012,7,6.971729797756961e7
36037,2012,8,6.734261626544991e7
36037,2012,9,5.914533763382225e7
36037,2012,10,5.339738979665457e7
36037,2012,11,4.734459980025579e7
36037,2012,12,4.917058921428599e7
36037,2013,1,4.4769982118296176e7
36037,2013,2,4.094420854563095e7
36037,2013,3,4.4886436775305115e7
36037,2013,4,4.463161091317247e7
36037,2013,5,5.201511101663265e7
36037,2013,6,5.6058527160771064e7
36037,2013,7,6.308507882226197e7
36037,2013,8,6.093630101054797e7
36037,2013,9,5.351883097648768e7
36037,2013,10,4.83176864557887e7
36037,2013,11,4.284069946555472e7
36037,2013,12,4.449298217665134e7
36037,2014,1,4.678243386044289e7
36037,2014,2,4.278468825814796e7
36037,2014,3,4.6904123261052124e7
36037,2014,4,4.663784274278767e7
36037,2014,5,5.435323794522481e7
36037,2014,6,5.85784093521193e7
36037,2014,7,6.592081095286386e7
36037,2014,8,6.367544360847495e7
36037,2014,9,5.592455149591296e7
36037,2014,10,5.048961076050522e7
36037,2014,11,4.476642818365948e7
36037,2014,12,4.649298251746258e7
36039,2009,1,1.696063983597141e7
36039,2009,2,1.5511285500995366e7
36039,2009,3,1.7004757465715628e7
36039,2009,4,1.690821935102301e7
36039,2009,5,1.9705381200512968e7
36039,2009,6,2.123718714911659e7
36039,2009,7,2.3899122811822396e7
36039,2009,8,2.308508079465764e7
36039,2009,9,2.0275049791978396e7
36039,2009,10,1.8304650547294308e7
36039,2009,11,1.6229751265847033e7
36039,2009,12,1.6855701302996144e7
36039,2010,1,1.2874919206847832e7
36039,2010,2,1.1774705998774452e7
36039,2010,3,1.2908409153220592e7
36039,2010,4,1.2835126515356138e7
36039,2010,5,1.4958468156293573e7
36039,2010,6,1.6121270858289097e7
36039,2010,7,1.81419615234182e7
36039,2010,8,1.752401754822999e7
36039,2010,9,1.5390906859121326e7
36039,2010,10,1.389516546458161e7
36039,2010,11,1.2320097491360294e7
36039,2010,12,1.2795259763170699e7
36039,2011,1,7.337645256050763e6
36039,2011,2,6.710614196891166e6
36039,2011,3,7.3567317716381205e6
36039,2011,4,7.314966694014101e6
36039,2011,5,8.525096829068681e6
36039,2011,6,9.187798753091818e6
36039,2011,7,1.0339426272823704e7
36039,2011,8,9.98724901988737e6
36039,2011,9,8.771551330674343e6
36039,2011,10,7.919101729119896e6
36039,2011,11,7.021442500662927e6
36039,2011,12,7.29224592347194e6
36039,2012,1,1.9430191530750386e7
36039,2012,2,1.7769804151685752e7
36039,2012,3,1.948073290207264e7
36039,2012,4,1.9370138368102472e7
36039,2012,5,2.2574580594558433e7
36039,2012,6,2.432942494342474e7
36039,2012,7,2.7378951392256755e7
36039,2012,8,2.6446380896063343e7
36039,2012,9,2.322719570508927e7
36039,2012,10,2.0969896741929885e7
36039,2012,11,1.8592882028131638e7
36039,2012,12,1.930997343671711e7
36039,2013,1,1.809153381205439e7
36039,2013,2,1.6545540075352598e7
36039,2013,3,1.813859309743184e7
36039,2013,4,1.8035618057397712e7
36039,2013,5,2.101928781674898e7
36039,2013,6,2.265323083898645e7
36039,2013,7,2.549265786020161e7
36039,2013,8,2.4624337512596887e7
36039,2013,9,2.16269405164015e7
36039,2013,10,1.9525159869963583e7
36039,2013,11,1.7311911379933335e7
36039,2013,12,1.7979598234395165e7
36039,2014,1,1.624597743664843e7
36039,2014,2,1.485769385469353e7
36039,2014,3,1.6288236102849385e7
36039,2014,4,1.6195765768696865e7
36039,2014,5,1.8875064942133084e7
36039,2014,6,2.034232591335888e7
36039,2014,7,2.289209686141058e7
36039,2014,8,2.2112355744846452e7
36039,2014,9,1.9420729679596964e7
36039,2014,10,1.7533356209025677e7
36039,2014,11,1.554588596994789e7
36039,2014,12,1.6145460648635784e7
36041,2009,1,3.2060632307160995e6
36041,2009,2,2.9320923377200365e6
36041,2009,3,3.2144027693135347e6
36041,2009,4,3.1961542065899605e6
36041,2009,5,3.724900636131601e6
36041,2009,6,4.0144573259679424e6
36041,2009,7,4.517642001385241e6
36041,2009,8,4.363763951693113e6
36041,2009,9,3.8325848710693424e6
36041,2009,10,3.4601210590134775e6
36041,2009,11,3.0679036451645778e6
36041,2009,12,3.1862267401525923e6
36041,2010,1,3.31999416803073e6
36041,2010,2,3.0362874219370363e6
36041,2010,3,3.3286300611853907e6
36041,2010,4,3.3097330159753137e6
36041,2010,5,3.857269023882815e6
36041,2010,6,4.1571154250270044e6
36041,2010,7,4.6781813141282415e6
36041,2010,8,4.518835040894665e6
36041,2010,9,3.968779935008013e6
36041,2010,10,3.583080217054615e6
36041,2010,11,3.176924931624515e6
36041,2010,12,3.299452766241118e6
36041,2011,1,1.929558752258148e6
36041,2011,2,1.7646702592989942e6
36041,2011,3,1.934577876502582e6
36041,2011,4,1.9235950382409866e6
36041,2011,5,2.241819361165347e6
36041,2011,6,2.416088115379473e6
36041,2011,7,2.71892817952779e6
36041,2011,8,2.626317174629567e6
36041,2011,9,2.3066287685449794e6
36041,2011,10,2.0824626318430216e6
36041,2011,11,1.8464078539991165e6
36041,2011,12,1.9176202247786531e6
36041,2012,1,2.4038929804554796e6
36041,2012,2,2.198470735437794e6
36041,2012,3,2.41014593208243e6
36041,2012,4,2.3964632350556464e6
36041,2012,5,2.792915126034774e6
36041,2012,6,3.0100235372079476e6
36041,2012,7,3.3873093304261426e6
36041,2012,8,3.2719322037503016e6
36041,2012,9,2.873656321028216e6
36041,2012,10,2.5943844917340707e6
36041,2012,11,2.300301493329457e6
36041,2012,12,2.389019661686955e6
36041,2013,1,1.5699198781962297e6
36041,2013,2,1.4357639617311568e6
36041,2013,3,1.5740035179989836e6
36041,2013,4,1.5650677050387848e6
36041,2013,5,1.8239801064879908e6
36041,2013,6,1.9657679536157714e6
36041,2013,7,2.212163475941415e6
36041,2013,8,2.1368136803680505e6
36041,2013,9,1.8767100774310008e6
36041,2013,10,1.6943249214387275e6
36041,2013,11,1.5022669767678822e6
36041,2013,12,1.560206501195132e6
36041,2014,1,1.2663479155345326e6
36041,2014,2,1.1581334343169536e6
36041,2014,3,1.2696419108675641e6
36041,2014,4,1.2624339964555525e6
36041,2014,5,1.4712810748541993e6
36041,2014,6,1.5856517170456287e6
36041,2014,7,1.7844022777765507e6
36041,2014,8,1.7236227068662723e6
36041,2014,9,1.513814766998156e6
36041,2014,10,1.3666970284925313e6
36041,2014,11,1.211776907234361e6
36041,2014,12,1.258512792934344e6
36043,2009,1,1.6359075117187837e8
36043,2009,2,1.496112688725085e8
36043,2009,3,1.6401627970497486e8
36043,2009,4,1.630851389666527e8
36043,2009,5,1.9006465227115032e8
36043,2009,6,2.0483940653779948e8
36043,2009,7,2.3051462037670675e8
36043,2009,8,2.22662926905154e8
36043,2009,9,1.9555928653602082e8
36043,2009,10,1.7655416080587402e8
36043,2009,11,1.5654109907349458e8
36043,2009,12,1.625785857345881e8
36043,2010,1,1.9938206979615143e8
36043,2010,2,1.8234407653821623e8
36043,2010,3,1.9990069789143395e8
36043,2010,4,1.987658368656836e8
36043,2010,5,2.316480821406123e8
36043,2010,6,2.496553415077325e8
36043,2010,7,2.8094792523260087e8
36043,2010,8,2.713783934311464e8
36043,2010,9,2.38344863863631e8
36043,2010,10,2.1518168820933303e8
36043,2010,11,1.9079005455904457e8
36043,2010,12,1.981484570251518e8
36043,2011,1,1.5006893246516314e8
36043,2011,2,1.3724494351680318e8
36043,2011,3,1.5045928835165316e8
36043,2011,4,1.4960511233269215e8
36043,2011,5,1.7435459683002612e8
36043,2011,6,1.879081234465865e8
36043,2011,7,2.114611171459145e8
36043,2011,8,2.0425841620543396e8
36043,2011,9,1.793950645368421e8
36043,2011,10,1.6196083363284212e8
36043,2011,11,1.4360197906421128e8
36043,2011,12,1.491404289552508e8
36043,2012,1,2.4678633465199897e8
36043,2012,2,2.2569745785254437e8
36043,2012,3,2.474282696405021e8
36043,2012,4,2.4602358870218757e8
36043,2012,5,2.8672378202862036e8
36043,2012,6,3.090123736802315e8
36043,2012,7,3.477449540328513e8
36043,2012,8,3.3590020951780427e8
36043,2012,9,2.9501276316457695e8
36043,2012,10,2.6634240567220557e8
36043,2012,11,2.36151517038722e8
36043,2012,12,2.4525942315766966e8
36043,2013,1,1.6370938900987452e8
36043,2013,2,1.497197686339666e8
36043,2013,3,1.64135226141011e8
36043,2013,4,1.632034101290363e8
36043,2013,5,1.902024892776034e8
36043,2013,6,2.0498795836089447e8
36043,2013,7,2.3068179215134612e8
36043,2013,8,2.2282440454408342e8
36043,2013,9,1.9570110831254858e8
36043,2013,10,1.7668219985317457e8
36043,2013,11,1.566546244251333e8
36043,2013,12,1.62696489538916e8
36043,2014,1,1.6821726718841648e8
36043,2014,2,1.5384243063889718e8
36043,2014,3,1.6865483010951942e8
36043,2014,4,1.676973557459242e8
36043,2014,5,1.9543987765284896e8
36043,2014,6,2.1063247728523797e8
36043,2014,7,2.3703381278568667e8
36043,2014,8,2.2896006528392217e8
36043,2014,9,2.0108990587030745e8
36043,2014,10,1.8154729548435354e8
36043,2014,11,1.6096824362122685e8
36043,2014,12,1.671764766633785e8
36045,2009,1,1.121468589704678e8
36045,2009,2,1.025634624845601e8
36045,2009,3,1.1243857282377082e8
36045,2009,4,1.1180024511689113e8
36045,2009,5,1.3029559190133375e8
36045,2009,6,1.4042417356744722e8
36045,2009,7,1.5802538002198133e8
36045,2009,8,1.5264278501507637e8
36045,2009,9,1.3406234503121766e8
36045,2009,10,1.2103370411046387e8
36045,2009,11,1.0731408979491915e8
