"fips","naics","year","MGwithdrawal","MG_min_of_min_withdrawal","MG_max_of_maxwithdrawl","fix_revenue2015dollar","hours","materials_2015dollar","labor_2015dollar","ln_fix_revenue","ln_MGwithdrawal","ln_hours","ln_materials","coef","y1","y2","m","b","y_hat","fix_revenue"
36051,326,2009,"0","0","0","5738.177","58.80655","4050.499","1284.433","1.747142","0","4.074253","8.306596",10.616145896373036,0.0,0.0,NaN,NaN,NaN,5.738179501453072
36051,326,2010,"0","0","0","5958.538","73.9963","4162.983","1348.162","1.784825","0","4.304015","8.333987",11.815831785914574,0.0,0.0,NaN,NaN,NaN,5.958537112342506
36051,326,2011,"0","0","0","6071.482","89.57856","4196.197","1387.139","1.803603","0","4.495116","8.341934",12.804301818067273,0.0,0.0,NaN,NaN,NaN,6.071483658508484
36051,326,2012,"0","0","0","6253.57","104.3758","4291.603","1440.836","1.833152","0","4.647998","8.364415",13.784142165799066,0.0,0.0,NaN,NaN,NaN,6.2535668689903385
36051,326,2013,"0","0","0","6479.745","118.388","4430.335","1503.847","1.868681","0","4.773968","8.396231",14.762333826507389,0.0,0.0,NaN,NaN,NaN,6.479743977897889
36051,326,2014,"0","0","0","6687.711","132.4003","4557.098","1562.315","1.900272","0","4.885829","8.424441",15.68861281828713,0.0,0.0,NaN,NaN,NaN,6.687713252914602
36051,327,2009,"0","0","0","26299.95","173.234","18096.07","5571.545","3.269567","0","5.154644","9.80345",40.48227297617369,0.0,0.0,NaN,NaN,NaN,26.29994899951764
36051,327,2010,"0","0","0","28437.78","184.4407","18892.7","5884.273","3.347718","0","5.217328","9.846531",42.56258517148978,0.0,0.0,NaN,NaN,NaN,28.43776456350678
36051,327,2011,"0","0","0","30120.51","195.7916","19353.13","6100.439","3.405206","0","5.277051","9.870609",44.20154216120536,0.0,0.0,NaN,NaN,NaN,30.120499907845907
36051,327,2012,"0","0","0","31875.67","206.8539","20011.18","6353.379","3.461843","0","5.332013","9.904046",46.069547182599024,0.0,0.0,NaN,NaN,NaN,31.875669271146094
36051,327,2013,"0","0","0","33613.85","217.6275","20790.04","6621.453","3.514938","0","5.382785","9.942229",48.07062496665746,0.0,0.0,NaN,NaN,NaN,33.61384380099996
36051,327,2014,"0","0","0","35240.54","228.401","21508.88","6869.805","3.562197","0","5.431103","9.976221",49.98677722731819,0.0,0.0,NaN,NaN,NaN,35.2405356144348
36051,331,2009,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36051,331,2010,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36051,331,2011,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36051,331,2012,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36051,331,2013,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36051,331,2014,"0","0","0","0","0","0","0","0","0","0","0",0.013500885541802265,0.0,0.0,NaN,NaN,NaN,1.0
36051,332,2009,"0","0","0","62293.84","473.1527","38194.61","13760.42","4.131863","0","6.159418","10.55045",75.2821969074338,0.0,0.0,NaN,NaN,NaN,62.29386837483071
36051,332,2010,"0","0","0","60893.54","518.4351","33204.56","14103.06","4.109127","0","6.250815","10.41044",71.89818492703924,0.0,0.0,NaN,NaN,NaN,60.89353430305749
36051,332,2011,"0","0","0","58865.46","567.8557","27841.26","14312.54","4.075254","0","6.341867","10.23427",67.2149586690914,0.0,0.0,NaN,NaN,NaN,58.86543050897639
36051,332,2012,"0","0","0","57566.31","609","23228.16","14466.97","4.052938","0","6.411819","10.05312",62.13203789272401,0.0,0.0,NaN,NaN,NaN,57.56633873997497
36051,332,2013,"0","0","0","56606.7","641.8679","19110.13","14515.55","4.036128","0","6.464383","9.857974",56.57269260628301,0.0,0.0,NaN,NaN,NaN,56.60673663803465
36051,332,2014,"0","0","0","55576.58","674.7358","15082.75","14537.15","4.017762","0","6.514321","9.621306",50.218211409918766,0.0,0.0,NaN,NaN,NaN,55.57658614145605
36051,333,2009,"0","0","0","35005.09","242.1563","24514.84","7947.563","3.555494","0","5.489583","10.10703",43.8029636353104,0.0,0.0,NaN,NaN,NaN,35.005108220604505
36051,333,2010,"0","0","0","29419.28","205.1042","19637.27","6844.399","3.38165","0","5.323518","9.885184",36.00709981158975,0.0,0.0,NaN,NaN,NaN,29.419272888587145
36051,333,2011,"0","0","0","23452.36","166.3177","14437.61","5643.105","3.154971","0","5.1139","9.577592",27.664524931014245,0.0,0.0,NaN,NaN,NaN,23.452356963217277
36051,333,2012,"0","0","0","18403.7","131","10137.01","4648.615","2.912551","0","4.875197","9.223948",20.451075811000365,0.0,0.0,NaN,NaN,NaN,18.403686540345017
36051,333,2013,"0","0","0","14016.04","99.15108","6531.12","3804.486","2.640203","0","4.596645","8.784333",14.149437787956444,0.0,0.0,NaN,NaN,NaN,14.016048576820577
36051,333,2014,"0","0","0","9736.135","67.30216","3022.54","2979.138","2.275844","0","4.209192","8.013853",7.721215061206822,0.0,0.0,NaN,NaN,NaN,9.736132841954907
36051,335,2009,"0","0","0","61721.52","422.4323","43839.54","13437.22","4.122633","0","6.046029","10.68829",87.37888944891222,0.0,0.0,NaN,NaN,NaN,61.72154132225635
36051,335,2010,"0","0","0","47354.28","323.9673","33068.02","10183.02","3.857657","0","5.780643","10.40632",66.66262613045427,0.0,0.0,NaN,NaN,NaN,47.35427023296337
36051,335,2011,"0","0","0","32225.89","219.9081","21687.56","6758.452","3.47277","0","5.39321","9.984494",44.63905453155138,0.0,0.0,NaN,NaN,NaN,32.225884626248245
36051,335,2012,"0","0","0","19576.09","127.0371","12289.65","3901.859","2.974309","0","4.844479","9.416512",25.736397317063346,0.0,0.0,NaN,NaN,NaN,19.576091495689923
36051,335,2013,"0","0","0","8855.558","45.35428","4466.204","1490.749","2.181045","0","3.814505","8.404294",9.44858087243904,0.0,0.0,NaN,NaN,NaN,8.855555480638
36051,335,2014,"0","0","0","0","0","0","0","0","0","0","0",0.015025597985276409,0.0,0.0,NaN,NaN,NaN,1.0
36053,311,2009,"0","0","0","123758.8","428.9072","75361.84","14721.87","4.818335","0","6.061241","11.23006",103.99019917513472,0.0,0.0,NaN,NaN,NaN,123.75886063791171
36053,311,2010,"0","0","0","112020.4","391.1202","67875.42","14877.68","4.718681","0","5.969015","11.12543",94.28832264507804,0.0,0.0,NaN,NaN,NaN,112.02040027263065
36053,311,2011,"0","0","0","98314.94","350.2667","59183.03","14773.15","4.588176","0","5.858695","10.98839",83.28164277193927,0.0,0.0,NaN,NaN,NaN,98.31494006606164
36053,311,2012,"0","0","0","87887.66","315.5461","52554.16","14877.27","4.476059","0","5.754305","10.8696",74.5268885199107,0.0,0.0,NaN,NaN,NaN,87.88762413895967
36053,311,2013,"0","0","0","79918.49","286.9584","47482.12","15119.5","4.381007","0","5.659338","10.76811",67.62504604137128,0.0,0.0,NaN,NaN,NaN,79.91847079815358
36053,311,2014,"0","0","0","72049.31","258.3708","42479.66","15327.85","4.277351","0","5.554396","10.65678",60.76844612201727,0.0,0.0,NaN,NaN,NaN,72.04932832093036
36053,312,2009,"0","0","0","791.5017","2.655391","473.294","94.4937","-0.2338232","0","0.9765918","6.159717",0.9478909943511854,0.0,0.0,NaN,NaN,NaN,0.7915017410336519
36053,312,2010,"0","0","0","1533.122","5.2278","916.7603","183.0322","0.4273059","0","1.653991","6.820846",1.8272590149823726,0.0,0.0,NaN,NaN,NaN,1.5331215718893936
36053,312,2011,"0","0","0","2264.7","7.966172","1354.222","270.3719","0.8174422","0","2.075204","7.210982",2.714552780264754,0.0,0.0,NaN,NaN,NaN,2.264699773911496
36053,312,2012,"0","0","0","2889.04","10.37262","1727.558","344.909","1.060924","0","2.33917","7.454464",3.476693463718644,0.0,0.0,NaN,NaN,NaN,2.8890392285987727
36053,312,2013,"0","0","0","3416.8","12.44714","2043.143","407.9158","1.228705","0","2.521491","7.622244",4.123769465957697,0.0,0.0,NaN,NaN,NaN,3.41680191154597
36053,312,2014,"0","0","0","3922.635","14.52167","2345.617","468.305","1.366763","0","2.675642","7.760303",4.753361695046195,0.0,0.0,NaN,NaN,NaN,3.9226325606756287
36053,322,2009,"0","0","0","11842.46","41.05482","7316.5","1184.181","2.471691","0","3.714908","8.897887",10.065998275149097,0.0,0.0,NaN,NaN,NaN,11.842455521835271
36053,322,2010,"0","0","0","7767.565","27.36988","4798.951","776.7137","2.049957","0","3.309443","8.476152",6.692855753225266,0.0,0.0,NaN,NaN,NaN,7.767567093740523
36053,322,2011,"0","0","0","3694.748","13.48981","2274.295","373.0652","1.306912","0","2.601935","7.729425",3.262646692968556,0.0,0.0,NaN,NaN,NaN,3.6947467001738983
36053,322,2012,"0","0","0","0","0","0","0","0","0","0","0",0.012462888134332663,0.0,0.0,NaN,NaN,NaN,1.0
36053,322,2013,"0","0","0","0","0","0","0","0","0","0","0",0.012462888134332663,0.0,0.0,NaN,NaN,NaN,1.0
36053,322,2014,"0","0","0","0","0","0","0","0","0","0","0",0.012462888134332663,0.0,0.0,NaN,NaN,NaN,1.0
36053,324,2009,"0","0","0","3353.07","11.55321","2045.244","357.6284","1.209876","0","2.446963","7.623272",2.624414994582192,0.0,0.0,NaN,NaN,NaN,3.353068846232632
36053,324,2010,"0","0","0","3213.274","11.15968","1947.815","355.6244","1.16729","0","2.412307","7.574463",2.5155295876127006,0.0,0.0,NaN,NaN,NaN,3.2132728591157687
36053,324,2011,"0","0","0","3028.813","10.75869","1822.485","348.9351","1.108171","0","2.375714","7.507956",2.384412865390058,0.0,0.0,NaN,NaN,NaN,3.0288136251694624
36053,324,2012,"0","0","0","2889.04","10.37262","1727.558","344.909","1.060924","0","2.33917","7.454464",2.2775076019615605,0.0,0.0,NaN,NaN,NaN,2.8890392285987727
36053,324,2013,"0","0","0","2776.04","10.00145","1651.807","341.8906","1.021026","0","2.302731","7.409625",2.186563976021848,0.0,0.0,NaN,NaN,NaN,2.776041521929235
36053,324,2014,"0","0","0","2661.572","9.630288","1575.439","338.3624","0.9789168","0","2.264913","7.362289",2.09503276108241,0.0,0.0,NaN,NaN,NaN,2.6615716654968002
36053,325,2009,"0","0","0","11781.38","39.92661","7182.877","1288.245","2.46652","0","3.687043","8.879456",12.065012076142091,0.0,0.0,NaN,NaN,NaN,11.781376240913758
36053,325,2010,"0","0","0","14078.15","48.27287","8508.804","1603.145","2.644624","0","3.87687","9.048857",14.366794107587683,0.0,0.0,NaN,NaN,NaN,14.07815070317896
36053,325,2011,"0","0","0","16235.89","57.30134","9745.547","1903.365","2.787224","0","4.048324","9.184566",16.651104424027146,0.0,0.0,NaN,NaN,NaN,16.235886365012757
36053,325,2012,"0","0","0","18094.51","64.96538","10819.98","2160.22","2.895609","0","4.173854","9.289149",18.607721835249567,0.0,0.0,NaN,NaN,NaN,18.094517647729866
36053,325,2013,"0","0","0","19646.3","71.26499","11725.51","2374.141","2.977889","0","4.266405","9.369522",20.234838437771355,0.0,0.0,NaN,NaN,NaN,19.646299500588785
36053,325,2014,"0","0","0","21116.74","77.56461","12583.12","2577.436","3.050066","0","4.351111","9.440111",21.810360583053452,0.0,0.0,NaN,NaN,NaN,21.116738081262735
36053,326,2009,"0","0","0","115966.2","439.4665","70230.2","12302.09","4.753299","0","6.085561","11.15953",125.65326719508322,0.0,0.0,NaN,NaN,NaN,115.9662267491355
36053,326,2010,"0","0","0","113879.2","466.6443","68721.88","12592.6","4.735138","0","6.145567","11.13782",127.04544689339471,0.0,0.0,NaN,NaN,NaN,113.87917295977095
36053,326,2011,"0","0","0","110292.8","495.6085","66292.18","12730.11","4.703138","0","6.205786","11.10183",127.3915565724169,0.0,0.0,NaN,NaN,NaN,110.29272857327354
36053,326,2012,"0","0","0","107958.9","521","64556.15","12888.7","4.681751","0","6.25575","11.07529",127.9285915843012,0.0,0.0,NaN,NaN,NaN,107.95894327651888
36053,326,2013,"0","0","0","106271.2","542.8189","63167.21","13019.16","4.665994","0","6.296776","11.05354",128.37443614630862,0.0,0.0,NaN,NaN,NaN,106.27116627877791
36053,326,2014,"0","0","0","104447.7","564.6378","61709.18","13122.8","4.648686","0","6.336185","11.03019",128.61851692905245,0.0,0.0,NaN,NaN,NaN,104.44765115454155
36053,327,2009,"0","0","0","23973.12","88.13212","14771.68","2670.044","3.176933","0","4.478837","9.600467",27.49745846645628,0.0,0.0,NaN,NaN,NaN,23.97311514114669
36053,327,2010,"0","0","0","16738.13","66.75475","10373.72","2083.444","2.817689","0","4.201025","9.24703",20.017612479356092,0.0,0.0,NaN,NaN,NaN,16.73812413598472
36053,327,2011,"0","0","0","9273.526","44.37481","5826.958","1468.723","2.227164","0","3.792672","8.67025",12.137925164439643,0.0,0.0,NaN,NaN,NaN,9.273529022880616
36053,327,2012,"0","0","0","2897.658","24","1951.31","946.348","1.063903","0","3.178054","7.576256",5.0066731669870395,0.0,0.0,NaN,NaN,NaN,2.8976585085039144
36053,327,2013,"0","0","0","0","5.63032","0","493.7213","0","0","1.728166","0",0.033019853936027986,0.0,0.0,NaN,NaN,NaN,1.0
36053,327,2014,"0","0","0","0","0","0","53.88214","0","0","0","0",0.016655746282908664,0.0,0.0,NaN,NaN,NaN,1.0
36053,331,2009,"0","0","0","264539.5","911.4869","161359","31204.06","5.577991","0","6.815077","11.99139",228.76983756702253,0.0,0.0,NaN,NaN,NaN,264.53961149739644
36053,331,2010,"0","0","0","253510.5","880.4398","153672.3","29187.18","5.535405","0","6.780422","11.94258",219.2782720816072,0.0,0.0,NaN,NaN,NaN,253.51043857649418
36053,331,2011,"0","0","0","238957.5","848.8045","143784.5","26772.05","5.476285","0","6.743829","11.87607",207.84848442596177,0.0,0.0,NaN,NaN,NaN,238.95732989789684
36053,331,2012,"0","0","0","227930.1","818.3454","136295.3","24845.89","5.429039","0","6.707284","11.82258",198.52974226673695,0.0,0.0,NaN,NaN,NaN,227.93009931572215
36053,331,2013,"0","0","0","219015","789.0625","130318.9","23230.06","5.38914","0","6.670846","11.77774",190.6021737634442,0.0,0.0,NaN,NaN,NaN,219.01495168055754
36053,331,2014,"0","0","0","209984","759.7795","124293.8","21622.16","5.347032","0","6.633029","11.7304",182.62306672904134,0.0,0.0,NaN,NaN,NaN,209.98413914832977
36053,332,2009,"0","0","0","64065.99","270.6537","39177.91","7732.262","4.159914","0","5.60084","10.57587",61.25027443584361,0.0,0.0,NaN,NaN,NaN,64.06601268592271
36053,332,2010,"0","0","0","67637.46","320.7691","41014.74","9004.229","4.214162","0","5.770721","10.62169",67.29847293653418,0.0,0.0,NaN,NaN,NaN,67.63746192220488
36053,332,2011,"0","0","0","70617.05","374.4975","42462.79","10190.27","4.257272","0","5.925585","10.65638",73.02681628039237,0.0,0.0,NaN,NaN,NaN,70.61707706336438
36053,332,2012,"0","0","0","72986.29","421","43643.59","11204.85","4.290272","0","6.042633","10.68381",77.73294250602291,0.0,0.0,NaN,NaN,NaN,72.98631807848504
36053,332,2013,"0","0","0","74549.43","460.2766","44428.03","12038.93","4.311462","0","6.131827","10.70163",81.37436539719884,0.0,0.0,NaN,NaN,NaN,74.54940053014899
36053,332,2014,"0","0","0","75934.41","499.5531","45110.74","12826.7","4.32987","0","6.213714","10.71688",84.8121918262765,0.0,0.0,NaN,NaN,NaN,75.93441445363472
36053,333,2009,"0","0","0","138702.4","480.2069","84337.6","14448.29","4.932331","0","6.174217","11.34258",118.63889596150408,0.0,0.0,NaN,NaN,NaN,138.70245122226672
36053,333,2010,"0","0","0","130947.8","456.4379","79219.6","14272.61","4.874798","0","6.123453","11.27998",112.08254939745164,0.0,0.0,NaN,NaN,NaN,130.9476991038248
36053,333,2011,"0","0","0","120781.1","429.623","72631.02","13860.41","4.79398","0","6.062908","11.19315",103.98957128420764,0.0,0.0,NaN,NaN,NaN,120.7811221867164
36053,333,2012,"0","0","0","113889","408.8997","68102.2","13596.68","4.735225","0","6.01347","11.12877",98.19174120091623,0.0,0.0,NaN,NaN,NaN,113.88908087880665
36053,333,2013,"0","0","0","109434.5","394.268","65116","13421.93","4.695326","0","5.977031","11.08393",94.27077118755668,0.0,0.0,NaN,NaN,NaN,109.43447846729563
36053,333,2014,"0","0","0","104922","379.6363","62105.48","13228.87","4.653217","0","5.939214","11.03659",90.32434938832387,0.0,0.0,NaN,NaN,NaN,104.92197723616965
36053,335,2009,"0","0","0","24911.55","85.4387","14832.85","2706.63","3.215332","0","4.447799","9.6046",24.562689484956774,0.0,0.0,NaN,NaN,NaN,24.911561176701973
36053,335,2010,"0","0","0","26692.85","92.26244","15919.87","3011.316","3.284396","0","4.524637","9.675323",26.394901143636215,0.0,0.0,NaN,NaN,NaN,26.692856959312266
36053,335,2011,"0","0","0","28076.21","99.406","16792.96","3272.563","3.334923","0","4.599213","9.728715",28.05155460300626,0.0,0.0,NaN,NaN,NaN,28.076221271529047
36053,335,2012,"0","0","0","29498.62","105.9099","17639.29","3521.703","3.384344","0","4.662589","9.777884",29.606772978599167,0.0,0.0,NaN,NaN,NaN,29.49863526286856
36053,335,2013,"0","0","0","30874.15","111.7741","18410.57","3751.51","3.429919","0","4.71648","9.820681",31.014840849259457,0.0,0.0,NaN,NaN,NaN,30.874141842902407
36053,335,2014,"0","0","0","32153.93","117.6384","19126.24","3967.791","3.470535","0","4.767615","9.858816",32.36574246169775,0.0,0.0,NaN,NaN,NaN,32.15394020195094
36055,311,2009,"0","0","0","1061732","3756.566","772423.3","110652.5","6.967657","0","8.23126","13.55729",962.6676087860529,0.0,0.0,NaN,NaN,NaN,1061.7321954582126
36055,311,2010,"0","0","0","1056250","3868.377","747057.9","110409.3","6.96248","0","8.260591","13.5239",955.0114557896111,0.0,0.0,NaN,NaN,NaN,1056.2498112783683
36055,311,2011,"0","0","0","1034301","3986.593","709692.9","108647.9","6.941482","0","8.290692","13.47259",937.788423253541,0.0,0.0,NaN,NaN,NaN,1034.3019151284518
36055,311,2012,"0","0","0","1025301","4092","685012.1","107790.9","6.932742","0","8.316789","13.43719",928.0438408819455,0.0,0.0,NaN,NaN,NaN,1025.3015054736559
36055,311,2013,"0","0","0","1024079","4184.6","668843.1","107326.5","6.931549","0","8.339167","13.41331",923.271279558037,0.0,0.0,NaN,NaN,NaN,1024.0790501172344
36055,311,2014,"0","0","0","1021094","4277.2","651986.7","106687.5","6.92863","0","8.361053","13.38778",917.4552895448163,0.0,0.0,NaN,NaN,NaN,1021.0941219919789
36055,312,2009,"0","0","0","308114.9","738.7244","130133.2","30518.8","5.730473","0","6.604925","11.77631",237.99371600914975,0.0,0.0,NaN,NaN,NaN,308.11497229761403
36055,312,2010,"0","0","0","298153.3","749.1496","142618.1","33774.06","5.697608","0","6.618939","11.86793",252.5412884597065,0.0,0.0,NaN,NaN,NaN,298.15336447205135
36055,312,2011,"0","0","0","285203.7","761.9825","153372.5","36842.79","5.653203","0","6.635923","11.94062",265.328703525622,0.0,0.0,NaN,NaN,NaN,285.2035112499662
36055,312,2012,"0","0","0","273693.1","770","163155","39195.65","5.612007","0","6.64639","12.00246",276.2798938475053,0.0,0.0,NaN,NaN,NaN,273.6929889778342
36055,312,2013,"0","0","0","262145.7","773.2021","171613.5","40779","5.5689","0","6.65054","12.053",285.06717093786636,0.0,0.0,NaN,NaN,NaN,262.1455804455441
36055,312,2014,"0","0","0","250486","776.4042","179515.4","42242.94","5.523403","0","6.654673","12.09802",293.18043775855926,0.0,0.0,NaN,NaN,NaN,250.4859923001703
36055,322,2009,"0","0","0","363875.3","1533.984","206264.7","55498.84","5.896811","0","7.335624","12.23692",299.7590975782451,0.0,0.0,NaN,NaN,NaN,363.8752175733765
36055,322,2010,"0","0","0","353446.1","1466.656","203302.9","53648.76","5.867731","0","7.29074","12.22245",291.98755748276545,0.0,0.0,NaN,NaN,NaN,353.4461005430451
36055,322,2011,"0","0","0","337758.3","1397.952","197370.7","51090.2","5.82233","0","7.242764","12.19284",281.55607374640044,0.0,0.0,NaN,NaN,NaN,337.7581139196465
36055,322,2012,"0","0","0","327028.2","1332","193782.9","49139.76","5.790046","0","7.194437","12.17449",273.259715560988,0.0,0.0,NaN,NaN,NaN,327.0280673210775
36055,322,2013,"0","0","0","319360","1268.8","191522.3","47512.98","5.766319","0","7.145827","12.16276",266.21056995742293,0.0,0.0,NaN,NaN,NaN,319.3600021962071
36055,322,2014,"361.35","361.35","361.35","311362","1205.6","188993.4","45851.79","5.740956","5.889847","7.094733","12.14947",258.85114273521594,339.4022970722029,339.4022970722029,NaN,NaN,NaN,311.36193075008094
36055,324,2009,"0","0","0","59535.63","144.7229","29944.06","6013.909","4.086575","0","4.974821","10.30709",34.51144285495883,0.0,0.0,NaN,NaN,NaN,59.535632568502194
36055,324,2010,"0","0","0","46511.34","123.6304","31566.94","5401.427","3.839696","0","4.817297","10.35987",33.44469911105743,0.0,0.0,NaN,NaN,NaN,46.5113328451908
36055,324,2011,"0","0","0","37335.28","101.0932","32625.89","4709.391","3.619939","0","4.616043","10.39286",31.486593372093672,0.0,0.0,NaN,NaN,NaN,37.33529029988164
36055,324,2012,"0","0","0","38132.08","81.4453","33981.15","4150.93","3.641056","0","4.399931","10.43356",29.60290196847599,0.0,0.0,NaN,NaN,NaN,38.13208295124828
36055,324,2013,"0","0","0","39197.71","64.68656","35510.66","3687.042","3.668618","0","4.169553","10.47759",27.729264010431464,0.0,0.0,NaN,NaN,NaN,39.19769719322238
36055,324,2014,"0","0","0","40162.32","47.92782","36931.64","3230.671","3.692929","0","3.869696","10.51682",25.198209892946103,0.0,0.0,NaN,NaN,NaN,40.16231025504732
36055,325,2009,"0","0","0","8056898","6819.308","3119136","762750.6","8.994284","0","8.827514","14.95307",3265.432942526899,0.0,0.0,NaN,NaN,NaN,8056.898822624418
36055,325,2010,"0","0","0","7290265","6461.539","3079381","695241.7","8.894295","0","8.773623","14.94024",3172.501232235586,0.0,0.0,NaN,NaN,NaN,7290.263720500302
36055,325,2011,"0","0","0","6433162","6173.513","2998814","622897.6","8.769221","0","8.728024","14.91373",3067.619136083759,0.0,0.0,NaN,NaN,NaN,6433.15908097995
36055,325,2012,"0","0","0","5714666","5746","2944731","555452","8.650791","0","8.65626","14.89553",2949.984131007777,0.0,0.0,NaN,NaN,NaN,5714.665246656163
36055,325,2013,"0","0","0","5085221","5179","2902272","488695.6","8.534094","0","8.552367","14.881",2807.0358053045557,0.0,0.0,NaN,NaN,NaN,5085.222176219243
36055,325,2014,"0","0","0","4465829","4612","2855995","423094.4","8.40421","0","8.436417","14.86493",2655.889861691818,0.0,0.0,NaN,NaN,NaN,4465.828364199352
36055,326,2009,"0","0","0","732020.3","2971.224","276177","138915.1","6.595808","0","7.996729","12.5288",598.3107596870303,0.0,0.0,NaN,NaN,NaN,732.020120056829
36055,326,2010,"0","0","0","742682.6","3023.816","278514.8","138562.6","6.610269","0","8.014275","12.53723",605.4711468001249,0.0,0.0,NaN,NaN,NaN,742.6827735144732
36055,326,2011,"0","0","0","742127","3090.272","276707.3","136332.4","6.60952","0","8.036015","12.53072",608.3768931724885,0.0,0.0,NaN,NaN,NaN,742.1267123879987
36055,326,2012,"0","0","0","748051.9","3129","277424.9","135188.2","6.617473","0","8.048469","12.53331",612.3149008178118,0.0,0.0,NaN,NaN,NaN,748.0523783088876
36055,326,2013,"0","0","0","757183.2","3140","279409.2","134489.1","6.629605","0","8.051978","12.54043",615.7343977080254,0.0,0.0,NaN,NaN,NaN,757.1830242697038
36055,326,2014,"0","0","0","764708.6","3151","280842.7","133574.7","6.639495","0","8.055475","12.54555",618.4435695010221,0.0,0.0,NaN,NaN,NaN,764.7087175913178
36055,327,2009,"0","0","0","124501.1","925.304","50924.25","35593.43","4.824314","0","6.830122","10.83809",144.2700862795911,0.0,0.0,NaN,NaN,NaN,124.50103137412911
36055,327,2010,"0","0","0","122104.2","1002.536","49599.47","36189.54","4.804875","0","6.910288","10.81174",146.63777467695354,0.0,0.0,NaN,NaN,NaN,122.1042270388232
36055,327,2011,"0","0","0","118189.3","1084.712","47719.87","36278.55","4.772287","0","6.98907","10.7731",147.8918731601778,0.0,0.0,NaN,NaN,NaN,118.18923188283186
36055,327,2012,"0","0","0","115631.4","1157","46151.52","36594.25","4.750408","0","7.053586","10.73969",148.77246913101501,0.0,0.0,NaN,NaN,NaN,115.63145253689444
36055,327,2013,"0","0","0","113750.5","1219.4","44650.4","36982.91","4.734008","0","7.106114","10.70662",148.9792573740744,0.0,0.0,NaN,NaN,NaN,113.75056217310615
36055,327,2014,"0","0","0","111726.5","1281.8","43116.11","37294.87","4.716054","0","7.156021","10.67165",148.86544823699703,0.0,0.0,NaN,NaN,NaN,111.72650887647843
36055,331,2009,"0","0","0","131948.8","344.7459","53736.06","15111.18","4.882413","0","5.842808","10.89184",81.63532298313847,0.0,0.0,NaN,NaN,NaN,131.94867220051626
36055,331,2010,"0","0","0","119652.5","350.2876","54981.35","17083.27","4.784592","0","5.858755","10.91475",83.26474497549641,0.0,0.0,NaN,NaN,NaN,119.65253488934968
36055,331,2011,"0","0","0","106174.3","356.6351","55582.24","18917.1","4.665082","0","5.876713","10.92562",84.39577051797687,0.0,0.0,NaN,NaN,NaN,106.1742911569018
36055,331,2012,"0","0","0","94327.62","361.3708","56230.96","20433.96","4.546774","0","5.889904","10.93722",85.417425359276,0.0,0.0,NaN,NaN,NaN,94.3276160599404
36055,331,2013,"0","0","0","83336.91","364.4945","56714.55","21609.46","4.422892","0","5.898511","10.94579",86.1413098870187,0.0,0.0,NaN,NaN,NaN,83.33694764553252
36055,331,2014,"0","0","0","79795.41","367.6183","57083.88","22711.53","4.379466","0","5.907045","10.95228",86.76281922882931,0.0,0.0,NaN,NaN,NaN,79.79541127636739
36055,332,2009,"0","0","0","1539598","10265.59","649186.7","371966.9","7.339276","0","9.236553","13.38348",1343.156537755469,0.0,0.0,NaN,NaN,NaN,1539.5970418006355
36055,332,2010,"0","0","0","1454740","9940.728","611824.6","357213.2","7.282582","0","9.204395","13.3242",1280.8072471935504,0.0,0.0,NaN,NaN,NaN,1454.7393170290952
36055,332,2011,"0","0","0","1347315","9591.776","564598.9","337180.1","7.205869","0","9.168661","13.24387",1204.6465049509159,0.0,0.0,NaN,NaN,NaN,1347.3149972006925
36055,332,2012,"0","0","0","1267641","9291","530009.3","322639.7","7.144913","0","9.136802","13.18065",1146.2088714874965,0.0,0.0,NaN,NaN,NaN,1267.6410356436706
36055,332,2013,"0","0","0","1206882","9038.4","504264.6","311585.5","7.095796","0","9.109238","13.13086",1101.1089287244688,0.0,0.0,NaN,NaN,NaN,1206.8826598393416
36055,332,2014,"0","0","0","1145836","8785.8","478410.4","300317.3","7.04389","0","9.080892","13.07822",1055.6884285403105,0.0,0.0,NaN,NaN,NaN,1145.8362514231028
36055,333,2009,"0","0","0","1713338","7256.92","708332.3","405475.6","7.446199","0","8.88971","13.47067",1212.7047202465733,0.0,0.0,NaN,NaN,NaN,1713.3383537824022
36055,333,2010,"0","0","0","1650691","7090.28","707895","381115.1","7.408949","0","8.86648","13.47005",1201.1628761553384,0.0,0.0,NaN,NaN,NaN,1650.690559090183
36055,333,2011,"0","0","0","1563762","6918.56","697219.8","351818.8","7.354849","0","8.841963","13.45486",1178.9979573402086,0.0,0.0,NaN,NaN,NaN,1563.7608496774105
36055,333,2012,"0","0","0","1501261","6757","693203.2","328119.6","7.314061","0","8.818335","13.44908",1164.061683983185,0.0,0.0,NaN,NaN,NaN,1501.261449485627
36055,333,2013,"0","0","0","1454053","6605.6","692534.7","307756.3","7.28211","0","8.795673","13.44811",1153.0052550757505,0.0,0.0,NaN,NaN,NaN,1454.0528420922883
