"fips","naics","year","MGwithdrawal","MG_min_of_min_withdrawal","MG_max_of_maxwithdrawl","fix_revenue2015dollar","hours","materials_2015dollar","labor_2015dollar","ln_fix_revenue","ln_MGwithdrawal","ln_hours","ln_materials","coef","y1","y2","m","b","y_hat","fix_revenue","diff"
36097,311,2009,"3431","3139","4708.5","2300.083","10.27141","1113.967","392.3067","0.8329454","8.140607","2.329364","7.015683",1.9989740321226601,2.8950732258684555,2.9495770865635667,3.4726894358146636e-5,2.786065504478233,2.905213479021034,2.3000834387627083,1.2630904731803319
36097,311,2010,"3431","3139","4708.5","1830.762","8.085429","935.4553","321.0233","0.604732","8.140607","2.090064","6.841033",1.6410753283747301,2.3767358497228512,2.421481273950769,2.85093496195718e-5,2.2872450012670154,2.3850605798117663,1.8307614990518468,1.3027696841161405
36097,311,2011,"3139","3139","4708.5","1322.689","5.734459","737.326","242.9777","0.2796668","8.05166","1.746493","6.60303",1.2455657420646111,1.8039274012384772,1.8378888937847329,2.163841512982204e-5,1.7360044161459658,1.8039274012384772,1.3226890189242269,1.3638333541966292
36097,311,2012,"3299.6","3139","4708.5","917.7924","3.713467","583.511","181.514","-0.085784","8.101557","1.311966","6.369063",0.9140943520882209,1.3238641633768837,1.3487877844083687,1.5879975171382564e-5,1.2740169213139139,1.3264144873894077,0.9177924529812741,1.4452227004926905
36097,311,2013,"3350.7","3139","4708.5","598.3616","2.022452","465.0359","133.3257","-0.51356","8.116924","0.7043108","6.142115",0.6289701886738607,0.9109246662726986,0.9280741154371059,1.092669586773323e-5,0.876625767943884,0.9132378477878977,0.5983616152605659,1.5262306680387814
36097,311,2014,"3321.5","3139","4708.5","435.6747","0.3314378","349.3179","86.35685","-0.8308593","8.108171","-1.104315","5.855982",0.2597989267023338,0.37626147449580055,0.3833451305524464,4.513320201749505e-6,0.36209416238250886,0.37708515543261983,0.43567475011232815,0.8655198754010821
36099,311,2009,"178.85","58.4","594.95","37812.98","95.17827","18288.04","3887.812","3.632653","5.186547","4.555752","9.814003",24.950592090547048,30.08401850070949,33.47394958334048,0.006318015250453801,29.715046410082987,30.84502343762665,37.8130015562269,0.815725337005076
36099,311,2010,"197.1","58.4","594.95","41817.95","88.45218","21714.3","3692.342","3.733325","5.283711","4.482462","9.985726",26.807350277523778,32.32279293322145,35.96499387254039,0.006788185517321665,31.926362899009863,33.26431426447397,41.81792184853586,0.7954559383643457
36099,311,2011,"149.65","58.4","594.95","45195.01","81.47168","24860.29","3457.018","3.810987","5.008299","4.400256","10.12103",28.093717813798666,33.87382244865598,37.69079668710468,0.007113920861893021,33.45836947032143,34.52296772730372,45.19502434879589,0.763866558868742
36099,311,2012,"58.4","58.4","594.95","48482.94","75","27691.84","3254.67","3.881212","4.067316","4.317488","10.22889",28.964868888816905,34.92420734383812,38.859541182578255,0.00733451465611804,34.495871687920825,34.92420734383812,48.482940800614855,0.7203401189598468
36099,311,2013,"69.35","58.4","594.95","51573.76","69.03714","30187.65","3065.12","3.943013","4.239166","4.234644","10.31519",29.486589123556165,35.55326821490406,39.55948596829286,0.007466625204340328,35.11721730297058,35.63502776089158,51.573759174203005,0.6909526924443407
36099,311,2014,"91.25","58.4","594.95","54480.71","63.07428","32555.13","2875.901","3.997847","4.513603","4.144313","10.39069",29.73970370090405,35.85845951457738,39.899066871631895,0.007530719144636122,35.41866551653063,36.105843638478675,54.48072666773452,0.6627269099892875
36099,322,2009,"1967.35","1040.25","2938.25","0","0","0","0","0","7.584443","0","0",0.012462888134332663,0.01715564426252006,0.01799495558698651,4.4220828475577056e-7,0.01669563709430287,0.017565615563317136,1.0,0.017565615563317136
36099,322,2010,"1533","1040.25","2938.25","0","0","0","0","0","7.334982","0","0",0.012462888134332663,0.01715564426252006,0.01799495558698651,4.4220828475577056e-7,0.01669563709430287,0.017373542394833467,1.0,0.017373542394833467
36099,322,2011,"1043.9","1040.25","2938.25","0","0","0","0","0","6.950719","0","0",0.012462888134332663,0.01715564426252006,0.01799495558698651,4.4220828475577056e-7,0.01669563709430287,0.017157258322759418,1.0,0.017157258322759418
36099,322,2012,"1091.35","1040.25","2938.25","0","0","0","0","0","6.995171","0","0",0.012462888134332663,0.01715564426252006,0.01799495558698651,4.4220828475577056e-7,0.01669563709430287,0.01717824110587108,1.0,0.01717824110587108
36099,322,2013,"1040.25","1040.25","2938.25","0","0","0","0","0","6.947217","0","0",0.012462888134332663,0.01715564426252006,0.01799495558698651,4.4220828475577056e-7,0.01669563709430287,0.01715564426252006,1.0,0.01715564426252006
36099,322,2014,"1054.85","1040.25","2938.25","0","0","0","0","0","6.961154","0","0",0.012462888134332663,0.01715564426252006,0.01799495558698651,4.4220828475577056e-7,0.01669563709430287,0.017162100503477495,1.0,0.017162100503477495
36099,325,2009,"1460","1241","2299.5","0","0","0","0","0","7.286192","0","0",0.015267941128219383,0.02118819585047263,0.02179794807539691,5.760531175477361e-7,0.02047331393159589,0.021314351483215584,1.0,0.021314351483215584
36099,325,2010,"1533","1241","2299.5","0","0","0","0","0","7.334982","0","0",0.015267941128219383,0.02118819585047263,0.02179794807539691,5.760531175477361e-7,0.02047331393159589,0.02135640336079657,1.0,0.02135640336079657
36099,325,2011,"1642.5","1241","2299.5","0","0","0","0","0","7.403975","0","0",0.015267941128219383,0.02118819585047263,0.02179794807539691,5.760531175477361e-7,0.02047331393159589,0.021419481177168048,1.0,0.021419481177168048
36099,325,2012,"1241","1241","2299.5","0","0","0","0","0","7.123673","0","0",0.015267941128219383,0.02118819585047263,0.02179794807539691,5.760531175477361e-7,0.02047331393159589,0.02118819585047263,1.0,0.02118819585047263
36099,325,2013,"1241","1241","2299.5","0","0","0","0","0","7.123673","0","0",0.015267941128219383,0.02118819585047263,0.02179794807539691,5.760531175477361e-7,0.02047331393159589,0.02118819585047263,1.0,0.02118819585047263
36099,325,2014,"1241","1241","2299.5","0","0","0","0","0","7.123673","0","0",0.015267941128219383,0.02118819585047263,0.02179794807539691,5.760531175477361e-7,0.02047331393159589,0.02118819585047263,1.0,0.02118819585047263
36099,327,2009,"40.15","18.25","321.2","0","0","0","0","0","3.692622","0","0",0.016655746282908664,0.01903628457899281,0.021720797727081655,8.861241617721889e-6,0.018874566919469385,0.019230345770420917,1.0,0.019230345770420917
36099,327,2010,"313.9","18.25","321.2","0","0","0","0","0","5.749074","0","0",0.016655746282908664,0.01903628457899281,0.021720797727081655,8.861241617721889e-6,0.018874566919469385,0.021656110663272287,1.0,0.021656110663272287
36099,327,2011,"18.25","18.25","321.2","0","0","0","0","0","2.904165","0","0",0.016655746282908664,0.01903628457899281,0.021720797727081655,8.861241617721889e-6,0.018874566919469385,0.01903628457899281,1.0,0.01903628457899281
36099,327,2012,"25.55","18.25","321.2","0","0","0","0","0","3.240637","0","0",0.016655746282908664,0.01903628457899281,0.021720797727081655,8.861241617721889e-6,0.018874566919469385,0.01910097164280218,1.0,0.01910097164280218
36099,327,2013,"36.5","18.25","321.2","0","0","0","0","0","3.597312","0","0",0.016655746282908664,0.01903628457899281,0.021720797727081655,8.861241617721889e-6,0.018874566919469385,0.019198002238516233,1.0,0.019198002238516233
36099,327,2014,"40.15","18.25","321.2","0","0","0","0","0","3.692622","0","0",0.016655746282908664,0.01903628457899281,0.021720797727081655,8.861241617721889e-6,0.018874566919469385,0.019230345770420917,1.0,0.019230345770420917
36099,331,2009,"693.5","620.5","1022","30379.65","89.96488","14807.64","3717.409","3.413773","6.541751","4.499419","9.602899",22.50351765021266,30.249383823964003,30.95174591783655,0.001749345190218052,29.1639151334337,30.37708602284992,30.379650718055377,0.9999155785157223
36099,331,2010,"766.4999","620.5","1022","29216.46","78.90565","15018.7","3351","3.374732","6.641835","4.368253","9.617051",21.54270243298464,28.957849374034968,29.63022325902896,0.001674654757145682,27.918726097226074,29.202348801112763,29.216452722590294,0.9995172609895031
36099,331,2011,"803","620.5","1022","27617.23","67.275","14985.77","2942.771","3.31844","6.688355","4.208789","9.614857",20.198361818005733,27.150777436005914,27.78119281904963,0.0015701503936331636,26.176499116756535,27.437329882843965,27.617234051265143,0.9934858006385713
36099,331,2012,"620.5","620.5","1022","26470","56.78717","15118.78","2600.563","3.276012","6.430526","4.03931","9.623693",18.98548141475238,25.520415222379807,26.112975136208114,0.0014758652897342637,24.604640810099696,25.520415222379807,26.469999570153416,0.9641260157463575
36099,331,2013,"693.5","620.5","1022","25611.2","47.44214","15349.63","2301.263","3.24303","6.541751","3.859511","9.638846",17.838676871399013,23.9788726359196,24.535639388303007,0.0013867166933584228,23.1184149276907,24.080102954534766,25.611206253992112,0.9402174468366289
36099,331,2014,"693.5","620.5","1022","24733.3","38.09712","15546.54","2006.949","3.208151","6.541751","3.640139","9.651593",16.477241652213397,22.148822012868717,22.66309671996026,0.0012808834547734615,21.354033829181784,22.24232650506718,24.73331202544661,0.8992862129497009
36099,332,2009,"292","43.8","693.5","15319.99","54.73149","6739.371","2207.469","2.729158","5.676754","4.002439","8.815722",11.574387212891876,13.772279135423036,15.638177731984273,0.0028719387356645177,13.646488218800929,14.485094329614968,15.319982162743722,0.9455033416971531
36099,332,2010,"43.8","43.8","693.5","10515.29","41.48766","4543.837","1642.393","2.352831","3.779634","3.725396","8.421527",8.229235882534292,9.791907905004727,11.118537073492314,0.0020419103716909142,9.702472230724664,9.791907905004727,10.515296430917019,0.9312060738691694
36099,332,2011,"175.2","43.8","693.5","5499.673","27.34839","2255.832","1045.156","1.704689","5.165928","3.308658","7.721274",4.62564770738951,5.504024553225656,6.249721876690984,0.0011477563852013669,5.4537528235538355,5.654839742241115,5.499675002291176,1.0282134380459385
36099,332,2012,"211.7","43.8","693.5","1330.003","15","351.6834","554.1677","0.2851809","5.35517","2.70805","5.862731",1.2248408252714176,1.457429186688249,1.6548848908087463,0.00030391827631290965,1.4441175661857435,1.5084570652811864,1.3300026038317778,1.1341760241185062
36099,332,2013,"222.65","43.8","693.5","0","4.442496","0","148.2913","0","5.405601","1.491216","0",0.024222375537971918,0.02882202842327773,0.03272690007569143,6.0102688200918885e-6,0.028558778648957703,0.029896965001751163,1.0,0.029896965001751163
36099,332,2014,"73","43.8","693.5","0","0","0","0","0","4.29046","0","0",0.013420122759187499,0.015968506433352236,0.018131954723224257,3.3299188700508242e-6,0.01582265598684401,0.016065740064357723,1.0,0.016065740064357723
36101,311,2009,"631.45","332.15","912.5","234702.7","873.5809","167705.9","27324.18","5.45832","6.448019","6.772601","12.02997",220.42166830723573,287.8960199225768,301.5955972141734,0.023605716018948217,280.0553813468831,294.96121072704796,234.70279227607722,1.2567435089570205
36101,311,2010,"624.15","332.15","912.5","262249.3","925.7416","209603.7","29047.62","5.569295","6.436391","6.830595","12.25297",257.08557599633673,335.7832951599108,351.7615959593011,0.027532180235013866,326.6384814948509,343.8226917885348,262.24914840314517,1.311053606397188
36101,311,2011,"332.15","332.15","912.5","285293.3","978.5363","247630.8","30363.02","5.653518","5.805587","6.886058","12.41969",289.8133218654566,378.5294908906499,396.54187612265054,0.031037107317998813,368.2205156949766,378.5294908906499,285.2933645071549,1.3268079036628164
36101,311,2012,"346.75","332.15","912.5","315494.8","1030.063","283795.7","31699.12","5.754142","5.848604","6.937375","12.55601",320.40261281043047,418.48261883375517,438.39617992933603,0.034313019894168795,407.085549275907,418.98358892421004,315.4947368788097,1.3280208508998148
36101,311,2013,"372.3","332.15","912.5","350930","1080.322","317969.8","32960.18","5.860587","5.9197","6.985014","12.66971",349.03957598110634,455.8857824284314,477.5791789338706,0.03737985096138396,443.47006493160774,457.38658344453097,350.9300795286116,1.3033553124283832
36101,311,2014,"346.75","332.15","912.5","384679.4","1130.581","350554.1","34125.27","5.95241","5.848604","7.030487","12.76727",376.327713408405,491.52722465483384,514.9166247823304,0.040302231631767924,478.1408384183421,492.1156372366577,384.6792999429391,1.2792880649144756
36101,327,2010,"569.4","569.4","1193.55","156586.1","1021.024","77504.52","39394.57","5.053606","6.344583","6.928561","11.25809",191.94502175554214,256.9958179109608,265.89582681777296,0.014259407044479951,248.8765115398339,256.9958179109608,156.58609711220345,1.641242885866219
36101,327,2011,"602.25","569.4","1193.55","157426.3","1094.541","56811.66","35748.84","5.058958","6.400672","6.998091","10.9475",164.42039564037802,220.14300591061127,227.76676698697108,0.012214629618456803,213.18799580586196,220.54425649357756,157.42639252870492,1.4009357195513694
36101,327,2012,"912.5","569.4","1193.55","157706.8","1156","39155.15","32690.57","5.060738","6.816188","7.052721","10.57529",135.0402316143724,180.80580812781182,187.06728473790363,0.010032006104448961,175.09358385193858,184.24778942224825,157.70686105033727,1.1682927945883064
36101,327,2013,"897.9","569.4","1193.55","156836.7","1205.4","23747.79","29975.37","5.055205","6.800059","7.094567","10.07524",102.37212021401992,137.06636684325264,141.81310511956178,0.007605124211021622,132.73600911749693,139.56465014657326,156.8366785679691,0.8898725184752585
36101,327,2014,"941.7","569.4","1193.55","155717.3","1254.8","8763.527","27289.4","5.048042","6.847687","7.134731","9.078354",57.93648208611262,77.57134550521016,80.25771476803203,0.0043040443207912685,75.12062266895161,79.17374120584076,155.71727138248252,0.5084454698115616
36101,333,2009,"18.25","18.25","47.45","216529.8","994.3695","120276","31030.92","5.377728","2.904165","6.902109","11.69754",194.93986843327147,222.80183356870376,232.813164815364,0.34285380981713126,216.54475153954112,222.80183356870376,216.52976052397239,1.0289663325242397
36101,333,2010,"29.2","18.25","47.45","209102.7","1037.412","116595.4","32488.04","5.342825","3.374169","6.944484","11.66647",194.65593301142766,222.47731640805142,232.47406586811468,0.3423544335638101,216.2293479955119,226.22609745557514,209.10259151058676,1.081890453012972
36101,333,2011,"29.2","18.25","47.45","199384","1086.192","111257.1","33668.5","5.295233","3.374169","6.990433","11.6196",192.85076818976043,220.41414669631618,230.31819011769286,0.3391795692252289,214.22411955795576,224.12816297933244,199.38407704476137,1.1241026179287932
36101,333,2012,"21.9","18.25","47.45","191124.1","1123.496","107431.9","34574.41","5.252923","3.086487","7.0242","11.58461",191.47347169177587,218.8399987932475,228.67330978017142,0.33675722557958626,212.69417942642005,220.06916266661298,191.1241085474456,1.1514463786863494
36101,333,2013,"18.25","18.25","47.45","183258","1149.324","104497.1","35106.77","5.210895","2.904165","7.046929","11.55691",190.08855718092428,217.25714406561514,227.01933138744235,0.3343214836242196,211.15577698947314,217.25714406561514,183.25800072914262,1.1855261063702405
36101,333,2014,"21.9","18.25","47.45","175307.2","1175.152","101467.2","35561.38","5.16654","3.086487","7.069153","11.52749",188.48552585033366,215.42499796541435,225.10486001546266,0.33150212500165455,209.37508418413415,216.6349807216704,175.30722392400483,1.2357447449831334
36109,311,2011,"73","14.6","146","14717.36","41.38649","7119.955","2524.184","2.689028","4.29046","3.722955","8.870657",10.3125937136113,11.666165669918799,12.96964651097203,0.009919945517908911,11.521334465357329,12.24549048816468,14.717363688319542,0.8320437510070728
36109,311,2012,"14.6","14.6","146","15020.07","35","7431.177","2523.274","2.709387","2.681021","3.555348","8.91344",9.89576698073898,11.19462864864342,12.445423843832337,0.009518989308895871,11.05565140473354,11.19462864864342,15.020065392175798,0.7453115786349963
36109,311,2013,"25.55","14.6","146","15294.6","28.99652","7720.087","2527.704","2.7275","3.240637","3.367176","8.951581",9.393141008658132,10.626030871678756,11.813295655118939,0.009035500635009002,10.494112562407624,10.724969603632104,15.294602677724916,0.7012257741910464
36109,311,2014,"54.75","14.6","146","15533.98","22.99304","7986.716","2527.559","2.74303","4.002778","3.135191","8.985535",8.74117553329429,9.88849214399446,10.99335045145341,0.008408358504253798,9.765730109832354,10.226087737940249,15.533981825270159,0.658304345464393
36109,327,2011,"7.3","7.3","51.1","13250.73","76.78278","5511.843","3341.651","2.584052","1.987874","4.340981","8.614655",14.597217976461721,15.994952136851454,17.4927244343033,0.03419571455369515,15.74532342060948,15.994952136851456,13.250721449913351,1.207100473533541
36109,327,2012,"7.3","7.3","51.1","12580.68","77","5159.089","3444.366","2.532162","1.987874","4.343805","8.548515",14.057064559034513,15.403077159562176,16.84542609988522,0.03293034110326583,15.162685669508337,15.403077159562176,12.580676177166204,1.2243441403824225
36109,327,2013,"7.3","7.3","51.1","12005.53","77.26868","4858.081","3542.356","2.485367","1.987874","4.347289","8.488399",13.588402301817572,14.889538868593203,16.283799923481315,0.03183244417552767,14.65716202611185,14.889538868593203,12.005525474273043,1.240223836974099
36109,327,2014,"7.3","7.3","51.1","11426.64","77.53735","4557.617","3631.166","2.435947","1.987874","4.35076","8.424555",13.106584598077328,14.36158545154894,15.706408784108891,0.030703729053880156,14.137448229455615,14.36158545154894,11.426634614209233,1.2568517272522255
36111,312,2009,"14.6","14.6","109.5","49428.33","204.7887","23969.48","7046.372","3.900524","2.681021","5.321979","10.08454",53.044366332923445,60.006665896182774,65.83431409882724,0.061408305612691894,59.11010463423747,60.006665896182774,49.42834277240971,1.214013307556768
36111,312,2010,"21.9","14.6","109.5","45827.13","185.0035","21268.13","6581.998","3.824876","3.086487","5.220375","9.964965",47.49872910507381,53.733140104124054,58.95152430650583,0.0549882423854771,52.93031176529609,54.134554273538036,45.82711745143605,1.1812777517788577
36111,312,2011,"14.6","14.6","109.5","41502.47","164.2728","18227.06","6031.522","3.725753","2.681021","5.101529","9.810662",41.391025335686976,46.82377413711142,51.37114365207936,0.047917486985963535,46.12417882711635,46.82377413711142,41.50247234332035,1.1282165011706227
36111,312,2012,"14.6","14.6","109.5","38198.87","145.4333","15802.88","5585.151","3.642806","2.681021","4.979718","9.667948",36.27227966671582,41.03317124372106,45.01817662730604,0.04199162680279224,40.42009349240029,41.03317124372106,38.19887252024059,1.0741984916434024
36111,312,2013,"14.6","14.6","109.5","35616.01","128.485","13832.83","5202.771","3.572795","2.681021","4.855812","9.5348",31.939042108631526,36.13117775463371,39.64011780248618,0.03697513222183845,35.59134082419487,36.13117775463371,35.61600088708295,1.014464758948768
36111,312,2014,"14.6","14.6","109.5","33048.48","111.5367","11897.91","4822.783","3.497976","2.681021","4.714354","9.384118",27.64269367966757,31.270915250368233,34.30784273721013,0.03200134338084191,30.80369563700794,31.270915250368233,33.0484940681713,0.9462130161169723
36113,322,2009,"11559.55","8508.149","14873.75","255628.7","1004.425","104552.7","43671.04","5.543726","9.355268","6.91217","11.55745",170.10952086519274,257.92951133133687,264.64272714382366,0.0010546083256689814,248.95674655990464,261.1475442308915,255.62869973927351,1.021589299234581
36113,322,2010,"11508.45","8508.149","14873.75","234796.3","983.8493","107967.3","44410.23","5.458718","9.350837","6.891473","11.58958",171.9333270097743,260.6948675867801,267.48005823163635,0.001065915165725317,251.62590253542942,263.89293392442096,234.79622257880018,1.1239232515159208
36113,322,2011,"10303.95","8508.149","14873.75","210484","961.588","109878.5","44492.13","5.34941","9.240283","6.868586","11.60713",172.14641522281707,261.01796378022686,267.8115637554602,0.001067236224078975,251.93775896756557,262.93450765866413,210.48407562009928,1.24918954977493
36113,322,2012,"9526.5","8508.149","14873.75","191261.9","942.6986","112232.5","44921.22","5.253644","9.161833","6.848747","11.62833",172.93806454723716,262.2183064909401,269.04314817878077,0.0010721441208521646,253.09634456125588,263.310125528554,191.26195871872343,1.3766988861375573
36113,322,2013,"8508.149","8508.149","14873.75","175561.7","927.1811","114608.2","45505.39","5.167991","9.048779","6.832149","11.64927",173.92992600670422,263.7222219699065,270.58620655815406,0.0010782932496472125,254.54794233621382,263.7222219699065,175.5617793412119,1.5021619338760004
36113,322,2014,"9417","8508.149","14873.75","162702.7","911.6636","116710.7","45991.97","5.091925","9.150271","6.815271","11.66745",174.6249386058552,264.7760387060679,271.66745132742477,0.0010826020388894767,255.56509925149243,265.7599626517146,162.7027636090647,1.6334077968722853
36115,322,2009,"806.65","737.3","2168.1","267244.8","1011.283","125126.7","37874.33","5.588165","6.69289","6.918975","11.73708",189.5362046810691,256.8052007595839,269.8682719827353,0.009129907200972452,250.0737201803069,257.4383598239713,267.24477533891843,0.9633054921185619
36115,322,2010,"861.4","737.3","2168.1","290697.9","1044.408","130923.8","38547.65","5.672285","6.758559","6.951206","11.78237",197.14288413251708,267.1115949755593,280.6989280177819,0.009496318872115328,260.10995907114864,268.2900881475888,290.69802104763966,0.9229168027381286
36115,322,2011,"1193.55","737.3","2168.1","309857.4","1080.016","134850.4","38690.75","5.736112","7.084687","6.984731","11.81192",203.27312457441363,275.41754174723167,289.427378593634,0.009791610879509591,268.19818704576926,279.8849642110079,309.8573406168466,0.9032704006748029
36115,322,2012,"737.3","737.3","2168.1","328830.5","1110.658","139191.7","39050.44","5.795542","6.602995","7.012708","11.84361",209.39688824773125,283.71471305641137,298.1466073200386,0.01008659090273079,276.27786958382796,283.71471305641137,328.8303617474823,0.8627996257665633
36115,322,2013,"759.2","737.3","2168.1","346776.1","1136.334","143468.9","39464.84","5.84868","6.632265","7.035563","11.87387",215.08743889810748,291.4249181048952,306.24901220480115,0.01036070317298431,283.78597165545386,291.65181750438353,346.7763334740341,0.8410372604802392
36115,322,2014,"792.05","737.3","2168.1","363571","1162.01","147365","39797.39","5.895975","6.674624","7.057906","11.90067",220.43967308440816,298.6767335405693,313.86971028480315,0.010618518831586437,290.8476996060406,299.25809744659864,363.5711450115258,0.8231073932919283
36115,335,2009,"799.35","799.35","1463.65","110065.2","452.955","53104.41","16407.51","4.701073","6.683799","6.115793","10.88002",100.52694168090694,136.71254602010902,140.56998004212167,0.005806765048942728,132.07090837823665,136.71254602010902,110.06520908349245,1.2421049953796266
36115,335,2010,"963.6","799.35","1463.65","99818.22","390.5891","46525.32","14042.5","4.603351","6.870677","5.967656","10.74775",87.7174651435671,119.29217968524827,122.65808666214153,0.005066847774940925,115.24199491634924,120.12440943228232,99.81824677277807,1.203431369674608
36115,335,2011,"1062.15","799.35","1463.65","88227.83","324.6953","39339.09","11501.35","4.479922","6.96805","5.782887","10.57997",73.8817352154799,100.47615054035015,103.31115093188849,0.004267650747461002,97.0648039153672,101.59768915678289,88.22779063958569,1.1515384032658578
36115,335,2012,"1058.5","799.35","1463.65","78711.82","265.8572","33318.17","9347.464","4.365793","6.964608","5.582959","10.41386",61.91655454003396,84.20399218778475,86.57986297441083,0.003576502764753997,81.34511470277864,85.13084287927074,78.71179365176707,1.0815513016499474
36115,335,2013,"985.5","799.35","1463.65","70586.45","214.0747","28105.6","7465.384","4.256838","6.893149","5.366325","10.24372",51.425200787297804,69.9361784181493,71.90947349495985,0.002970487847072946,67.56171895759154,70.48913473088193,70.58643590153193,0.9986215316100429
36115,335,2014,"901.55","799.35","1463.65","62582.16","162.2922","23000.89","5626.966","4.13648","6.804115","5.089398","10.04329",40.96888343691203,55.71601272860673,57.28807651738736,0.002366496746621454,53.82435355419487,55.95786869611145,62.58214413762547,0.8941507113123759
36117,311,2009,"120.45","109.5","310.25","859505.4","1462.136","218928.1","56403.77","6.756357","4.791235","7.287653","12.2965",316.0675915423289,392.27715470214594,411.5273555325277,0.0958914113593113,381.77704515830135,393.3271656565304,859.505307581102,0.45762040348938327
36117,311,2010,"131.4","109.5","310.25","650594.7","1453.424","274090.2","52832.21","6.477887","4.878246","7.281677","12.52121",359.7805858897803,446.5301357257722,468.44269088352917,0.10915345034997245,434.5778329124502,448.9205962884366,650.5947860869555,0.6900156685676788
36117,311,2011,"109.5","109.5","310.25","434844.1","1446.208","326684","48433.52","6.074987","4.695925","7.2767","12.69675",398.04515355796156,494.0209767118264,518.2640479744007,0.12076249694931153,480.79748329587676,494.0209767118264,434.8438495095401,1.1360882240119805
36117,311,2012,"109.5","109.5","310.25","416929.1","1436","371807.1","45122.04","6.032916","4.695925","7.269617","12.82613",428.2497879288412,531.5084899744461,557.5911844480253,0.12992624893439195,517.2815657161302,531.5084899744461,416.92902355094066,1.274817678672605
36117,311,2013,"120.45","109.5","310.25","452122.2","1422.8","409556.9","42565.23","6.113953","4.791235","7.260382","12.92283",451.6070674708827,560.4976283914027,588.0029056734298,0.13701258920063325,545.4947498739334,561.9979162431497,452.12242729297344,1.2430215408867062
36117,311,2014,"146","109.5","310.25","0","1409.6","445448.3","40010.75","0","4.983607","7.251061","13.00684",472.68785091564973,586.6613666862788,615.4505760316767,0.14340826573050022,570.958161588789,591.8957683854421,1.0,591.8957683854421
36119,311,2009,"2372.5","2372.5","5402","684100.1","2612.584","393440.1","78026.27","6.528104","7.771699","7.868095","12.88268",561.099796457126,802.2312904744383,833.1776698671763,0.010215012177830659,777.996174082535,802.2312904744383,684.0999276448317,1.1726814432451418
36119,311,2010,"2920","2372.5","5402","733504.8","2652.056","391829.1","78919.29","6.597834","7.979339","7.88309","12.87858",563.0847220313352,805.0692337689254,836.125087911563,0.01025114842140208,780.748384139149,810.6817375296431,733.5046961878761,1.105216833297546
36119,311,2011,"2737.5","2372.5","5402","773238.6","2693.752","385322.6","78862.88","6.650588","7.9148","7.89869","12.86184",561.0338935455881,802.1370659209758,833.0798105654633,0.010213812392964993,777.9047960186664,805.8651074444081,773.2388563375243,1.0421942726228468
36119,311,2012,"2737.5","2372.5","5402","811457.8","2731","381138.5","79041.38","6.698833","7.9148","7.912423","12.85092",560.488961334605,801.3579502028838,832.2706401600395,0.010203891717166446,777.1492171039064,805.0823706796496,811.4583005577174,0.9921426278174915
36119,311,2013,"3212","2372.5","5402","845941.5","2763.8","377493.4","79126.57","6.74045","8.074649","7.924362","12.84131",559.9773418900471,800.6264633446972,831.5109359160404,0.010194577511583815,776.4398281984646,809.1848111656718,845.9413238080374,0.9565495719290498
36119,311,2014,"3102.5","2372.5","5402","877898.5","2796.6","373295","79070.15","6.777531","8.039964","7.93616","12.83012",558.9163389673612,799.1094965782897,829.935451575416,0.010175261593373905,774.9686884480102,806.5374375414527,877.8985146540103,0.9187137511666917
36121,311,2009,"3321.5","156.95","4033.25","94543.2","327.6208","60121.19","11000.63","4.549057","8.108171","5.791857","11.00412",81.85863630035892,103.29267535024918,119.92911860258904,0.004291835836323261,102.61907171573824,116.87440444608596,94.54321201654764,1.2362009070056743
36121,311,2010,"3394.5","156.95","4033.25","113785.2","311.7472","77854.95","10975.54","4.734313","8.129911","5.742193","11.2626",93.41525185541873,117.87529964778099,136.8604380111096,0.004897747430108251,117.1065981886255,133.73200184012796,113.78526138592991,1.1753016182521558
36121,311,2011,"3602.55","156.95","4033.25","130953.1","294.3158","94136.69","10760.42","4.874839","8.189397","5.684653","11.4525",102.07829205291974,128.80668867536372,149.5524497799465,0.005351949308511411,127.96670023139285,147.24736521277063,130.95306806955105,1.124428525298586
36121,311,2012,"1237.35","156.95","4033.25","147515.3","280","109470.5","10713.55","4.993932","7.120728","5.634789","11.60341",109.35266455048763,137.985798305422,160.20995791163776,0.005733343550864419,137.08595003511383,144.18010267777592,147.51531486748183,0.9773907394449041
36121,311,2013,"1233.7","156.95","4033.25","163326.3","268.7997","123855.7","10779.96","5.09575","7.117773","5.593966","11.72687",115.68641666871551,145.97799351982232,169.48938575599118,0.006065421209960235,145.02602566091906,152.508935807647,163.32629342041452,0.9337684252411043
36121,311,2014,"156.95","156.95","4033.25","178373.4","257.5994","137589.2","10825.43","5.183879","5.055927","5.551405","11.83203",120.99606083691552,152.67792618519,177.2684176818237,0.006343805045180641,151.68226598334888,152.67792618519,178.37338111205642,0.8559456867012897
