"coef","mean","serr","state"
"gdds",0.0001724835611219771,9.548265455492183e-10,"NE"
"kdds",-0.006157497877603004,4.1025467915928746e-8,"NE"
"intercept",-24.356171294335297,8.529893347509164,"NV"
"time",0.002430122740263871,1.917686767712875e-5,"NV"
"wreq",-0.8749914729113032,0.007329877026227911,"NV"
"gdds",0.005053434586803584,2.7381811147861967e-5,"NV"
"kdds",-0.025255325591572283,2.5540251093020975e-5,"NV"
"intercept",-22.097032403719354,13.569025314442971,"NH"
"time",0.016066689818343395,1.7704832860572387e-5,"NH"
"wreq",-0.6525727793212389,0.010402324377180238,"NH"
"gdds",-0.003475311955814431,2.55918356256077e-5,"NH"
"kdds",-0.011756341335510052,2.7937876639309186e-5,"NH"
"intercept",-24.74250850838376,0.2318442896214907,"NJ"
"time",0.013514392895278332,1.2618626393922236e-7,"NJ"
"wreq",-0.2790197289767155,0.003089359570721403,"NJ"
"gdds",0.00035911653218093103,8.353538470251242e-9,"NJ"
"kdds",-0.012778974170479662,5.18997601142482e-7,"NJ"
"intercept",-38.235420430689956,0.9980913153791351,"NM"
"time",0.022544216586785473,2.3704177963859074e-7,"NM"
"wreq",-0.4399614699282865,0.0026559781240999775,"NM"
"gdds",-0.000799923868475049,1.64458322155964e-8,"NM"
"kdds",0.0020913335967635083,6.227636837082627e-7,"NM"
"intercept",-11.52559662841151,0.46261017547302397,"NY"
"time",0.0077353219242402,1.3650685774928053e-7,"NY"
"wreq",-0.4396720730804811,0.0009578832832777151,"NY"
"gdds",0.0005047702818414242,1.1271905448539126e-9,"NY"
"kdds",-0.006348727288819208,5.528717915859963e-7,"NY"
"intercept",-28.635555207983394,0.03838553210769434,"NC"
"time",0.016592959829201576,8.919630548294013e-9,"NC"
"wreq",-0.44673347342128944,0.0005256339729319423,"NC"
"gdds",-0.0002123198936036586,7.446976873998035e-10,"NC"
"kdds",-0.006196088433158142,3.137684653097892e-8,"NC"
"intercept",-49.68653653456427,0.11651658766179611,"ND"
"time",0.02611392194772498,4.3256422451452926e-8,"ND"
"wreq",-0.6195902168179866,0.0014537200178533181,"ND"
"gdds",0.0011828559325628718,4.148337393892841e-9,"ND"
"kdds",-0.00720181605291436,4.1319697072657024e-7,"ND"
"intercept",-27.062432083057256,0.01456991104278348,"OH"
"time",0.016090017510238593,3.5532247819678028e-9,"OH"
"wreq",-0.37405376293953985,0.0004254804592799813,"OH"
"gdds",2.1075594376039632e-5,3.37593285125335e-10,"OH"
"kdds",-0.0044290437348318,3.721320297473326e-8,"OH"
"intercept",-45.62321714949422,0.20802611280843936,"OK"
"time",0.024446476567640856,3.743546726740508e-8,"OK"
"wreq",0.1275154980854251,0.0009412772376707947,"OK"
"gdds",0.0006661872590712649,3.2492289062544603e-9,"OK"
"kdds",-0.004328207948003867,2.2456874158530005e-8,"OK"
"intercept",-25.240355619070918,0.5465306376898154,"OR"
"time",0.015516746390979604,1.473677499764107e-7,"OR"
"wreq",-0.5529690378856364,0.0022720823796944694,"OR"
"gdds",0.0001790226592369793,5.466924970882696e-9,"OR"
"kdds",-1.875367633571965e-5,8.017313905963437e-7,"OR"
"intercept",-15.065447114421117,0.07887651406775871,"PA"
"time",0.009909665398690034,2.0768643931057776e-8,"PA"
"wreq",-0.5865767216353248,0.000670577477097951,"PA"
"gdds",0.00023610550011210745,5.691011199070375e-10,"PA"
"kdds",-0.012345740008866353,1.606418785462241e-7,"PA"
"intercept",-27.321264201898163,27.742119067411597,"RI"
"time",0.025305679244246995,4.905545551046975e-5,"RI"
"wreq",-0.4734853540430823,0.021550993382555984,"RI"
"gdds",-0.0030530942421064205,6.786039743449705e-5,"RI"
"kdds",0.004722401940473367,6.558471213212074e-5,"RI"
"intercept",-41.18236911203716,0.06291352939132412,"SC"
"time",0.023549079939313267,2.7317322595541062e-8,"SC"
"wreq",-0.3274869858319599,0.001396394625173225,"SC"
"gdds",-0.0003704012845842629,3.4352246080393277e-9,"SC"
"kdds",-0.007181987406485024,5.5816531224202655e-8,"SC"
"intercept",-44.96436134222887,0.058553133548814564,"SD"
"time",0.023903356796606635,1.6408190480686636e-8,"SD"
"wreq",-0.33917173186548644,0.0009339255374160746,"SD"
"gdds",0.0011464612754031086,1.2375163154239161e-9,"SD"
"kdds",-0.010798606378135298,6.950389590050586e-8,"SD"
"intercept",-35.81276331781853,0.05435800221293131,"TN"
"time",0.02013208586543897,1.0818727766744487e-8,"TN"
"wreq",-0.11404844257323613,0.0005125396262728529,"TN"
"gdds",3.112420122947123e-5,5.034949150758843e-10,"TN"
"kdds",-0.005443041752989725,2.2386839388652163e-8,"TN"
"intercept",-27.163316916896736,0.15496503555114383,"TX"
"time",0.016928028310573287,3.7396754730555774e-8,"TX"
"wreq",-0.39432621558807396,0.00029116761718187527,"TX"
"gdds",-0.00013991900234537898,2.010379149776224e-9,"TX"
"kdds",-0.0009811708664666356,1.643548486109841e-8,"TX"
"intercept",-16.240949877685004,2.9148427168980517,"UT"
"time",0.010227559786672209,8.123509067143578e-7,"UT"
"wreq",-1.025396430398499,0.0028107695604778038,"UT"
"gdds",0.0005538563839193913,1.1508290020826395e-8,"UT"
"kdds",0.00030626832684497963,5.066115677176936e-7,"UT"
"intercept",-21.59809080304104,9.966368749142253,"VT"
"time",0.01417648932659893,1.0935344947452915e-5,"VT"
"wreq",-0.6763692912846714,0.006668598031324119,"VT"
"gdds",-0.0021749136260201672,1.230683624475879e-5,"VT"
"kdds",-0.014640795136958273,1.5206210411646924e-5,"VT"
"intercept",-23.502885769224132,0.09040955675658112,"VA"
"time",0.014306035830771049,2.128809498025256e-8,"VA"
"wreq",-0.719044405895235,0.0004954401971604689,"VA"
"gdds",0.00019191731992272788,9.119948058346593e-10,"VA"
"kdds",-0.006975104086242854,6.59185932315684e-8,"VA"
"intercept",-24.606338575635586,0.7598651065447892,"WA"
"time",0.014658695131766467,2.1160369330241121e-7,"WA"
"wreq",-0.6402194194577626,0.0023263875069698455,"WA"
"gdds",0.00017264347642403132,4.86665752413872e-9,"WA"
"kdds",0.0008260405718038608,3.495673841444299e-7,"WA"
"intercept",-24.386525173380644,0.23015209399490172,"WV"
"time",0.014841850748359293,6.369705438208576e-8,"WV"
"wreq",-0.5103515607132878,0.0010436100131583877,"WV"
"gdds",0.00011731746356181909,1.4021485852869227e-9,"WV"
"kdds",-0.004996754674782994,1.7605375919759889e-7,"WV"
"intercept",-26.48199718722652,0.02904190658773397,"WI"
"time",0.014968840798987743,5.2141061580137956e-9,"WI"
"wreq",-0.36638289589172207,0.0005451927059810617,"WI"
"gdds",0.0005003834673481714,4.150129269830455e-10,"WI"
"kdds",-0.007010508314681779,8.691327669500055e-8,"WI"
"intercept",-29.072056032271803,0.8322162701918774,"WY"
"time",0.018229805533902535,1.699877853997902e-7,"WY"
"wreq",-0.6713951107924019,0.003923473502683926,"WY"
"gdds",0.0004841970440076898,1.8359997057056582e-8,"WY"
"kdds",-0.0002758489849897211,1.808496838549553e-6,"WY"
