"fips","depthaquif","piezohead0","storagecoef","areaaquif","elevation"
20095.0,28.020286179067547,0.0,0.186806700240127,2.2446493999999997e8,478.85
20097.0,52.38805088543463,0.0,0.179750696861283,1.8722333e8,680.15
20099.0,50.0,0.0,0.1,1.6915808e8,276.94
20101.0,37.10259073204611,0.0,0.155981948807414,1.8587653e8,906.155
20103.0,50.0,0.0,0.1,1.2146323e8,268.4
20105.0,50.0,0.0,0.1,1.8659914e8,427.0
20107.0,50.0,0.0,0.1,1.570576e8,249.185
20109.0,45.31111187871959,0.0,0.151331419979071,2.7793289999999994e8,930.25
20111.0,50.0,0.0,0.1,2.2155378e8,368.745
20113.0,33.074960379256126,0.0,0.15310570116189,2.332554e8,455.975
20115.0,14.284495497894287,0.0,0.174999997019768,2.4701606999999997e8,417.545
20117.0,50.0,0.0,0.1,2.3442349e8,350.75
20119.0,104.17258296029944,0.0,0.154023282810993,2.5365165e8,843.63
20121.0,50.0,0.0,0.1,1.5287734e8,268.4
20123.0,50.0,0.0,0.1,1.8626244e8,424.56
20125.0,50.0,0.0,0.1,1.6873331999999997e8,237.9
20127.0,50.0,0.0,0.1,1.8204850999999997e8,402.6
20129.0,75.61879399556962,0.0,0.150604757314003,1.8905187e8,967.46
20131.0,50.0,0.0,0.1,1.8633496e8,386.13
20133.0,50.0,0.0,0.1,1.4964761e8,298.595
20135.0,32.322746033559646,0.0,0.098527892243525,2.7842758999999994e8,689.3
20137.0,41.06655339915367,0.0,0.143790003738597,2.2825669999999997e8,721.02
20139.0,50.0,0.0,0.1,1.8644115e8,329.4
20141.0,50.0,0.0,0.1,2.3163924e8,485.255
20143.0,50.0,0.0,0.1,1.8682706e8,401.075
20145.0,25.59391093015468,0.0,0.133017907528632,1.9545434999999997e8,611.22
20147.0,40.78110627254518,0.0,0.146285749080852,2.3169103999999997e8,574.01
20149.0,50.0,0.0,0.1,2.2323468999999997e8,298.9
20151.0,59.91612282042977,0.0,0.192921307426984,1.9055147999999997e8,550.525
20153.0,62.65671596736426,0.0,0.16645912036933,2.7702122e8,864.675
20155.0,39.30012389751727,0.0,0.169545208457445,3.2947649e8,441.335
20157.0,40.69651193618774,0.0,0.275000005960464,1.8659655e8,469.7
20159.0,26.434053136243165,0.0,0.138128336746389,1.8854164e8,517.28
20161.0,50.0,0.0,0.1,1.6108764e8,324.825
20163.0,27.455768097759325,0.0,0.115580605873361,2.3184384999999997e8,654.225
20165.0,13.235112786431243,0.0,0.070325955886023,1.8595422999999997e8,614.575
20167.0,50.0,0.0,0.1,2.3295496e8,568.52
20169.0,50.0,0.0,0.1,1.8681928999999997e8,384.605
20171.0,48.80160990970031,0.0,0.152722904758288,1.8587394e8,906.155
20173.0,39.444943947420164,0.0,0.181818178728287,2.6136208e8,402.905
20175.0,156.61167766359628,0.0,0.172807741613296,1.6588691e8,865.59
20177.0,50.0,0.0,0.1,1.4393406999999997e8,267.485
20179.0,60.06810167230129,0.0,0.173306097338597,2.3211839e8,820.45
20181.0,79.92959095765553,0.0,0.185938925470583,2.7357651999999994e8,1113.25
20183.0,40.266593754597196,0.0,0.125,2.3231264e8,545.95
20185.0,49.2540615256033,0.0,0.183698027885847,2.0588428e8,569.435
20187.0,91.70798459743519,0.0,0.154953163213396,1.7622619e8,967.46
20189.0,158.28402770226265,0.0,0.157185964378978,1.8841472999999997e8,945.5
20191.0,10.743392930804072,0.0,0.228030297792319,3.0690205e8,375.15
20193.0,64.00188676575912,0.0,0.17994746939251,2.783732e8,966.85
20195.0,35.84398627592526,0.0,0.134612998376429,2.3300416999999997e8,749.08
20197.0,50.0,0.0,0.1,2.0710158e8,432.185
20199.0,60.60824715454454,0.0,0.19091823706089,2.3665089e8,1049.2
20201.0,50.0,0.0,0.1,2.3275553e8,343.125
20203.0,52.925887090774204,0.0,0.172381493768314,1.8611481e8,1006.5
20205.0,50.0,0.0,0.1,1.4894313e8,282.125
20207.0,50.0,0.0,0.1,1.3085975e8,333.975
20209.0,50.0,0.0,0.1,4.045321e7,309.27
21001.0,50.0,0.0,0.1,1.0681159999999999e8,192.15
21003.0,50.0,0.0,0.1,9.113173999999999e7,163.175
21005.0,50.0,0.0,0.1,5.290593e7,159.82
21007.0,50.0,0.0,0.1,7.088570999999999e7,112.85
21009.0,50.0,0.0,0.1,1.295e8,163.175
21011.0,50.0,0.0,0.1,7.3556e7,277.55
21013.0,50.0,0.0,0.1,9.353008e7,335.5
21015.0,50.0,0.0,0.1,6.642314e7,265.045
21017.0,50.0,0.0,0.1,7.552181e7,294.63
21019.0,50.0,0.0,0.1,4.196318e7,169.275
21021.0,50.0,0.0,0.1,4.730893999999999e7,291.275
21023.0,50.0,0.0,0.1,5.411804999999999e7,157.075
21025.0,50.0,0.0,0.1,1.2827493e8,227.225
21027.0,50.0,0.0,0.1,1.5167558e8,178.425
21029.0,50.0,0.0,0.1,7.776734e7,145.485
21031.0,50.0,0.0,0.1,1.1175073e8,153.72
21033.0,50.0,0.0,0.1,9.017084999999999e7,152.5
21035.0,50.0,0.0,0.1,1.0637129999999999e8,164.7
21037.0,50.0,0.0,0.1,4.128978e7,232.105
21039.0,239.15895389543917,0.0,0.0005772239231374641,5.153582e7,112.85
21041.0,50.0,0.0,0.1,3.556329e7,146.4
21043.0,50.0,0.0,0.1,1.0673907999999999e8,201.91
21045.0,50.0,0.0,0.1,1.1544665999999999e8,233.935
21047.0,50.0,0.0,0.1,1.8752636e8,164.7
21049.0,50.0,0.0,0.1,6.608644e7,201.3
21051.0,50.0,0.0,0.1,1.2201231e8,280.6
21053.0,50.0,0.0,0.1,5.320378e7,177.51
21055.0,50.0,0.0,0.1,9.612526e7,108.58
21057.0,50.0,0.0,0.1,8.052569e7,167.75
21059.0,50.0,0.0,0.1,1.2343162999999999e8,128.1
21061.0,50.0,0.0,0.1,7.9772e7,244.0
21063.0,50.0,0.0,0.1,6.094788e7,201.91
21065.0,50.0,0.0,0.1,6.620298999999999e7,193.37
21067.0,50.0,0.0,0.1,7.395745e7,294.63
21069.0,50.0,0.0,0.1,9.099187999999999e7,262.3
21071.0,50.0,0.0,0.1,1.0248889e8,201.3
21073.0,50.0,0.0,0.1,5.491059e7,153.72
21075.0,330.51245882343324,0.0,0.0006427781223540543,5.973057999999999e7,97.6
21077.0,50.0,0.0,0.1,2.712248e7,146.4
21079.0,50.0,0.0,0.1,6.059304999999999e7,314.76
21081.0,50.0,0.0,0.1,6.753942999999999e7,280.6
21083.0,324.4924344789657,0.0,0.0004246928647720768,1.4420861e8,115.9
21085.0,50.0,0.0,0.1,1.3235676999999999e8,189.1
21087.0,50.0,0.0,0.1,7.479661e7,192.15
21089.0,50.0,0.0,0.1,9.180254999999999e7,164.7
21091.0,50.0,0.0,0.1,5.151250999999999e7,120.17
21093.0,50.0,0.0,0.1,1.6320625999999997e8,227.225
21095.0,50.0,0.0,0.1,1.2125084999999999e8,460.55
21097.0,50.0,0.0,0.1,8.025373999999999e7,208.62
21099.0,50.0,0.0,0.1,1.0822315e8,186.05
21101.0,50.0,0.0,0.1,1.2076651999999999e8,131.15
21103.0,50.0,0.0,0.1,7.540008e7,256.505
21105.0,312.4741343729571,0.0,0.0005949869344707399,6.553736e7,115.9
21107.0,50.0,0.0,0.1,1.4359478e8,133.895
21109.0,50.0,0.0,0.1,8.974609e7,326.35
21111.0,50.0,0.0,0.1,1.0299912e8,145.485
21113.0,50.0,0.0,0.1,4.51955e7,294.63
21115.0,50.0,0.0,0.1,6.841225999999999e7,189.1
21117.0,50.0,0.0,0.1,4.256664999999999e7,232.105
21119.0,50.0,0.0,0.1,9.138815e7,209.23
21121.0,50.0,0.0,0.1,1.0042725e8,335.5
21123.0,50.0,0.0,0.1,6.828017e7,227.225
21125.0,50.0,0.0,0.1,1.1491570999999999e8,335.5
21127.0,50.0,0.0,0.1,1.0879812999999999e8,169.275
21129.0,50.0,0.0,0.1,5.471634e7,202.215
21131.0,50.0,0.0,0.1,1.0475254999999999e8,280.6
21133.0,50.0,0.0,0.1,8.780876999999999e7,353.8
21135.0,50.0,0.0,0.1,1.2830342e8,158.6
21137.0,50.0,0.0,0.1,8.717422e7,370.575
21139.0,50.0,0.0,0.1,8.866347e7,99.125
21141.0,50.0,0.0,0.1,1.4427077e8,199.775
21143.0,50.0,0.0,0.1,6.644126999999999e7,152.5
21145.0,50.0,0.0,0.1,6.945603e7,99.125
21147.0,50.0,0.0,0.1,1.1161604999999999e8,335.5
21149.0,50.0,0.0,0.1,6.636356999999999e7,122.0
21151.0,50.0,0.0,0.1,1.1480434e8,326.35
21153.0,50.0,0.0,0.1,8.007244e7,189.1
21155.0,50.0,0.0,0.1,8.983673999999999e7,291.275
21157.0,50.0,0.0,0.1,8.810403e7,115.9
21159.0,50.0,0.0,0.1,5.972539999999999e7,189.1
21161.0,50.0,0.0,0.1,6.382018999999999e7,157.075
21163.0,50.0,0.0,0.1,8.40455e7,178.425
21165.0,50.0,0.0,0.1,5.333586999999999e7,277.55
21167.0,50.0,0.0,0.1,6.560728999999999e7,165.92
21169.0,50.0,0.0,0.1,7.541820999999999e7,263.825
21171.0,50.0,0.0,0.1,8.600354e7,167.75
21173.0,50.0,0.0,0.1,5.150474e7,277.55
21175.0,50.0,0.0,0.1,9.940161e7,240.95
21177.0,50.0,0.0,0.1,1.2416459999999999e8,158.295
21179.0,50.0,0.0,0.1,1.0983672e8,227.225
21181.0,50.0,0.0,0.1,5.097896999999999e7,294.63
21183.0,50.0,0.0,0.1,1.5442356999999997e8,134.505
21185.0,50.0,0.0,0.1,5.087536999999999e7,222.65
21187.0,50.0,0.0,0.1,9.175075e7,149.45
21189.0,50.0,0.0,0.1,5.135711e7,202.215
21191.0,50.0,0.0,0.1,7.301728e7,218.075
21193.0,50.0,0.0,0.1,8.873598999999999e7,280.6
21195.0,50.0,0.0,0.1,2.0426553e8,209.23
21197.0,50.0,0.0,0.1,4.665107999999999e7,277.55
21199.0,50.0,0.0,0.1,1.7538184999999997e8,335.5
21201.0,50.0,0.0,0.1,2.5925899999999996e7,208.62
21203.0,50.0,0.0,0.1,8.23879e7,326.35
21205.0,50.0,0.0,0.1,7.414393e7,201.91
21207.0,50.0,0.0,0.1,7.326592e7,178.425
21209.0,50.0,0.0,0.1,7.392637e7,270.84
21211.0,50.0,0.0,0.1,9.988853e7,256.505
21213.0,50.0,0.0,0.1,6.124572999999999e7,210.45
21215.0,50.0,0.0,0.1,4.963993999999999e7,256.505
21217.0,50.0,0.0,0.1,7.169637999999999e7,192.15
21219.0,50.0,0.0,0.1,9.765854e7,199.775
21221.0,50.0,0.0,0.1,1.2466446999999999e8,164.7
21223.0,50.0,0.0,0.1,4.046097999999999e7,138.775
21225.0,50.0,0.0,0.1,9.411542e7,109.19
21227.0,50.0,0.0,0.1,1.4181803999999997e8,163.175
21229.0,50.0,0.0,0.1,7.80108e7,225.09
21231.0,50.0,0.0,0.1,1.2539743999999999e8,283.04
21233.0,50.0,0.0,0.1,8.693594e7,131.15
21235.0,50.0,0.0,0.1,1.1528607999999999e8,335.5
21237.0,50.0,0.0,0.1,5.769225e7,202.215
21239.0,50.0,0.0,0.1,4.973836e7,294.63
22001.0,50.0,0.0,0.1,1.7027955e8,7.625
22003.0,50.0,0.0,0.1,1.9838105e8,45.75
22005.0,50.0,0.0,0.1,7.842261e7,6.1
22007.0,50.0,0.0,0.1,9.441326999999999e7,1.525
22009.0,50.0,0.0,0.1,2.2422665999999997e8,24.4
22011.0,50.0,0.0,0.1,3.0195256e8,53.375
22013.0,413.6600706007707,0.0,0.0003569784885986831,2.1291612999999997e8,122.0
22015.0,226.57615984708386,0.0,0.0002127424581387607,2.2460997999999997e8,88.755
22017.0,196.29705137592924,0.0,0.00013516492640327647,2.4263637999999997e8,77.47
22019.0,50.0,0.0,0.1,2.8341593e8,2.745
22021.0,946.1194494751135,0.0,0.0013077957407931129,1.4004906999999997e8,24.4
22023.0,50.0,0.0,0.1,5.0159753e8,1.83
22025.0,1128.0639671471204,0.0,0.0015563348235335683,1.9150978e8,21.35
22027.0,517.8737656574011,0.0,0.0006666119559165815,1.9876178e8,122.0
22029.0,50.0,0.0,0.1,1.9355069999999997e8,21.35
22031.0,50.0,0.0,0.1,2.3169881e8,64.05
22033.0,50.0,0.0,0.1,1.2179215999999999e8,19.52
22035.0,720.4422529856837,0.0,0.0009985199624975342,1.1458937e8,32.025
22037.0,50.0,0.0,0.1,1.1804701999999999e8,54.9
22039.0,50.0,0.0,0.1,1.7602158e8,21.35
22041.0,1027.7230753188874,0.0,0.001298352419617114,1.6457896e8,24.4
22043.0,1097.798032839171,0.0,0.0013102012760736802,1.7214434999999997e8,27.45
22045.0,50.0,0.0,0.1,2.6690726999999997e8,6.1
22047.0,50.0,0.0,0.1,1.6909074e8,7.93
22049.0,844.6794397383624,0.0,0.0009289287771534974,1.5029252e8,54.9
22051.0,50.0,0.0,0.1,1.7234378e8,1.22
22053.0,50.0,0.0,0.1,1.7056703999999997e8,9.15
22055.0,50.0,0.0,0.1,6.972539e7,11.59
22057.0,50.0,0.0,0.1,3.8184629e8,4.575
22059.0,1082.153428023273,0.0,0.0014617178198112724,1.7155900999999997e8,30.5
22061.0,473.47203747039026,0.0,0.0007496673390418789,1.2236973e8,83.875
22063.0,50.0,0.0,0.1,1.8203815e8,13.725
22065.0,1008.1304040082406,0.0,0.0014174796152809296,1.6858309999999997e8,25.925
22067.0,581.7193168025519,0.0,0.0008639819378355128,2.0877472e8,42.7
22069.0,698.7922777518111,0.0,0.0007183052099725028,3.3643841e8,39.65
22071.0,50.0,0.0,0.1,9.070439e7,1.22
22073.0,671.9286661933346,0.0,0.0008819247028673881,1.6362325e8,23.79
22075.0,50.0,0.0,0.1,6.649047999999999e8,1.22
22077.0,50.0,0.0,0.1,1.5299389e8,9.15
22079.0,960.7528856037094,0.0,0.0012113133553455294,3.5266994e8,36.6
22081.0,50.0,0.0,0.1,1.0420606e8,39.65
22083.0,669.047153325191,0.0,0.0009428794567479235,1.4621068e8,23.79
22085.0,50.0,0.0,0.1,2.6200958e8,73.2
22087.0,50.0,0.0,0.1,5.5894013e8,1.22
22089.0,50.0,0.0,0.1,1.0635317e8,1.22
22091.0,50.0,0.0,0.1,1.0605790999999999e8,54.9
22093.0,50.0,0.0,0.1,6.681164e7,6.1
22095.0,50.0,0.0,0.1,9.003876e7,3.965
22097.0,50.0,0.0,0.1,2.4319581999999997e8,9.15
22099.0,50.0,0.0,0.1,2.1147090999999997e8,11.59
22101.0,50.0,0.0,0.1,2.8992978e8,3.66
22103.0,50.0,0.0,0.1,2.9116520999999994e8,12.2
22105.0,50.0,0.0,0.1,2.1322693e8,13.725
22107.0,1173.7810137804138,0.0,0.0016750624814804859,1.6606821e8,23.79
22109.0,50.0,0.0,0.1,5.3925613e8,4.575
22111.0,535.0877005182128,0.0,0.0007090897995147695,2.3449859999999997e8,51.85
22113.0,50.0,0.0,0.1,3.9939613e8,3.05
22115.0,50.0,0.0,0.1,3.4744332e8,73.2
22117.0,50.0,0.0,0.1,1.7505291999999997e8,31.415
22119.0,343.67998775969244,0.0,0.00038404764526152427,1.5924356e8,76.25
22121.0,50.0,0.0,0.1,5.278938e7,19.52
22123.0,646.1042810897767,0.0,0.0009160284862568598,9.338762999999999e7,32.025
22125.0,50.0,0.0,0.1,1.10334e8,54.9
22127.0,944.3639715971308,0.0,0.001233972265254189,2.4781637999999997e8,48.8
23001.0,50.0,0.0,0.1,1.2875407999999999e8,55.51
23003.0,50.0,0.0,0.1,1.76834063e9,182.695
23005.0,50.0,0.0,0.1,3.1532213999999994e8,13.115
23007.0,50.0,0.0,0.1,4.5156131999999994e8,128.1
23009.0,50.0,0.0,0.1,6.0733946e8,9.15
23011.0,50.0,0.0,0.1,2.4635303e8,27.145
23013.0,50.0,0.0,0.1,2.9628305e8,12.2
23015.0,50.0,0.0,0.1,1.811964e8,12.2
23017.0,50.0,0.0,0.1,5.6351148e8,155.55
23019.0,50.0,0.0,0.1,9.2128372e8,37.515
23021.0,50.0,0.0,0.1,1.13389423e9,323.3
23023.0,50.0,0.0,0.1,9.584036e7,13.115
23025.0,50.0,0.0,0.1,1.06022427e9,79.3
23027.0,50.0,0.0,0.1,2.2086484e8,7.32
23029.0,50.0,0.0,0.1,8.4373135e8,24.095
23031.0,50.0,0.0,0.1,3.2885488999999994e8,13.115
24001.0,50.0,0.0,0.1,1.1135187e8,652.7
24003.0,50.0,0.0,0.1,1.5224019999999997e8,42.7
24005.0,50.0,0.0,0.1,1.7657584e8,4.27
24009.0,50.0,0.0,0.1,8.937312999999999e7,48.8
24011.0,50.0,0.0,0.1,8.440809999999999e7,12.2
24013.0,50.0,0.0,0.1,1.1724670999999999e8,247.05
24015.0,50.0,0.0,0.1,1.0822056e8,12.2
24017.0,50.0,0.0,0.1,1.6652922999999997e8,42.7
24019.0,50.0,0.0,0.1,2.54597e8,1.525
24021.0,50.0,0.0,0.1,1.7285141999999997e8,132.675
24023.0,50.0,0.0,0.1,1.6983666e8,738.1
24025.0,50.0,0.0,0.1,1.3639975999999997e8,12.2
24027.0,50.0,0.0,0.1,6.562800999999999e7,126.575
24029.0,50.0,0.0,0.1,1.0708354999999999e8,12.2
24031.0,50.0,0.0,0.1,1.3130004999999999e8,42.7
24033.0,50.0,0.0,0.1,1.2919956e8,45.75
24035.0,50.0,0.0,0.1,1.3226870999999999e8,9.15
24037.0,50.0,0.0,0.1,1.9794075e8,3.66
24039.0,50.0,0.0,0.1,1.5808065e8,2.44
24041.0,50.0,0.0,0.1,1.2349379e8,12.2
24043.0,50.0,0.0,0.1,1.2104106e8,170.8
24045.0,50.0,0.0,0.1,1.0366215999999999e8,3.05
24047.0,50.0,0.0,0.1,1.7996874e8,8.54
24510.0,50.0,0.0,0.1,2.3840949999999996e7,4.27
25001.0,50.0,0.0,0.1,3.3813486e8,10.675
25003.0,50.0,0.0,0.1,2.4512537e8,250.1
25005.0,50.0,0.0,0.1,1.7902856999999997e8,6.1
25007.0,50.0,0.0,0.1,1.2715864e8,13.115
25009.0,50.0,0.0,0.1,2.1457372999999997e8,24.4
25011.0,50.0,0.0,0.1,1.8766362999999997e8,57.95
25013.0,50.0,0.0,0.1,1.6427075e8,57.95
25015.0,50.0,0.0,0.1,1.4120939e8,45.75
25017.0,50.0,0.0,0.1,2.1938853999999997e8,51.85
25019.0,50.0,0.0,0.1,7.864794e7,13.115
25021.0,50.0,0.0,0.1,1.1508665e8,191.845
25023.0,50.0,0.0,0.1,2.8315175e8,27.45
25025.0,50.0,0.0,0.1,3.113698e7,4.575
25027.0,50.0,0.0,0.1,4.0901020999999994e8,300.73
26001.0,50.0,0.0,0.1,4.6376022e8,244.0
26003.0,50.0,0.0,0.1,1.30736466e9,195.2
26005.0,50.0,0.0,0.1,4.7482211e8,206.79
26007.0,50.0,0.0,0.1,4.3898428e8,210.145
26009.0,50.0,0.0,0.1,1.5585843e8,179.95
26011.0,50.0,0.0,0.1,1.7629871e8,187.88
26013.0,50.0,0.0,0.1,2.7681143e8,206.485
26015.0,50.0,0.0,0.1,1.4945336e8,237.9
26017.0,50.0,0.0,0.1,1.6335647999999997e8,179.95
26019.0,50.0,0.0,0.1,2.2262862999999997e8,242.475
26021.0,50.0,0.0,0.1,4.0960073e8,197.945
26023.0,50.0,0.0,0.1,1.3459712e8,300.12
26025.0,50.0,0.0,0.1,1.8605265e8,265.35
26027.0,50.0,0.0,0.1,1.3165488e8,265.35
26029.0,50.0,0.0,0.1,3.6012913999999994e8,179.95
26031.0,50.0,0.0,0.1,2.2931341999999997e8,178.73
26033.0,50.0,0.0,0.1,6.9888301e8,219.905
26035.0,50.0,0.0,0.1,1.4901306e8,352.58
26037.0,50.0,0.0,0.1,1.4881103999999997e8,230.275
26039.0,50.0,0.0,0.1,1.4587916e8,347.7
26041.0,50.0,0.0,0.1,5.1575187999999994e8,181.17
26043.0,50.0,0.0,0.1,2.0125594999999997e8,352.275
26045.0,50.0,0.0,0.1,1.5007237e8,273.585
26047.0,50.0,0.0,0.1,2.28438e8,179.34
26049.0,50.0,0.0,0.1,1.6824381e8,234.85
26051.0,50.0,0.0,0.1,1.3362587e8,234.85
26053.0,50.0,0.0,0.1,3.8237206e8,463.6
26055.0,50.0,0.0,0.1,1.5573928999999997e8,188.49
26057.0,50.0,0.0,0.1,1.4804699e8,225.7
26059.0,50.0,0.0,0.1,1.5721559e8,335.5
26061.0,50.0,0.0,0.1,3.888885e8,213.805
26063.0,50.0,0.0,0.1,5.534312e8,189.1
26065.0,50.0,0.0,0.1,1.4522389e8,256.505
26067.0,50.0,0.0,0.1,1.5023294999999997e8,259.25
26069.0,50.0,0.0,0.1,4.8952554e8,178.73
26071.0,50.0,0.0,0.1,3.1370338999999994e8,452.925
26073.0,50.0,0.0,0.1,1.4961912e8,242.78
26075.0,50.0,0.0,0.1,1.873865e8,304.39
26077.0,50.0,0.0,0.1,1.5029769999999997e8,288.225
26079.0,50.0,0.0,0.1,1.4781389e8,314.76
26081.0,50.0,0.0,0.1,2.2583246e8,239.12
26083.0,50.0,0.0,0.1,1.54524321e9,213.805
26085.0,50.0,0.0,0.1,1.4873852e8,251.625
26087.0,50.0,0.0,0.1,1.7167556e8,263.825
26089.0,50.0,0.0,0.1,6.5583721e8,188.49
26091.0,50.0,0.0,0.1,1.9720519e8,229.97
26093.0,50.0,0.0,0.1,1.516186e8,362.34
26095.0,50.0,0.0,0.1,4.9533491e8,270.23
26097.0,50.0,0.0,0.1,5.4406576e8,186.05
26099.0,50.0,0.0,0.1,1.4785015e8,175.985
26101.0,50.0,0.0,0.1,3.3166504e8,178.425
26103.0,50.0,0.0,0.1,8.8695586e8,437.98
26105.0,50.0,0.0,0.1,3.2179195999999994e8,210.45
26107.0,50.0,0.0,0.1,1.4793821e8,283.65
26109.0,50.0,0.0,0.1,3.4659638999999994e8,262.3
26111.0,50.0,0.0,0.1,1.3677013e8,195.81
26113.0,50.0,0.0,0.1,1.4862197e8,375.15
26115.0,50.0,0.0,0.1,1.7612518e8,177.51
26117.0,50.0,0.0,0.1,1.8669497e8,269.01
26119.0,50.0,0.0,0.1,1.4572635e8,268.4
26121.0,50.0,0.0,0.1,3.7814518e8,191.235
26123.0,50.0,0.0,0.1,2.2317771e8,230.885
26125.0,50.0,0.0,0.1,2.3498811e8,297.07
26127.0,50.0,0.0,0.1,3.3824105e8,205.875
26129.0,50.0,0.0,0.1,1.4891205e8,324.52
26131.0,50.0,0.0,0.1,9.6887238e8,213.805
26133.0,50.0,0.0,0.1,1.484329e8,251.625
26135.0,50.0,0.0,0.1,1.4803922e8,293.715
26137.0,50.0,0.0,0.1,1.3628320999999997e8,282.125
26139.0,50.0,0.0,0.1,4.2253519e8,189.71
26141.0,50.0,0.0,0.1,6.6634484e8,210.45
26143.0,50.0,0.0,0.1,1.5022777e8,350.445
26145.0,50.0,0.0,0.1,2.1133622999999997e8,201.91
26147.0,50.0,0.0,0.1,2.1665609e8,178.73
26149.0,50.0,0.0,0.1,1.3494676999999997e8,247.05
26151.0,50.0,0.0,0.1,4.1179445999999994e8,236.07
26153.0,50.0,0.0,0.1,4.8795081999999994e8,186.05
26155.0,50.0,0.0,0.1,1.4010605e8,225.09
26157.0,50.0,0.0,0.1,2.3670268999999997e8,204.35
26159.0,50.0,0.0,0.1,2.822841e8,221.125
26161.0,50.0,0.0,0.1,1.8710678e8,265.655
26163.0,50.0,0.0,0.1,1.7422412e8,193.065
26165.0,50.0,0.0,0.1,1.4904672999999997e8,394.975
27001.0,50.0,0.0,0.1,5.1678011e8,376.37
27003.0,50.0,0.0,0.1,1.1554248999999999e8,314.15
27005.0,50.0,0.0,0.1,3.7430162e8,419.375
27007.0,50.0,0.0,0.1,7.9144184e8,370.88
27009.0,50.0,0.0,0.1,1.0698254e8,315.37
27011.0,50.0,0.0,0.1,1.3678307999999997e8,332.45
27013.0,50.0,0.0,0.1,1.9828781e8,351.665
27015.0,50.0,0.0,0.1,1.6018114e8,251.93
27017.0,50.0,0.0,0.1,2.2669752e8,385.825
27019.0,50.0,0.0,0.1,9.741248999999999e7,221.43
27021.0,50.0,0.0,0.1,6.2525449e8,397.11
27023.0,50.0,0.0,0.1,1.5223502e8,300.425
27025.0,50.0,0.0,0.1,1.1458418999999999e8,234.85
27027.0,50.0,0.0,0.1,2.7263634999999994e8,273.28
27029.0,50.0,0.0,0.1,2.6670265999999997e8,396.195
27031.0,50.0,0.0,0.1,8.6494345e8,209.84
27033.0,50.0,0.0,0.1,1.6797703999999997e8,417.85
27035.0,50.0,0.0,0.1,2.9954126999999994e8,370.27
27037.0,50.0,0.0,0.1,1.5199933e8,298.9
27039.0,50.0,0.0,0.1,1.1385381e8,395.585
27041.0,50.0,0.0,0.1,1.8648e8,433.405
27043.0,50.0,0.0,0.1,1.8697209999999997e8,338.55
27045.0,50.0,0.0,0.1,2.2328131e8,411.14
27047.0,50.0,0.0,0.1,1.8710678e8,372.1
27049.0,50.0,0.0,0.1,2.0212359999999997e8,300.425
27051.0,50.0,0.0,0.1,1.4904931999999997e8,433.405
27053.0,50.0,0.0,0.1,1.5709644999999997e8,314.15
27055.0,50.0,0.0,0.1,1.4732956e8,198.555
27057.0,50.0,0.0,0.1,2.5888603999999997e8,437.37
27059.0,50.0,0.0,0.1,1.1697993999999999e8,305.0
27061.0,50.0,0.0,0.1,7.5834164e8,399.55
27063.0,50.0,0.0,0.1,1.8628056999999997e8,417.85
27065.0,50.0,0.0,0.1,1.3822312e8,301.95
27067.0,50.0,0.0,0.1,2.2334865e8,345.565
27069.0,50.0,0.0,0.1,2.8583239999999994e8,247.965
27071.0,50.0,0.0,0.1,8.168911799999999e8,372.1
27073.0,50.0,0.0,0.1,2.0150459e8,329.4
27075.0,50.0,0.0,0.1,7.745731699999999e8,492.575
27077.0,50.0,0.0,0.1,4.5963953e8,327.875
27079.0,50.0,0.0,0.1,1.2271679e8,251.625
27081.0,50.0,0.0,0.1,1.4204337e8,355.325
27083.0,50.0,0.0,0.1,1.8691253e8,355.325
27085.0,50.0,0.0,0.1,1.3093226999999999e8,332.145
27087.0,50.0,0.0,0.1,1.5097369e8,366.915
27089.0,50.0,0.0,0.1,4.6954369e8,265.35
27091.0,50.0,0.0,0.1,1.8896122e8,362.035
27093.0,50.0,0.0,0.1,1.6699802e8,345.26
27095.0,50.0,0.0,0.1,1.7652922e8,329.4
27097.0,50.0,0.0,0.1,2.9872801e8,341.6
27099.0,50.0,0.0,0.1,1.8429662999999997e8,370.575
27101.0,50.0,0.0,0.1,1.863505e8,520.025
27103.0,50.0,0.0,0.1,1.2088565999999999e8,251.93
27105.0,50.0,0.0,0.1,1.8714303999999997e8,485.865
27107.0,50.0,0.0,0.1,2.2707306999999997e8,276.33
27109.0,50.0,0.0,0.1,1.6959319999999997e8,395.585
27111.0,50.0,0.0,0.1,5.7615586e8,369.05
27113.0,50.0,0.0,0.1,1.6012675e8,266.875
27115.0,50.0,0.0,0.1,3.7155104e8,315.675
27117.0,50.0,0.0,0.1,1.2068364e8,520.025
27119.0,50.0,0.0,0.1,5.1742761e8,269.315
27121.0,50.0,0.0,0.1,1.857289e8,349.835
27123.0,50.0,0.0,0.1,4.405072e7,254.37
27125.0,50.0,0.0,0.1,1.120175e8,315.675
27127.0,50.0,0.0,0.1,2.2837325e8,355.325
27129.0,50.0,0.0,0.1,2.556589e8,332.145
27131.0,50.0,0.0,0.1,1.3362845999999999e8,286.7
27133.0,50.0,0.0,0.1,1.2502448e8,432.49
27135.0,50.0,0.0,0.1,4.3463825999999994e8,319.335
27137.0,50.0,0.0,0.1,1.7766105e9,435.54
27139.0,50.0,0.0,0.1,9.541042e7,221.43
27141.0,50.0,0.0,0.1,1.1681936e8,315.37
