"crop","fips","year","obsprod","estprod"
"barley","26107",1989,16000.0,6.724377885714757e-8
"barley","26107",1990,13500.0,6.947698608773425e-8
"barley","26107",1992,8000.0,8.18180059931312e-8
"barley","26107",1993,14000.0,7.895831560833663e-8
"barley","26107",1994,11000.0,6.74860210627799e-8
"barley","26109",1950,35200.0,0.07866760596540538
"barley","26109",1951,48000.0,0.08891688575675563
"barley","26109",1952,38400.0,0.07660965377533538
"barley","26109",1953,31500.0,0.07524929213315655
"barley","26109",1954,32000.0,0.08070720779476453
"barley","26109",1955,11100.0,0.058557233401150516
"barley","26109",1956,16700.0,0.07829612050142772
"barley","26109",1957,16500.0,0.0691918253424505
"barley","26109",1958,22800.0,0.07642779182417932
"barley","26109",1959,11200.0,0.07998689513755276
"barley","26109",1960,6800.0,0.09277210046374976
"barley","26109",1961,6800.0,0.07529057058244877
"barley","26109",1964,500.0,0.06910278584365313
"barley","26109",1965,8400.0,0.07818018703068245
"barley","26109",1966,7300.0,0.06936816376635599
"barley","26109",1967,10200.0,0.081588536332174
"barley","26109",1968,29400.0,0.09117604662401217
"barley","26109",1969,56700.0,0.08015862106683538
"barley","26109",1970,72800.0,0.0713470274028771
"barley","26109",1971,88000.0,0.08186018829594009
"barley","26109",1972,115000.0,0.08207832394929769
"barley","26109",1973,74000.0,0.08190968227973831
"barley","26109",1974,126600.0,0.08352984088897984
"barley","26109",1975,86800.0,0.06798398535901702
"barley","26109",1976,131600.0,0.07019154130501667
"barley","26109",1977,158300.0,0.07187545884793667
"barley","26109",1978,130600.0,0.08356979139232268
"barley","26109",1979,132600.0,0.0801205941043464
"barley","26109",1980,153000.0,0.07313377320825822
"barley","26109",1981,160000.0,0.0701255040442922
"barley","26109",1982,142000.0,0.0806990272614965
"barley","26109",1983,140000.0,0.08000574991882255
"barley","26109",1984,187000.0,0.08171989426113055
"barley","26109",1985,169000.0,0.08546940023334444
"barley","26109",1986,152000.0,0.08180550931236297
"barley","26109",1987,126000.0,0.06133154155499349
"barley","26109",1988,41500.0,0.06203222958476353
"barley","26109",1989,94000.0,0.07124544692100304
"barley","26109",1990,110000.0,0.08793378209234028
"barley","26109",1991,56000.0,0.07366802658163463
"barley","26109",1992,70000.0,0.08875694669695318
"barley","26109",1993,124000.0,0.08538999839049516
"barley","26109",1994,141000.0,0.07418165861456855
"barley","26109",1995,105000.0,0.06530049156695802
"barley","26109",1996,135000.0,0.09127273390305025
"barley","26109",1997,112000.0,0.07678472900421987
"barley","26109",1998,100000.0,0.06580993566239506
"barley","26109",1999,125000.0,0.0727362731193872
"barley","26109",2000,125000.0,0.07596294361432374
"barley","26109",2001,100000.0,0.0680491206879921
"barley","26109",2002,55000.0,0.08245160957660581
"barley","26109",2003,92000.0,0.07825709040160547
"barley","26109",2004,86000.0,0.08510424188704219
"barley","26109",2005,41000.0,0.06419050230606764
"barley","26109",2006,68000.0,0.07151146825699878
"barley","26109",2007,100000.0,0.0631153887413154
"barley","26109",2008,58000.0,0.07453617617911143
"barley","26111",1950,82900.0,0.0
"barley","26111",1951,72000.0,0.0
"barley","26111",1952,57500.0,0.0
"barley","26111",1953,31200.0,0.0
"barley","26111",1954,37000.0,0.0
"barley","26111",1955,15000.0,0.0
"barley","26111",1956,15000.0,0.0
"barley","26111",1957,10000.0,0.0
"barley","26111",1958,14000.0,0.0
"barley","26111",1959,15000.0,0.0
"barley","26111",1960,11400.0,0.0
"barley","26111",1961,7900.0,0.0
"barley","26111",1962,4400.0,0.0
"barley","26111",1964,1300.0,0.0
"barley","26111",1968,2800.0,0.0
"barley","26111",1969,4700.0,0.0
"barley","26111",1970,3000.0,0.0
"barley","26111",1971,2200.0,0.0
"barley","26111",1972,2250.0,0.0
"barley","26111",1973,1450.0,0.0
"barley","26111",1974,500.0,0.0
"barley","26111",1975,460.0,0.0
"barley","26111",1976,800.0,0.0
"barley","26111",1977,700.0,0.0
"barley","26111",1978,800.0,0.0
"barley","26111",1982,2500.0,0.0
"barley","26111",1983,2300.0,0.0
"barley","26111",1984,3500.0,0.0
"barley","26111",1985,12000.0,0.0
"barley","26111",1986,9000.0,0.0
"barley","26111",1987,2000.0,0.0
"barley","26111",1988,1900.0,0.0
"barley","26111",1989,2000.0,0.0
"barley","26113",1950,10200.0,0.0
"barley","26113",1951,10700.0,0.0
"barley","26113",1952,8600.0,0.0
"barley","26113",1953,7500.0,0.0
"barley","26113",1954,8000.0,0.0
"barley","26113",1955,15900.0,0.0
"barley","26113",1956,16200.0,0.0
"barley","26113",1957,18100.0,0.0
"barley","26113",1958,17000.0,0.0
"barley","26113",1959,1800.0,0.0
"barley","26113",1960,2200.0,0.0
"barley","26113",1961,2500.0,0.0
"barley","26113",1962,2000.0,0.0
"barley","26113",1964,450.0,0.0
"barley","26113",1968,5000.0,0.0
"barley","26113",1969,6100.0,0.0
"barley","26113",1970,5500.0,0.0
"barley","26113",1971,5000.0,0.0
"barley","26113",1972,3200.0,0.0
"barley","26113",1973,2100.0,0.0
"barley","26113",1976,840.0,0.0
"barley","26113",1977,1200.0,0.0
"barley","26113",1978,2800.0,0.0
"barley","26113",1979,2500.0,0.0
"barley","26113",1980,2800.0,0.0
"barley","26113",1981,5700.0,0.0
"barley","26113",1982,7500.0,0.0
"barley","26113",1983,7100.0,0.0
"barley","26113",1984,3000.0,0.0
"barley","26113",1985,2500.0,0.0
"barley","26113",1986,3600.0,0.0
"barley","26113",1987,2700.0,0.0
"barley","26113",1988,3100.0,0.0
"barley","26113",1989,5500.0,0.0
"barley","26113",1992,3300.0,0.0
"barley","26115",1950,15500.0,0.0
"barley","26115",1951,22000.0,0.0
"barley","26115",1952,13000.0,0.0
"barley","26115",1953,12000.0,0.0
"barley","26115",1954,11000.0,0.0
"barley","26115",1955,54000.0,0.0
"barley","26115",1956,49000.0,0.0
"barley","26115",1957,46000.0,0.0
"barley","26115",1958,52000.0,0.0
"barley","26115",1959,29000.0,0.0
"barley","26115",1960,30000.0,0.0
"barley","26115",1961,24000.0,0.0
"barley","26115",1962,16000.0,0.0
"barley","26115",1963,4500.0,0.0
"barley","26115",1964,5500.0,0.0
"barley","26115",1965,8900.0,0.0
"barley","26115",1966,3000.0,0.0
"barley","26115",1967,4200.0,0.0
"barley","26115",1968,5200.0,0.0
"barley","26115",1969,3000.0,0.0
"barley","26115",1970,5000.0,0.0
"barley","26115",1971,2500.0,0.0
"barley","26115",1972,2850.0,0.0
"barley","26115",1973,810.0,0.0
"barley","26115",1974,970.0,0.0
"barley","26115",1975,410.0,0.0
"barley","26115",1976,500.0,0.0
"barley","26115",1977,900.0,0.0
"barley","26115",1978,11200.0,0.0
"barley","26115",1979,3600.0,0.0
"barley","26115",1980,3200.0,0.0
"barley","26115",1981,8800.0,0.0
"barley","26115",1982,4800.0,0.0
"barley","26115",1983,1700.0,0.0
"barley","26115",1984,3200.0,0.0
"barley","26115",1985,6300.0,0.0
"barley","26115",1986,8800.0,0.0
"barley","26115",1987,4400.0,0.0
"barley","26115",1988,4300.0,0.0
"barley","26115",1989,6500.0,0.0
"barley","26115",1990,7800.0,0.0
"barley","26115",1993,4400.0,0.0
"barley","26117",1950,14500.0,0.0
"barley","26117",1951,15500.0,0.0
"barley","26117",1952,15400.0,0.0
"barley","26117",1953,9000.0,0.0
"barley","26117",1954,12000.0,0.0
"barley","26117",1955,14000.0,0.0
"barley","26117",1956,10000.0,0.0
"barley","26117",1957,10000.0,0.0
"barley","26117",1958,19000.0,0.0
"barley","26117",1959,45000.0,0.0
"barley","26117",1960,31500.0,0.0
"barley","26117",1961,31000.0,0.0
"barley","26117",1962,31000.0,0.0
"barley","26117",1963,17600.0,0.0
"barley","26117",1964,16000.0,0.0
"barley","26117",1965,14500.0,0.0
"barley","26117",1966,21400.0,0.0
"barley","26117",1967,19900.0,0.0
"barley","26117",1968,16000.0,0.0
"barley","26117",1969,7200.0,0.0
"barley","26117",1970,11500.0,0.0
"barley","26117",1971,7500.0,0.0
"barley","26117",1972,13600.0,0.0
"barley","26117",1973,7600.0,0.0
"barley","26117",1974,1680.0,0.0
"barley","26117",1975,3100.0,0.0
"barley","26117",1976,3700.0,0.0
"barley","26117",1977,6600.0,0.0
"barley","26117",1978,14600.0,0.0
"barley","26117",1979,8700.0,0.0
"barley","26117",1980,15300.0,0.0
"barley","26117",1981,15400.0,0.0
"barley","26117",1982,21800.0,0.0
"barley","26117",1983,27300.0,0.0
"barley","26117",1984,32400.0,0.0
"barley","26117",1985,62200.0,0.0
"barley","26117",1986,92000.0,0.0
"barley","26117",1987,76000.0,0.0
"barley","26117",1988,14000.0,0.0
"barley","26117",1989,39000.0,0.0
"barley","26117",1990,28000.0,0.0
"barley","26117",1991,30000.0,0.0
"barley","26117",1992,15000.0,0.0
"barley","26117",1993,20000.0,0.0
"barley","26117",1994,19000.0,0.0
"barley","26117",1995,20000.0,0.0
"barley","26119",1950,35200.0,0.0
"barley","26119",1951,44000.0,0.0
"barley","26119",1952,34800.0,0.0
"barley","26119",1953,28600.0,0.0
"barley","26119",1954,38400.0,0.0
"barley","26119",1955,6200.0,0.0
"barley","26119",1956,3900.0,0.0
"barley","26119",1957,3600.0,0.0
"barley","26119",1958,5700.0,0.0
"barley","26119",1959,3300.0,0.0
"barley","26119",1960,3500.0,0.0
"barley","26119",1961,5900.0,0.0
"barley","26119",1962,5900.0,0.0
"barley","26119",1963,7600.0,0.0
"barley","26119",1964,6600.0,0.0
"barley","26119",1965,8100.0,0.0
"barley","26119",1966,5600.0,0.0
"barley","26119",1967,7000.0,0.0
"barley","26119",1968,5000.0,0.0
"barley","26119",1969,2300.0,0.0
"barley","26119",1970,3900.0,0.0
"barley","26119",1971,2000.0,0.0
"barley","26119",1972,3650.0,0.0
"barley","26119",1973,5000.0,0.0
"barley","26119",1974,9220.0,0.0
"barley","26119",1975,7720.0,0.0
"barley","26119",1976,7200.0,0.0
"barley","26119",1977,7200.0,0.0
"barley","26119",1978,7100.0,0.0
"barley","26119",1979,6700.0,0.0
"barley","26119",1980,10900.0,0.0
"barley","26119",1981,25000.0,0.0
"barley","26119",1982,15500.0,0.0
"barley","26119",1983,9600.0,0.0
"barley","26119",1984,10800.0,0.0
"barley","26119",1985,21800.0,0.0
"barley","26119",1986,23600.0,0.0
"barley","26119",1987,14200.0,0.0
"barley","26119",1988,7400.0,0.0
"barley","26119",1989,7500.0,0.0
"barley","26119",1990,9000.0,0.0
"barley","26119",1991,9500.0,0.0
"barley","26119",1992,21000.0,0.0
"barley","26119",1993,17000.0,0.0
"barley","26119",1994,23000.0,0.0
"barley","26119",1995,28000.0,0.0
"barley","26121",1950,2400.0,0.0
"barley","26121",1951,6000.0,0.0
"barley","26121",1952,4900.0,0.0
"barley","26121",1953,5500.0,0.0
"barley","26121",1954,16800.0,0.0
"barley","26121",1955,10200.0,0.0
"barley","26121",1956,7200.0,0.0
"barley","26121",1957,11100.0,0.0
"barley","26121",1958,11300.0,0.0
"barley","26121",1959,12500.0,0.0
"barley","26121",1960,12300.0,0.0
"barley","26121",1961,14700.0,0.0
"barley","26121",1962,11900.0,0.0
"barley","26121",1963,12300.0,0.0
"barley","26121",1964,11500.0,0.0
"barley","26121",1965,11000.0,0.0
"barley","26121",1966,10300.0,0.0
"barley","26121",1967,18400.0,0.0
"barley","26121",1968,5600.0,0.0
"barley","26121",1969,3900.0,0.0
"barley","26121",1970,3000.0,0.0
"barley","26121",1971,1600.0,0.0
"barley","26121",1972,950.0,0.0
"barley","26121",1973,400.0,0.0
"barley","26121",1977,800.0,0.0
"barley","26121",1978,800.0,0.0
"barley","26121",1982,3600.0,0.0
"barley","26121",1983,3100.0,0.0
"barley","26121",1984,12300.0,0.0
"barley","26121",1985,14000.0,0.0
"barley","26121",1986,13200.0,0.0
"barley","26121",1987,8600.0,0.0
"barley","26121",1988,4600.0,0.0
"barley","26121",1989,5500.0,0.0
"barley","26121",1992,5300.0,0.0
"barley","26121",1993,6500.0,0.0
"barley","26121",1994,6000.0,0.0
"barley","26123",1950,5100.0,0.0
"barley","26123",1951,14200.0,0.0
"barley","26123",1952,9400.0,0.0
"barley","26123",1953,7800.0,0.0
"barley","26123",1954,16000.0,0.0
"barley","26123",1955,17500.0,0.0
"barley","26123",1956,12300.0,0.0
"barley","26123",1957,15000.0,0.0
"barley","26123",1958,12100.0,0.0
"barley","26123",1959,6700.0,0.0
"barley","26123",1960,8700.0,0.0
"barley","26123",1961,10200.0,0.0
"barley","26123",1962,9500.0,0.0
"barley","26123",1963,4100.0,0.0
"barley","26123",1964,9400.0,0.0
"barley","26123",1965,10000.0,0.0
"barley","26123",1966,7000.0,0.0
"barley","26123",1967,9000.0,0.0
"barley","26123",1968,9000.0,0.0
"barley","26123",1969,4900.0,0.0
"barley","26123",1970,5000.0,0.0
"barley","26123",1971,3000.0,0.0
"barley","26123",1972,1870.0,0.0
"barley","26123",1973,960.0,0.0
"barley","26123",1974,250.0,0.0
"barley","26123",1975,350.0,0.0
"barley","26123",1976,400.0,0.0
"barley","26123",1977,800.0,0.0
"barley","26123",1978,1200.0,0.0
"barley","26123",1979,2500.0,0.0
"barley","26123",1980,2000.0,0.0
"barley","26123",1981,2800.0,0.0
"barley","26123",1982,13200.0,0.0
"barley","26123",1983,3600.0,0.0
"barley","26123",1984,7200.0,0.0
"barley","26123",1985,2900.0,0.0
"barley","26123",1986,9000.0,0.0
"barley","26123",1987,3900.0,0.0
"barley","26123",1988,5600.0,0.0
"barley","26123",1989,8500.0,0.0
"barley","26123",1990,4700.0,0.0
"barley","26123",1991,9800.0,0.0
"barley","26123",1992,5000.0,0.0
"barley","26123",1993,8000.0,0.0
"barley","26123",1994,6400.0,0.0
"barley","26125",1950,17400.0,0.0
"barley","26125",1951,15000.0,0.0
"barley","26125",1952,9800.0,0.0
"barley","26125",1953,9900.0,0.0
"barley","26125",1954,12000.0,0.0
"barley","26125",1955,25000.0,0.0
"barley","26125",1956,24000.0,0.0
"barley","26125",1957,22000.0,0.0
"barley","26125",1958,44000.0,0.0
"barley","26125",1959,20000.0,0.0
"barley","26125",1960,12000.0,0.0
"barley","26125",1961,9000.0,0.0
"barley","26125",1962,10000.0,0.0
"barley","26125",1963,7000.0,0.0
"barley","26125",1964,5900.0,0.0
"barley","26125",1965,6800.0,0.0
"barley","26125",1966,7600.0,0.0
"barley","26125",1967,4000.0,0.0
"barley","26125",1968,4600.0,0.0
"barley","26125",1969,1300.0,0.0
"barley","26125",1971,2300.0,0.0
"barley","26125",1972,4700.0,0.0
"barley","26125",1973,1500.0,0.0
"barley","26125",1978,1700.0,0.0
"barley","26125",1979,900.0,0.0
"barley","26125",1980,1000.0,0.0
"barley","26125",1981,5100.0,0.0
"barley","26125",1982,1600.0,0.0
"barley","26125",1983,400.0,0.0
"barley","26125",1984,400.0,0.0
"barley","26125",1985,700.0,0.0
"barley","26125",1986,600.0,0.0
"barley","26125",1987,500.0,0.0
"barley","26125",1988,400.0,0.0
"barley","26125",1989,500.0,0.0
"barley","26127",1950,3650.0,2.3021405150654256e-5
"barley","26127",1951,11200.0,2.3329862863267805e-5
"barley","26127",1952,8000.0,2.4286901625495094e-5
"barley","26127",1953,6200.0,2.146326259485538e-5
"barley","26127",1954,9300.0,2.4604146739515023e-5
"barley","26127",1955,14400.0,2.129794346126387e-5
"barley","26127",1956,9900.0,2.318077156264284e-5
"barley","26127",1957,15700.0,2.1641978275518666e-5
"barley","26127",1958,20400.0,2.4463592526742565e-5
"barley","26127",1959,5900.0,2.2355554916444577e-5
"barley","26127",1960,6700.0,2.8082402006785506e-5
"barley","26127",1961,8800.0,2.4579551322742535e-5
"barley","26127",1962,6000.0,2.0553376101430034e-5
"barley","26127",1964,4600.0,2.1057521199306395e-5
"barley","26127",1965,7800.0,2.438839928740261e-5
"barley","26127",1966,3700.0,2.3447763641201385e-5
"barley","26127",1967,4600.0,2.7406357368679528e-5
"barley","26127",1968,5500.0,2.511169432110711e-5
"barley","26127",1969,3200.0,2.5830169193786492e-5
"barley","26127",1973,640.0,2.2388305182215643e-5
"barley","26127",1974,690.0,2.9766602282173146e-5
"barley","26127",1975,700.0,2.480893043346436e-5
"barley","26127",1976,800.0,2.573991579557022e-5
"barley","26127",1977,400.0,2.2012531832495973e-5
"barley","26127",1978,400.0,2.6888534254255443e-5
"barley","26127",1979,800.0,2.3530955729721194e-5
"barley","26127",1980,1500.0,2.678475392260552e-5
"barley","26127",1981,4600.0,2.2961394143639536e-5
"barley","26127",1982,4200.0,2.456068794380577e-5
"barley","26127",1983,2000.0,2.730376944178049e-5
"barley","26127",1984,1800.0,2.5411205029531182e-5
"barley","26127",1985,1800.0,2.4799201816228037e-5
"barley","26127",1986,5800.0,2.8034552826243912e-5
"barley","26127",1987,7500.0,1.929142312624776e-5
"barley","26127",1988,1800.0,2.1363579265304843e-5
"barley","26127",1989,2100.0,2.5057305120441368e-5
"barley","26127",1991,2700.0,2.2531937811206725e-5
"barley","26129",1950,19900.0,1.154932589532621e-9
"barley","26129",1951,28000.0,1.148414345674714e-9
"barley","26129",1952,22200.0,1.1010713390495965e-9
"barley","26129",1953,15600.0,1.1033468157459028e-9
"barley","26129",1954,21700.0,1.0934231906487614e-9
"barley","26129",1955,16000.0,9.407360845809574e-10
"barley","26129",1956,24300.0,1.1899010646265134e-9
"barley","26129",1957,24300.0,1.0362451658006344e-9
"barley","26129",1958,42900.0,1.026887837752481e-9
"barley","26129",1959,5300.0,1.0490591415534077e-9
"barley","26129",1960,5300.0,1.14639048797414e-9
"barley","26129",1961,4900.0,1.091214316800317e-9
"barley","26129",1964,600.0,9.108871135653246e-10
"barley","26129",1972,1300.0,1.0973892117411383e-9
"barley","26129",1973,2200.0,1.0703597749455446e-9
"barley","26129",1974,3590.0,1.1388213823414993e-9
"barley","26129",1975,2500.0,1.0438225854030711e-9
"barley","26129",1976,400.0,1.051825557900565e-9
"barley","26129",1977,400.0,9.580645640732774e-10
"barley","26129",1978,3500.0,1.0615350344109098e-9
"barley","26129",1979,6300.0,1.0572344699840504e-9
"barley","26129",1980,9500.0,1.0901038856674175e-9
"barley","26129",1981,15500.0,1.042697671523385e-9
"barley","26129",1982,22600.0,1.0574815454777412e-9
"barley","26129",1983,24400.0,1.1311144828340435e-9
"barley","26129",1984,27400.0,1.0828548138853084e-9
"barley","26129",1985,20100.0,1.205614996243934e-9
"barley","26129",1986,34200.0,1.2220507174773533e-9
"barley","26129",1987,34000.0,8.734415923413997e-10
"barley","26129",1988,11500.0,9.04299059583351e-10
"barley","26129",1989,27000.0,1.0059880187892295e-9
"barley","26129",1990,51000.0,1.1095843277307688e-9
"barley","26129",1991,20000.0,1.1065949104758945e-9
"barley","26129",1992,38000.0,1.2498102499008396e-9
"barley","26129",1993,49000.0,1.1401783930903597e-9
"barley","26129",1994,61000.0,1.101836311696092e-9
"barley","26129",1995,49000.0,9.678112384428591e-10
"barley","26129",1996,18000.0,1.1972341137359367e-9
"barley","26129",1997,40000.0,1.196541056140932e-9
"barley","26129",2002,50000.0,1.009899421198114e-9
"barley","26131",1950,5700.0,8.951530417006336e-12
"barley","26131",1951,18000.0,9.64746491007633e-12
"barley","26131",1952,16500.0,8.444583560070048e-12
"barley","26131",1953,13200.0,8.73483295664427e-12
"barley","26131",1954,20000.0,8.60600524107089e-12
"barley","26131",1955,4500.0,7.608834505537544e-12
"barley","26131",1956,3000.0,8.684007993226791e-12
"barley","26131",1957,3700.0,7.847978020722068e-12
"barley","26131",1958,3900.0,8.804184972129864e-12
"barley","26131",1959,2300.0,8.112103008617824e-12
"barley","26131",1960,2100.0,8.867811574757481e-12
"barley","26131",1963,7400.0,7.442948897155122e-12
"barley","26131",1964,6200.0,7.849561550190574e-12
"barley","26131",1972,150.0,9.368772045228909e-12
"barley","26131",1973,1350.0,9.01490907773703e-12
"barley","26131",1974,4870.0,8.54708910526617e-12
"barley","26131",1975,4100.0,7.88913364844689e-12
"barley","26131",1976,2700.0,8.03570994856197e-12
"barley","26131",1977,1900.0,8.203649971051322e-12
"barley","26131",1978,2800.0,8.431066230889018e-12
"barley","26131",1979,3100.0,8.760950788051034e-12
"barley","26131",1980,5600.0,8.865251828136304e-12
"barley","26131",1981,8600.0,8.641949788000327e-12
"barley","26131",1982,1700.0,8.966176211600525e-12
"barley","26131",1983,4700.0,8.107856256743562e-12
"barley","26131",1984,2000.0,8.524949991368095e-12
"barley","26131",1985,12600.0,9.016864124980322e-12
"barley","26131",1986,4500.0,8.439584456931272e-12
"barley","26131",1987,3200.0,7.415515917550876e-12
"barley","26131",1988,2800.0,7.31824912843919e-12
"barley","26131",1989,1800.0,8.108524278776204e-12
"barley","26131",1994,3500.0,8.468543509961793e-12
"barley","26133",1950,9000.0,3.6058532726918054e-10
"barley","26133",1951,5400.0,3.3698744128681754e-10
"barley","26133",1952,4700.0,3.3499504683025046e-10
"barley","26133",1953,4000.0,3.351038172404222e-10
"barley","26133",1954,2000.0,3.313965878409954e-10
"barley","26133",1955,7000.0,2.716203266698737e-10
"barley","26133",1956,5000.0,3.300015343015041e-10
"barley","26133",1957,5000.0,2.862746214981362e-10
"barley","26133",1958,13000.0,2.927381896625992e-10
"barley","26133",1959,2000.0,3.0807750345585753e-10
"barley","26133",1960,2200.0,3.6807806019965475e-10
"barley","26133",1961,3400.0,3.266697948146994e-10
"barley","26133",1962,5500.0,2.8629150600217763e-10
"barley","26133",1963,6000.0,2.773500681234521e-10
"barley","26133",1964,2800.0,2.8766325899011133e-10
"barley","26133",1965,2700.0,3.606469509560111e-10
"barley","26133",1966,2600.0,2.7876784900390667e-10
"barley","26133",1967,4200.0,4.0646988036807467e-10
"barley","26133",1968,5000.0,3.3154179321703267e-10
"barley","26133",1969,3800.0,3.6345659341456467e-10
"barley","26133",1970,2500.0,3.031704002116433e-10
"barley","26133",1971,4000.0,2.9991911729847573e-10
"barley","26133",1972,4550.0,3.3062151706151614e-10
"barley","26133",1973,2600.0,3.10989772013654e-10
"barley","26133",1974,520.0,3.7562106122699274e-10
"barley","26133",1975,800.0,3.764389201862605e-10
"barley","26133",1976,1600.0,3.516787564847183e-10
"barley","26133",1977,1000.0,2.66211689569076e-10
"barley","26133",1978,700.0,3.320041743043404e-10
"barley","26133",1979,1200.0,2.9990041757997794e-10
"barley","26133",1980,7500.0,3.423748071057556e-10
"barley","26133",1981,4700.0,3.1115253178796186e-10
"barley","26133",1982,20700.0,3.0934594187565156e-10
"barley","26133",1983,25700.0,3.795850151271356e-10
"barley","26133",1984,14700.0,3.45049200776741e-10
"barley","26133",1985,20400.0,4.283036724131956e-10
"barley","26133",1986,45000.0,4.50453179634437e-10
"barley","26133",1987,13000.0,2.638473178385526e-10
"barley","26133",1988,9000.0,2.8641384217575906e-10
"barley","26133",1989,20000.0,3.4430526239305797e-10
"barley","26133",1990,22500.0,3.529313894429621e-10
"barley","26133",1991,20000.0,3.3607321085283974e-10
"barley","26133",1992,11000.0,4.0943682919530446e-10
"barley","26133",1993,14000.0,3.8992375702057043e-10
"barley","26133",1994,16500.0,3.5782103129769464e-10
"barley","26133",1995,15000.0,2.8332786916738896e-10
"barley","26135",1950,5500.0,1.7948702392881267e-14
"barley","26135",1951,4000.0,1.7932592944017804e-14
"barley","26135",1952,3600.0,1.754949268038468e-14
"barley","26135",1953,2600.0,1.7711330148817608e-14
"barley","26135",1954,2200.0,1.697729567581221e-14
"barley","26135",1955,1400.0,1.3118474734129865e-14
"barley","26135",1956,1200.0,1.701760704225198e-14
"barley","26135",1957,1400.0,1.573577112043558e-14
"barley","26135",1958,1800.0,1.437768429117835e-14
"barley","26135",1959,2300.0,1.6754998781581137e-14
"barley","26135",1960,2400.0,1.9436325672857675e-14
"barley","26135",1961,2500.0,1.692356308509922e-14
"barley","26135",1962,2400.0,1.668450761304847e-14
"barley","26135",1963,1900.0,1.5561061992074712e-14
"barley","26135",1964,1100.0,1.4981080844652784e-14
"barley","26135",1965,2400.0,1.802934884896844e-14
"barley","26135",1966,1800.0,1.379455719999762e-14
"barley","26135",1967,3000.0,1.9453112119073606e-14
"barley","26135",1974,300.0,1.808834488939668e-14
"barley","26135",1975,360.0,1.7123547868333242e-14
"barley","26135",1976,400.0,1.5520094728087836e-14
"barley","26135",1981,500.0,1.4932210573788937e-14
"barley","26135",1982,3000.0,1.5584126200071916e-14
"barley","26135",1983,3200.0,1.6447258795557536e-14
"barley","26135",1984,3300.0,1.71217258333667e-14
"barley","26135",1985,3200.0,1.872687478931142e-14
"barley","26135",1986,4300.0,1.9872384812241172e-14
"barley","26135",1987,2100.0,1.3642632760869691e-14
"barley","26135",1988,1800.0,1.3651514010688276e-14
"barley","26135",1989,1700.0,1.537480098854719e-14
"barley","26137",1950,4600.0,1.2506732472840067e-8
"barley","26137",1951,6000.0,1.2361965005933885e-8
"barley","26137",1952,4900.0,1.1957681279404412e-8
"barley","26137",1953,4800.0,1.0962160140752384e-8
"barley","26137",1954,8100.0,1.225344027344439e-8
"barley","26137",1955,8400.0,9.14802146326298e-9
"barley","26137",1956,5700.0,1.1845774537495965e-8
"barley","26137",1957,6900.0,1.1394419672211163e-8
"barley","26137",1958,13600.0,1.164747747244982e-8
"barley","26137",1959,4800.0,1.1013768956740501e-8
"barley","26137",1960,3600.0,1.2458077898516852e-8
"barley","26137",1961,8800.0,1.195607946711029e-8
"barley","26137",1962,5500.0,1.1033061801982866e-8
"barley","26137",1963,8700.0,1.096608919663802e-8
"barley","26137",1964,7000.0,1.067762981429287e-8
"barley","26137",1965,6000.0,1.17628827038196e-8
"barley","26137",1966,4200.0,1.0327462720766982e-8
"barley","26137",1967,11900.0,1.3037765806502739e-8
"barley","26137",1968,4800.0,1.1917614675234657e-8
"barley","26137",1969,7800.0,1.241639044662752e-8
"barley","26137",1970,8000.0,1.142139495223936e-8
"barley","26137",1971,3400.0,1.222859772994957e-8
"barley","26137",1972,4400.0,1.2914956591903898e-8
"barley","26137",1973,4800.0,1.1751182414493917e-8
"barley","26137",1974,1310.0,1.2810843107987098e-8
"barley","26137",1975,820.0,1.1791256387911088e-8
"barley","26137",1976,2100.0,1.1699960218481752e-8
"barley","26137",1977,2000.0,1.1093145269332043e-8
"barley","26137",1978,4100.0,1.1566839817029327e-8
"barley","26137",1979,5200.0,1.227725025875721e-8
"barley","26137",1980,9500.0,1.1462169692883509e-8
"barley","26137",1981,17000.0,1.0846950743647946e-8
"barley","26137",1982,4600.0,1.1470983250300144e-8
"barley","26137",1983,5900.0,1.2209143653197605e-8
"barley","26137",1984,10700.0,1.2808962105553757e-8
"barley","26137",1985,8400.0,1.2918459568623902e-8
"barley","26137",1986,12000.0,1.2727195610992504e-8
"barley","26137",1987,2100.0,1.0052751441090143e-8
"barley","26137",1988,3700.0,1.0227114229457364e-8
"barley","26137",1989,3300.0,1.1625247187206733e-8
"barley","26137",1990,4100.0,1.2729089451784621e-8
"barley","26137",1991,6000.0,1.0741294010989158e-8
"barley","26137",1992,7500.0,1.2811443758106533e-8
"barley","26137",1993,8000.0,1.2787922933164272e-8
"barley","26137",1994,5500.0,1.2358490344003136e-8
"barley","26139",1950,13800.0,0.0
"barley","26139",1951,17400.0,0.0
"barley","26139",1952,16000.0,0.0
"barley","26139",1953,31900.0,0.0
"barley","26139",1954,92000.0,0.0
"barley","26139",1955,72000.0,0.0
"barley","26139",1956,77000.0,0.0
"barley","26139",1957,67000.0,0.0
"barley","26139",1958,82000.0,0.0
"barley","26139",1959,48000.0,0.0
"barley","26139",1960,40000.0,0.0
"barley","26139",1961,49000.0,0.0
"barley","26139",1962,53000.0,0.0
"barley","26139",1963,37000.0,0.0
"barley","26139",1964,28500.0,0.0
"barley","26139",1965,17000.0,0.0
"barley","26139",1966,12000.0,0.0
"barley","26139",1967,13600.0,0.0
"barley","26139",1968,12000.0,0.0
