"fips","year","obsirrigation","estirrigation"
"18149",2010,5627.14944,110003.48517901862
"18151",2010,1396.4179199999999,134171.232741787
"18153",2010,3290.56896,145183.30080756696
"18155",2010,0.0,28603.338844863087
"18157",2010,829.5551999999999,224080.59259317708
"18159",2010,13.82592,125828.76808462046
"18161",2010,0.0,119916.30596097576
"18163",2010,262.69248,126259.6396707749
"18165",2010,428.60352,89542.48946230808
"18167",2010,1755.89184,164251.51104471963
"18169",2010,580.68864,328948.25433195994
"18171",2010,96.78144,170054.3134795877
"18173",2010,0.0,142093.32712377337
"18175",2010,0.0,170824.99419378245
"18177",2010,55.30368,240539.43456971028
"18179",2010,0.0,312220.7982255181
"18181",2010,2046.23616,286640.97168482153
"18183",2010,221.21472,310981.7005977153
"19001",2010,55.30368,22819.71789175706
"19003",2010,0.0,56982.28100941653
"19005",2010,0.0,65531.55790538432
"19007",2010,0.0,0.0
"19009",2010,0.0,29878.538861988913
"19011",2010,55.30368,218455.979204442
"19013",2010,221.21472,130318.85537818875
"19015",2010,152.08512,0.4936258427371381
"19017",2010,41.47776,150965.903070164
"19019",2010,13.82592,83826.39020902013
"19021",2010,82.95552,356544.3721698582
"19023",2010,55.30368,250836.4532304027
"19025",2010,69.12960000000001,209975.89087728356
"19027",2010,110.60736,229405.66065709357
"19029",2010,0.0,55324.47494808582
"19031",2010,69.12960000000001,57090.53652925354
"19033",2010,290.34432,433263.55711958476
"19035",2010,276.51840000000004,315808.6250654569
"19037",2010,82.95552,230033.61117816807
"19039",2010,0.0,0.0
"19041",2010,207.38879999999997,102301.96900820383
"19043",2010,0.0,73269.42835149926
"19045",2010,55.30368,256817.39559617016
"19047",2010,69.12960000000001,403492.62452764524
"19049",2010,400.95168,1.2657540731389796
"19051",2010,0.0,0.0
"19053",2010,0.0,0.0
"19055",2010,41.47776,12363.54324162036
"19057",2010,608.34048,2.468140336645711
"19059",2010,345.648,241568.47712364525
"19061",2010,276.51840000000004,6303.194176547098
"19063",2010,41.47776,178683.74850302096
"19065",2010,165.91104,221032.60677437973
"19067",2010,207.38879999999997,290104.8224905131
"19069",2010,82.95552,184795.88720002898
"19071",2010,953.98848,348928.2204032065
"19073",2010,179.73695999999998,154171.70177510858
"19075",2010,82.95552,211102.19469532196
"19077",2010,428.60352,0.0
"19079",2010,55.30368,29509.166068674167
"19081",2010,207.38879999999997,390140.58875909017
"19083",2010,13.82592,199915.25302593943
"19085",2010,10023.792,328429.04902671295
"19087",2010,0.0,0.0
"19089",2010,13.82592,261436.0446140947
"19091",2010,0.0,108905.17143367557
"19093",2010,13.82592,310835.20042927697
"19095",2010,235.04064000000002,56718.8697513134
"19097",2010,41.47776,75947.020503701
"19099",2010,235.04064000000002,0.0
"19101",2010,0.0,0.0
"19103",2010,331.82208,63872.3652571056
"19105",2010,55.30368,654.9287095045414
"19107",2010,0.0,0.0
"19109",2010,387.12576,646736.4639903698
"19111",2010,981.64032,8.535667001003008
"19113",2010,497.73312,106649.29366926309
"19115",2010,4313.68704,17.116065053550177
"19117",2010,0.0,0.0
"19119",2010,276.51840000000004,289543.39461077587
"19121",2010,110.60736,0.0
"19123",2010,27.65184,0.23072110772823953
"19125",2010,27.65184,0.4168801808590807
"19127",2010,41.47776,169809.17775580104
"19129",2010,152.08512,275543.51859477605
"19131",2010,0.0,249706.64674153592
"19133",2010,18429.95136,538396.7797821144
"19135",2010,0.0,0.0
"19137",2010,13.82592,184736.82838071973
"19139",2010,3456.48,28.759432000475314
"19141",2010,82.95552,222427.9069517227
"19143",2010,373.29984,304534.7156550139
"19145",2010,0.0,211542.6818922869
"19147",2010,1147.55136,147553.50675605555
"19149",2010,1562.32896,464185.618244974
"19151",2010,27.65184,256328.37377101104
"19153",2010,691.296,0.0
"19155",2010,580.68864,437207.86063535634
"19157",2010,0.0,0.0
"19159",2010,41.47776,0.8253978779840848
"19161",2010,373.29984,354349.6030055322
"19163",2010,373.29984,71577.28049532579
"19165",2010,55.30368,165484.86521388643
"19167",2010,3898.90944,331640.52410819265
"19169",2010,345.648,1.1999791760663587
"19171",2010,13.82592,186604.07583134618
"19173",2010,0.0,154773.2537947884
"19175",2010,0.0,0.0
"19177",2010,0.0,0.0
"19179",2010,55.30368,0.6602482495225971
"19181",2010,96.78144,0.0
"19183",2010,165.91104,1.614111405835544
"19185",2010,0.0,0.0
"19187",2010,13.82592,0.030133180815426094
"19189",2010,55.30368,280495.77880509564
"19191",2010,165.91104,185906.877307295
"19193",2010,2820.48768,573208.2089689781
"19195",2010,594.51456,327284.08020705817
"19197",2010,0.0,73986.68175669402
"20001",2010,110.60736,66341.31076652641
"20003",2010,801.90336,59688.328874617924
"20005",2010,96.78144,145113.85202740415
"20007",2010,5544.19392,43489.84550321608
"20009",2010,43551.648,360451.0497810763
"20011",2010,0.0,15636.863760475684
"20013",2010,1106.0736000000002,391646.69890669704
"20015",2010,1368.76608,309579.4540956933
"20017",2010,0.0,66191.23219654108
"20019",2010,0.0,27482.822353642445
"20021",2010,276.51840000000004,112668.344829595
"20023",2010,57142.52736,365643.06015633064
"20025",2010,5253.8496,0.0
"20027",2010,9913.184640000001,480835.7197108905
"20029",2010,12332.720640000001,285909.3593753885
"20031",2010,290.34432,103952.90602801142
"20033",2010,10037.61792,0.0
"20035",2010,2004.7584,258781.66146952403
"20037",2010,691.296,119735.79932595389
"20039",2010,10991.6064,0.0
"20041",2010,2931.09504,455689.94614325534
"20043",2010,13.82592,184014.6292613133
"20045",2010,1175.2032,114872.11416875808
"20047",2010,135176.01984,723439.5546838491
"20049",2010,0.0,42596.04502696205
"20051",2010,1880.3251200000002,50957.65333554614
"20053",2010,138.25920000000002,132261.19025158204
"20055",2010,362653.8816,1.003532449050996e6
"20057",2010,111423.08928,85280.20155006593
"20059",2010,981.64032,105465.72313887758
"20061",2010,2765.184,71081.58080826448
"20063",2010,22342.686719999998,168158.04173918057
"20065",2010,18208.73664,91354.46647529249
"20067",2010,170390.63807999998,0.0
"20069",2010,254631.96863999998,84570.31039647627
"20071",2010,23434.9344,117034.929774734
"20073",2010,41.47776,82968.13140969636
"20075",2010,56050.27968,127716.7350885184
"20077",2010,2143.0176,119577.84530704495
"20079",2010,39445.34976,530806.1728699068
"20081",2010,265886.26752,960878.7182434405
"20083",2010,29366.25408,0.0
"20085",2010,138.25920000000002,130331.9190261709
"20087",2010,1783.54368,101127.65345877278
"20089",2010,74853.53087999999,532829.874515695
"20091",2010,3276.74304,43680.23925954586
"20093",2010,239893.53791999997,0.0
"20095",2010,21679.042559999998,124884.63165405007
"20097",2010,79512.86592,221980.5818040752
"20099",2010,400.95168,82459.32292972115
"20101",2010,19508.37312,29554.101758273446
"20103",2010,594.51456,71104.17273813538
"20105",2010,470.08128000000005,215308.42289038788
"20107",2010,152.08512,55425.96543496823
"20109",2010,7507.47456,42227.942630789454
"20111",2010,96.78144,229973.4036021374
"20113",2010,30983.88672,615279.313404464
"20115",2010,1603.80672,362591.02523027646
"20117",2010,1451.7216,545911.8780872425
"20119",2010,207665.3184,88458.68149193375
"20121",2010,165.91104,61810.05807269624
"20123",2010,15084.078720000001,330694.7148345327
"20125",2010,248.86656,105753.32116134417
"20127",2010,124.43328,188422.95525603977
"20129",2010,62230.465919999995,0.0
"20131",2010,193.56288,451046.9106070319
"20133",2010,69.12960000000001,92410.00262048062
"20135",2010,4230.73152,0.0
"20137",2010,16148.674560000001,156919.33928315027
"20139",2010,110.60736,116295.39575444508
"20141",2010,1507.02528,275165.3394947462
"20143",2010,2115.36576,255444.4865289931
"20145",2010,94707.552,214344.6898910141
"20147",2010,22204.42752,152317.12271709865
"20149",2010,4742.29056,205933.51284795292
"20151",2010,117299.10528,386930.4282620043
"20153",2010,18264.04032,165344.11128642966
"20155",2010,67484.31551999999,665720.4459759328
"20157",2010,22439.46816,541840.3041560181
"20159",2010,26753.155200000005,426341.1920680299
"20161",2010,1907.97696,172217.10984487509
"20163",2010,12830.45376,222704.18445579737
"20165",2010,10756.56576,88400.99262007712
"20167",2010,82.95552,108588.79543653398
"20169",2010,3732.9984000000004,334979.869701767
"20171",2010,52497.018240000005,10404.970367976792
"20173",2010,43620.7776,544228.2630189391
"20175",2010,202660.33536000003,765859.9107201895
"20177",2010,6442.87872,112685.45010488073
"20179",2010,96795.26592,492906.2920656226
"20181",2010,133917.86112000002,775509.4134652996
"20183",2010,1382.592,325450.15537426295
"20185",2010,119511.25248000001,700318.0332581202
"20187",2010,154601.43744,535940.2327239382
"20189",2010,269453.35488,0.0
"20191",2010,8848.588800000001,593854.9269921911
"20193",2010,109556.59008,837508.5864565084
"20195",2010,7106.5228799999995,29155.43782054362
"20197",2010,3014.05056,99208.99106238775
"20199",2010,61096.74047999999,342986.00536852947
"20201",2010,4189.25376,397183.9523423333
"20203",2010,69406.1184,330972.06293064036
"20205",2010,345.648,182811.47363174663
"20207",2010,55.30368,63411.09137436697
"20209",2010,359.47391999999996,7101.680832279933
"21001",2010,27.65184,428.28037751396647
"21003",2010,276.51840000000004,360.5703960807902
"21005",2010,41.47776,0.39872931126534966
"21007",2010,41.47776,30001.042953397882
"21009",2010,248.86656,3254.200195898839
"21011",2010,55.30368,7610.169456828981
"21013",2010,41.47776,0.0
"21015",2010,290.34432,9038.88470310687
"21017",2010,262.69248,6049.6280729109085
"21019",2010,0.0,0.0
"21021",2010,304.17024,2693.0430658967302
"21023",2010,152.08512,6.388661417322834
"21025",2010,0.0,0.0
"21027",2010,0.0,64844.878436550935
"21029",2010,497.73312,10844.550529848608
"21031",2010,27.65184,35042.211903674455
"21033",2010,1189.02912,66379.20401293623
"21035",2010,843.38112,55584.37228365701
"21037",2010,290.34432,0.0
"21039",2010,235.04064000000002,17825.318223745246
"21041",2010,55.30368,10965.176575555735
"21043",2010,13.82592,0.2373322932917317
"21045",2010,96.78144,935.5450599786618
"21047",2010,1894.15104,169034.73452907393
"21049",2010,483.90719999999993,3660.583929753734
"21051",2010,13.82592,3.6795412844036703
"21053",2010,13.82592,0.15627118644067797
"21055",2010,138.25920000000002,47124.88632332787
"21057",2010,13.82592,0.16843031123139376
"21059",2010,1894.15104,384978.3534798362
"21061",2010,0.0,1252.3395891492773
"21063",2010,69.12960000000001,0.0
"21065",2010,0.0,2444.7215553610886
"21067",2010,2668.40256,8861.276745434385
"21069",2010,13.82592,12476.11954978631
"21071",2010,110.60736,0.0
"21073",2010,622.1664000000001,4441.780981099541
"21075",2010,13.82592,99639.94551778394
"21077",2010,55.30368,18.164776119402983
"21079",2010,55.30368,2.124370902279114
"21081",2010,124.43328,2178.465623328428
"21083",2010,1562.32896,129108.92790633121
"21085",2010,276.51840000000004,27114.19269204882
"21087",2010,96.78144,6653.9939809163625
"21089",2010,179.73695999999998,2.35532751091703
"21091",2010,96.78144,41732.45768315207
"21093",2010,373.29984,74146.72137860632
"21095",2010,0.0,0.0
"21097",2010,815.7292799999999,6592.360102052343
"21099",2010,55.30368,2684.7219086758028
"21101",2010,2004.7584,333005.87516052887
"21103",2010,456.25536000000005,22304.134470366393
"21105",2010,6429.0528,73703.60173117387
"21107",2010,124.43328,113314.35217216276
"21109",2010,13.82592,0.2540025332488917
"21111",2010,1631.4585599999998,0.0
"21113",2010,760.4256000000001,12.301617250673855
"21115",2010,82.95552,0.0
"21117",2010,69.12960000000001,0.8874136229022705
"21119",2010,0.0,0.0
"21121",2010,0.0,0.0
"21123",2010,82.95552,43948.219096512345
"21125",2010,27.65184,0.26951281125947313
"21127",2010,13.82592,0.0
"21129",2010,13.82592,0.0
"21131",2010,27.65184,0.0
"21133",2010,110.60736,0.0
"21135",2010,27.65184,12718.419828542364
"21137",2010,96.78144,10318.461008859249
"21139",2010,110.60736,50374.99251795002
"21141",2010,262.69248,144649.06928816743
"21143",2010,193.56288,15944.14256031037
"21145",2010,221.21472,45647.67995419373
"21147",2010,55.30368,0.0
"21149",2010,248.86656,338791.94218774326
"21151",2010,193.56288,2.721718078875439
"21153",2010,55.30368,0.0
"21155",2010,179.73695999999998,14838.274222006195
"21157",2010,262.69248,32875.838510847396
"21159",2010,13.82592,0.0
"21161",2010,13.82592,16296.344452871686
"21163",2010,0.0,48800.33223092397
"21165",2010,0.0,0.0
"21167",2010,55.30368,0.6518999379780857
"21169",2010,41.47776,1.2144933700275207
"21171",2010,55.30368,0.0
"21173",2010,27.65184,1.0395574288724976
"21175",2010,55.30368,1.0279054054054055
"21177",2010,41.47776,124624.90093809179
"21179",2010,774.25152,37333.99419382519
"21181",2010,55.30368,3.5660826446280995
"21183",2010,152.08512,162086.25885723354
"21185",2010,331.82208,13437.654473696128
"21187",2010,387.12576,2308.5605276864912
"21189",2010,27.65184,1.28319587628866
"21191",2010,580.68864,5394.391048576772
"21193",2010,0.0,0.0
"21195",2010,0.0,0.0
"21197",2010,0.0,5402.443305008721
"21199",2010,317.99616000000003,2.8276542390871704
"21201",2010,27.65184,0.7959712230215827
"21203",2010,13.82592,0.30035538005923
"21205",2010,55.30368,0.6464774624373956
"21207",2010,124.43328,1.4743952618453866
"21209",2010,566.86272,4056.960690297808
"21211",2010,1009.2921600000001,68204.49582379762
"21213",2010,55.30368,81069.0639681992
"21215",2010,317.99616000000003,8.812739153162575
"21217",2010,82.95552,9721.456882721448
"21219",2010,470.08128000000005,119277.45789091045
"21221",2010,981.64032,43319.86985661929
"21223",2010,41.47776,13452.398506787202
"21225",2010,1161.37728,263807.17415506765
"21227",2010,1009.2921600000001,10876.225192356329
"21229",2010,359.47391999999996,8190.692019158708
"21231",2010,27.65184,0.17543340380549685
"21233",2010,96.78144,168672.1007673803
"21235",2010,96.78144,0.0
"21237",2010,13.82592,0.0
"21239",2010,304.17024,5282.238082887827
"22001",2010,227132.21375999998,156282.65713807533
"22003",2010,22218.25344,0.0
"22005",2010,165.91104,165.96
"22007",2010,248.86656,248.94000000000003
"22009",2010,37634.15424,8252.411529093368
"22011",2010,4963.50528,4964.97
"22013",2010,193.56288,0.0
"22015",2010,1354.9401599999999,3172.1030652227983
"22017",2010,9968.48832,10603.08930305766
"22019",2010,16604.92992,0.0
"22021",2010,3650.0428800000004,3651.1200000000003
"22023",2010,30237.287040000003,30246.210000000003
"22025",2010,36693.99168,10823.59842404549
"22027",2010,55.30368,0.0
"22029",2010,51515.37791999999,14508.60990291262
"22031",2010,304.17024,0.0
"22033",2010,345.648,0.0
"22035",2010,34951.92576,179863.5444352338
"22037",2010,331.82208,0.0
"22039",2010,69198.72959999999,67960.62
"22041",2010,40814.11584,72440.25787637087
"22043",2010,1299.63648,0.0
"22045",2010,2378.05824,2241.3587003610105
"22047",2010,1092.24768,855.627108433735
"22049",2010,0.0,0.0
"22051",2010,110.60736,0.0
"22053",2010,185612.976,156129.69886363638
"22055",2010,9774.925439999999,7037.53203821656
"22057",2010,69.12960000000001,69.15
"22059",2010,110.60736,0.0
"22061",2010,0.0,0.0
"22063",2010,82.95552,0.0
"22065",2010,54667.68768,130333.61405812473
"22067",2010,110386.14528,61931.334733305186
"22069",2010,14738.43072,49091.18344206264
"22071",2010,27.65184,0.0
"22073",2010,22674.508799999996,12399.409885943382
"22075",2010,0.0,0.0
"22077",2010,16535.800320000002,5383.239490909091
"22079",2010,22232.07936,8646.753394018206
"22081",2010,2032.41024,0.0
"22083",2010,37426.765439999996,65331.318551460645
"22085",2010,0.0,0.0
"22087",2010,0.0,0.0
"22089",2010,0.0,0.0
"22091",2010,0.0,0.0
"22093",2010,82.95552,82.98
"22095",2010,96.78144,0.0
"22097",2010,51778.070400000004,11159.48342877595
"22099",2010,10148.225279999999,7657.062751842753
"22101",2010,387.12576,387.24
"22103",2010,0.0,0.0
"22105",2010,373.29984,0.0
"22107",2010,42127.57824,49338.49418519409
"22109",2010,0.0,0.0
"22111",2010,0.0,0.0
"22113",2010,87213.90336,80044.6181443299
"22115",2010,0.0,0.0
"22117",2010,1175.2032,0.0
"22119",2010,13.82592,0.0
"22121",2010,732.77376,495.0560732984293
"22123",2010,18637.34016,56188.96218554158
"22125",2010,359.47391999999996,0.0
"22127",2010,0.0,0.0
"23001",2010,553.0368000000001,0.0
"23003",2010,4120.12416,4121.339999999999
"23005",2010,760.4256000000001,0.0
"23007",2010,55.30368,0.0
"23009",2010,1714.41408,0.0
"23011",2010,373.29984,0.0
"23013",2010,649.81824,0.0
"23015",2010,165.91104,0.0
"23017",2010,456.25536000000005,0.0
"23019",2010,1009.2921600000001,1009.59
"23021",2010,262.69248,0.0
"23023",2010,41.47776,0.0
"23025",2010,304.17024,0.0
"23027",2010,165.91104,0.0
"23029",2010,4396.64256,0.0
"23031",2010,566.86272,0.0
"24001",2010,345.648,0.0
"24003",2010,2170.66944,1462.8759008066072
"24005",2010,2848.13952,12040.899034958322
"24009",2010,96.78144,0.0
"24011",2010,20144.36544,7379.007468505051
"24013",2010,801.90336,22104.49230111868
"24015",2010,2530.14336,21446.273779730564
"24017",2010,373.29984,2902.509847563657
"24019",2010,21126.005759999996,10434.649810580368
"24021",2010,1755.89184,55620.489189446904
"24023",2010,331.82208,0.0
"24025",2010,1202.8550400000001,16358.182931981872
"24027",2010,1175.2032,4107.170389656314
"24029",2010,4133.9500800000005,16523.08047665342
"24031",2010,3594.7392,23509.24720926764
"24033",2010,2917.2691199999995,3183.785147453113
"24035",2010,12484.80576,2085.0778749815686
"24037",2010,248.86656,0.0
"24039",2010,649.81824,20934.364253439693
"24041",2010,2820.48768,0.0
"24043",2010,926.33664,44181.5690294055
"24045",2010,9622.840320000001,28842.564972117438
"24047",2010,7355.389440000001,30649.280637524196
"24510",2010,0.0,0.0
"25001",2010,17628.048,0.0
"25003",2010,718.9478399999999,0.0
"25005",2010,11627.59872,0.0
"25007",2010,345.648,0.0
"25009",2010,2958.74688,0.0
"25011",2010,1189.02912,0.0
"25013",2010,1811.19552,0.0
"25015",2010,1009.2921600000001,0.0
"25017",2010,5751.582719999999,0.0
"25019",2010,3470.30592,0.0
"25021",2010,3553.2614399999998,0.0
"25023",2010,137747.64096000002,0.0
"25025",2010,165.91104,0.0
"25027",2010,4534.90176,0.0
"26001",2010,1230.5068800000001,0.0
"26003",2010,27.65184,0.0
"26005",2010,11129.865600000001,66482.9517153028
"26007",2010,124.43328,34488.37619194593
"26009",2010,7701.03744,1400.601818181818
"26011",2010,179.73695999999998,84660.00897922929
"26013",2010,0.0,0.0
"26015",2010,2433.36192,129740.03873617508
"26017",2010,1700.58816,267043.78422898904
"26019",2010,525.38496,0.0
"26021",2010,12747.49824,150797.84111035988
"26023",2010,10632.13248,278413.5527115349
"26025",2010,3138.48384,351918.50347747555
"26027",2010,21679.042559999998,125843.64843589521
"26029",2010,691.296,108.046875
"26031",2010,5558.01984,0.0
"26033",2010,235.04064000000002,235.11
"26035",2010,221.21472,16792.759946155118
"26037",2010,1825.0214400000002,512922.13567189616
"26039",2010,304.17024,0.0
"26041",2010,179.73695999999998,0.0
"26043",2010,221.21472,221.28
"26045",2010,235.04064000000002,432300.0883261361
"26047",2010,801.90336,802.1399999999999
"26049",2010,608.34048,284537.6759309768
"26051",2010,27.65184,36407.49947739209
"26053",2010,0.0,0.0
"26055",2010,1078.42176,185.2381818181818
"26057",2010,4064.82048,487741.03848792036
"26059",2010,1935.6287999999997,244988.533623108
"26061",2010,69.12960000000001,0.0
"26063",2010,2281.2767999999996,313884.6988384644
"26065",2010,1202.8550400000001,361182.38003711234
"26067",2010,1285.8105600000001,288700.74690068496
"26069",2010,635.9923200000001,9525.631546865165
"26071",2010,276.51840000000004,0.0
"26073",2010,2765.184,292029.327757062
"26075",2010,3691.52064,204647.16489304937
"26077",2010,19093.59552,132897.70566136765
"26079",2010,1244.3328000000001,0.0
"26081",2010,5364.4569599999995,97718.28278438385
"26083",2010,13.82592,0.0
"26085",2010,69.12960000000001,0.0
"26087",2010,926.33664,334602.6815334408
"26089",2010,1465.54752,0.0
"26091",2010,1907.97696,572622.0458881302
"26093",2010,1755.89184,97072.56575312177
"26095",2010,649.81824,0.0
"26097",2010,138.25920000000002,138.3
"26099",2010,2198.32128,177098.57681188665
"26101",2010,1175.2032,0.0
"26103",2010,317.99616000000003,0.0
"26105",2010,1244.3328000000001,21561.7110475624
"26107",2010,6622.61568,14228.543836284569
"26109",2010,27.65184,0.0
"26111",2010,622.1664000000001,136045.16111508195
"26113",2010,1548.50304,110.64
"26115",2010,3995.6908800000006,412557.4013587356
"26117",2010,30638.238719999998,117984.15879353585
"26119",2010,207.38879999999997,18285.44756579581
"26121",2010,3069.35424,33121.324606158145
"26123",2010,2557.7952,26993.3112853422
"26125",2010,6982.089599999999,17116.87071837562
"26127",2010,3415.0022400000003,14045.332472458498
"26129",2010,221.21472,5341.212949867355
"26131",2010,0.0,0.0
"26133",2010,400.95168,4148.466617034096
"26135",2010,566.86272,0.0
"26137",2010,1907.97696,1908.54
"26139",2010,13231.405439999999,64286.92745944976
"26141",2010,331.82208,28920.889684876423
"26143",2010,290.34432,0.0
"26145",2010,2046.23616,671501.6827937308
"26147",2010,746.59968,442881.32187020406
"26149",2010,34454.19264,162426.8593304281
"26151",2010,1064.5958400000002,893472.4161667207
"26153",2010,138.25920000000002,0.0
"26155",2010,414.77759999999995,558519.8491861519
"26157",2010,3345.87264,471913.4217017192
"26159",2010,23545.54176,37308.01721103462
"26161",2010,2668.40256,185973.99331420084
"26163",2010,1119.89952,15330.75081373826
"26165",2010,2101.53984,258.15999999999997
"27001",2010,2682.2284799999998,24730.515163823435
"27003",2010,5378.28288,12943.071226671995
"27005",2010,6055.75296,356094.93588823685
"27007",2010,3359.6985600000003,269.7182985553772
"27009",2010,11323.428479999999,143780.3515934686
"27011",2010,746.59968,522917.1838315226
"27013",2010,304.17024,366382.38350010925
"27015",2010,1410.24384,394385.5250346633
"27017",2010,82.95552,1.3414780600461895
"27019",2010,1036.944,151116.87296190334
"27021",2010,3968.03904,113.60887298747764
"27023",2010,138.25920000000002,445433.29025244043
"27025",2010,871.03296,108305.86818349911
"27027",2010,1258.15872,987795.9784510775
"27029",2010,6470.530559999999,67299.7840215338
"27031",2010,165.91104,0.0
"27033",2010,663.64416,415911.16673404863
"27035",2010,4424.294400000001,7797.2638723747605
"27037",2010,20310.27648,141922.16028576082
"27039",2010,55.30368,230600.00100284623
"27041",2010,2170.66944,323263.2496611238
"27043",2010,82.95552,350208.92050033825
"27045",2010,55.30368,214603.50240444764
"27047",2010,124.43328,425805.9185991415
"27049",2010,1714.41408,232176.639876615
"27051",2010,1189.02912,507987.76366970246
"27053",2010,6677.919360000001,58071.46116271669
"27055",2010,193.56288,33974.99063763167
"27057",2010,10977.780480000001,3221.0992
"27059",2010,1050.76992,114780.79828340921
"27061",2010,732.77376,34.684069400630925
"27063",2010,82.95552,478769.3049631688
"27065",2010,13.82592,45410.43825692181
"27067",2010,3567.08736,399738.8827001208
"27069",2010,1036.944,628485.2917484143
"27071",2010,580.68864,26.402727272727272
"27073",2010,1189.02912,762892.0674776306
"27075",2010,27.65184,0.0
"27077",2010,774.25152,38.58619217081851
"27079",2010,691.296,260174.5350883439
"27081",2010,594.51456,301220.1640591475
"27083",2010,221.21472,370696.7930416878
"27085",2010,317.99616000000003,383613.665734857
"27087",2010,13.82592,345461.4261187906
"27089",2010,138.25920000000002,1.2992247697102935e6
"27091",2010,165.91104,238318.45983960514
"27093",2010,2212.1472000000003,464421.80636522017
"27095",2010,331.82208,69566.65956368056
"27097",2010,12830.45376,118709.79476418674
"27099",2010,649.81824,446377.67109823023
"27101",2010,41.47776,485333.9279998473
"27103",2010,179.73695999999998,269021.5223444778
"27105",2010,262.69248,525788.6954085979
"27107",2010,13.82592,1.0782638731844542e6
"27109",2010,483.90719999999993,182821.06695405836
"27111",2010,34150.0224,460440.3726639485
"27113",2010,1175.2032,579221.5756069392
"27115",2010,428.60352,44126.105740812636
"27117",2010,165.91104,226771.40834664946
"27119",2010,4894.37568,1.6678862540847175e6
"27121",2010,19688.110080000002,407876.1094073139
"27123",2010,1811.19552,0.0
"27125",2010,1880.3251200000002,400374.2724854609
"27127",2010,152.08512,783850.4090977438
"27129",2010,359.47391999999996,776819.4358879516
"27131",2010,884.85888,201643.75807705126
"27133",2010,55.30368,242916.0764881548
"27135",2010,55.30368,643410.8402745668
"27137",2010,718.9478399999999,20.732540540540544
"27139",2010,1050.76992,113729.91734567552
"27141",2010,25356.73728,73283.70415854073
"27143",2010,69.12960000000001,436181.3913097995
"27145",2010,18886.20672,422416.83685103053
"27147",2010,124.43328,231157.84643243646
"27149",2010,5129.41632,535922.5781630819
"27151",2010,9816.403199999999,644079.7612844731
"27153",2010,6138.70848,162729.21464072732
"27155",2010,0.0,729401.3232423294
"27157",2010,373.29984,63769.11145023543
"27159",2010,7797.81888,31396.369113495522
"27161",2010,96.78144,162809.75651176664
"27163",2010,4465.77216,50604.77503787471
"27165",2010,829.5551999999999,159371.91679243994
"27167",2010,235.04064000000002,844701.590127677
"27169",2010,317.99616000000003,62774.804904647004
"27171",2010,3622.39104,325194.0398068804
"27173",2010,152.08512,605698.1869915647
"28001",2010,13.82592,0.0
"28003",2010,124.43328,0.0
"28005",2010,248.86656,0.0
"28007",2010,165.91104,0.0
"28009",2010,221.21472,0.0
"28011",2010,599450.4134399999,476227.12446227926
"28013",2010,912.5107200000001,23597.072008114294
"28015",2010,8682.67776,11934.516688091584
"28017",2010,6733.22304,55045.16199436392
"28019",2010,0.0,0.0
"28021",2010,718.9478399999999,0.0
"28023",2010,124.43328,0.0
"28025",2010,0.0,0.0
"28027",2010,217246.68096,69597.63614420278
"28029",2010,165.91104,0.0
"28031",2010,0.0,0.0
"28033",2010,20061.40992,22549.835938790013
"28035",2010,1313.4624,0.0
"28037",2010,82.95552,0.0
"28039",2010,1064.5958400000002,921.5567307692309
"28041",2010,912.5107200000001,0.0
"28043",2010,4686.9868799999995,0.0
"28045",2010,41.47776,0.0
"28047",2010,13.82592,0.0
"28049",2010,69.12960000000001,3495.3996253625887
"28051",2010,45556.40640000001,11752.808029197084
"28053",2010,119856.90048000001,24640.64613866279
"28055",2010,46441.26528,88382.38901766119
"28057",2010,0.0,0.0
"28059",2010,165.91104,0.0
"28061",2010,13.82592,0.0
"28063",2010,0.0,0.0
"28065",2010,165.91104,0.0
"28067",2010,221.21472,0.0
"28069",2010,0.0,0.0
"28071",2010,41.47776,13.61390625
"28073",2010,69.12960000000001,0.0
"28075",2010,110.60736,0.0
"28077",2010,359.47391999999996,0.0
"28079",2010,0.0,0.0
"28081",2010,124.43328,0.0
"28083",2010,227961.76896000002,243201.6429086822
"28085",2010,55.30368,0.0
"28087",2010,5032.63488,8429.541169274697
"28089",2010,898.6848,16757.592933459164
"28091",2010,387.12576,0.0
"28093",2010,96.78144,0.0
"28095",2010,9456.929279999998,321.88083175803405
"28097",2010,262.69248,482.0895304668187
"28099",2010,69.12960000000001,0.0
"28101",2010,110.60736,0.0
"28103",2010,9857.880959999999,815.0734035656402
"28105",2010,221.21472,0.0
"28107",2010,42874.17792,30990.211111465254
"28109",2010,27.65184,0.0
"28111",2010,746.59968,0.0
"28113",2010,69.12960000000001,0.0
"28115",2010,41.47776,9751.389890805185
"28117",2010,0.0,0.0
"28119",2010,179336.00832000002,111886.15618736981
"28121",2010,152.08512,473.18305925753157
"28123",2010,124.43328,0.0
"28125",2010,94555.46687999999,124049.74387978554
"28127",2010,124.43328,0.0
"28129",2010,124.43328,0.0
"28131",2010,276.51840000000004,0.0
"28133",2010,446190.09024,363879.62387933605
"28135",2010,170445.94176,51631.93882198131
"28137",2010,5184.72,1031.3565340909092
"28139",2010,138.25920000000002,0.0
"28141",2010,0.0,0.0
"28143",2010,209476.51392,225583.17630247763
"28145",2010,13.82592,0.0
"28147",2010,0.0,0.0
"28149",2010,2101.53984,21529.899000893132
"28151",2010,369359.45279999997,436376.82299822633
