"fips","name","state","soy_revenue","soy_opcost","soy_opcost_full"
"21179","Nelson","KY",327.67,131.72159,131.72159
"21181","Nicholas","KY",327.67,131.72159,131.72159
"21183","Ohio","KY",505.41,121.98186,121.98186
"21185","Oldham","KY",327.67,131.72159,131.72159
"21187","Owen","KY",327.67,131.72159,131.72159
"21189","Owsley","KY",327.67,131.72159,131.72159
"21191","Pendleton","KY",327.67,131.72159,131.72159
"21193","Perry","KY",327.67,131.72159,131.72159
"21195","Pike","KY",327.67,131.72159,131.72159
"21197","Powell","KY",327.67,131.72159,131.72159
"21199","Pulaski","KY",327.67,131.72159,131.72159
"21201","Robertson","KY",327.67,131.72159,131.72159
"21203","Rockcastle","KY",327.67,131.72159,131.72159
"21205","Rowan","KY",327.67,131.72159,131.72159
"21207","Russell","KY",327.67,131.72159,131.72159
"21209","Scott","KY",327.67,131.72159,131.72159
"21211","Shelby","KY",327.67,131.72159,131.72159
"21213","Simpson","KY",505.41,121.98186,121.98186
"21215","Spencer","KY",327.67,131.72159,131.72159
"21217","Taylor","KY",327.67,131.72159,131.72159
"21219","Todd","KY",505.41,121.98186,121.98186
"21221","Trigg","KY",505.41,121.98186,121.98186
"21223","Trimble","KY",327.67,131.72159,131.72159
"21225","Union","KY",505.41,121.98186,121.98186
"21227","Warren","KY",327.67,131.72159,131.72159
"21229","Washington","KY",327.67,131.72159,131.72159
"21231","Wayne","KY",327.67,131.72159,131.72159
"21233","Webster","KY",505.41,121.98186,121.98186
"21235","Whitley","KY",327.67,131.72159,131.72159
"21237","Wolfe","KY",327.67,131.72159,131.72159
"21239","Woodford","KY",327.67,131.72159,131.72159
"22001","Acadia","LA",332.64,159.43928,159.43928
"22003","Allen","LA",332.64,159.43928,159.43928
"22005","Ascension","LA",332.64,159.43928,159.43928
"22007","Assumption","LA",332.64,159.43928,159.43928
"22009","Avoyelles","LA",332.64,159.43928,159.43928
"22011","Beauregard","LA",332.64,159.43928,159.43928
"22013","Bienville","LA",310.29999999999995,147.42728,147.42728
"22015","Bossier","LA",310.29999999999995,147.42728,147.42728
"22017","Caddo","LA",310.29999999999995,147.42728,147.42728
"22019","Calcasieu","LA",332.64,159.43928,159.43928
"22021","Caldwell","LA",310.29999999999995,147.42728,147.42728
"22023","Cameron","LA",332.64,159.43928,159.43928
"22025","Catahoula","LA",332.64,159.43928,159.43928
"22027","Claiborne","LA",310.29999999999995,147.42728,147.42728
"22029","Concordia","LA",332.64,159.43928,159.43928
"22031","De Soto","LA",310.29999999999995,147.42728,147.42728
"22033","East Baton Rouge","LA",332.64,159.43928,159.43928
"22035","East Carroll","LA",332.64,159.43928,159.43928
"22037","East Feliciana","LA",332.64,159.43928,159.43928
"22039","Evangeline","LA",332.64,159.43928,159.43928
"22041","Franklin","LA",332.64,159.43928,159.43928
"22043","Grant","LA",332.64,159.43928,159.43928
"22045","Iberia","LA",332.64,159.43928,159.43928
"22047","Iberville","LA",332.64,159.43928,159.43928
"22049","Jackson","LA",310.29999999999995,147.42728,147.42728
"22051","Jefferson","LA",332.64,159.43928,159.43928
"22053","Jefferson Davis","LA",332.64,159.43928,159.43928
"22055","Lafayette","LA",332.64,159.43928,159.43928
"22057","Lafourche","LA",332.64,159.43928,159.43928
"22059","La Salle","LA",332.64,159.43928,159.43928
"22061","Lincoln","LA",310.29999999999995,147.42728,147.42728
"22063","Livingston","LA",332.64,159.43928,159.43928
"22065","Madison","LA",332.64,159.43928,159.43928
"22067","Morehouse","LA",332.64,159.43928,159.43928
"22069","Natchitoches","LA",310.29999999999995,147.42728,147.42728
"22071","Orleans","LA",332.64,159.43928,159.43928
"22073","Ouachita","LA",310.29999999999995,147.42728,147.42728
"22075","Plaquemines","LA",332.64,159.43928,159.43928
"22077","Pointe Coupee","LA",332.64,159.43928,159.43928
"22079","Rapides","LA",332.64,159.43928,159.43928
"22081","Red River","LA",310.29999999999995,147.42728,147.42728
"22083","Richland","LA",332.64,159.43928,159.43928
"22085","Sabine","LA",310.29999999999995,147.42728,147.42728
"22087","St Bernard","LA",332.64,159.43928,159.43928
"22089","St Charles","LA",332.64,159.43928,159.43928
"22091","St Helena","LA",332.64,159.43928,159.43928
"22093","St James","LA",332.64,159.43928,159.43928
"22095","St John The Baptist","LA",332.64,159.43928,159.43928
"22097","St Landry","LA",332.64,159.43928,159.43928
"22099","St Martin","LA",332.64,159.43928,159.43928
"22101","St Mary","LA",332.64,159.43928,159.43928
"22103","St Tammany","LA",332.64,159.43928,159.43928
"22105","Tangipahoa","LA",332.64,159.43928,159.43928
"22107","Tensas","LA",332.64,159.43928,159.43928
"22109","Terrebonne","LA",332.64,159.43928,159.43928
"22111","Union","LA",310.29999999999995,147.42728,147.42728
"22113","Vermillion","LA",332.64,159.43928,159.43928
"22115","Vernon","LA",310.29999999999995,147.42728,147.42728
"22117","Washington","LA",332.64,159.43928,159.43928
"22119","Webster","LA",310.29999999999995,147.42728,147.42728
"22121","West Baton Rouge","LA",332.64,159.43928,159.43928
"22123","West Carroll","LA",332.64,159.43928,159.43928
"22125","West Feliciana","LA",332.64,159.43928,159.43928
"22127","Winn","LA",310.29999999999995,147.42728,147.42728
"23001","Androscoggin","ME",468.0,140.40026,140.40026
"23003","Aroostook","ME",468.0,140.40026,140.40026
"23005","Cumberland","ME",468.0,140.40026,140.40026
"23007","Franklin","ME",468.0,140.40026,140.40026
"23009","Hancock","ME",468.0,140.40026,140.40026
"23011","Kennebec","ME",468.0,140.40026,140.40026
"23013","Knox","ME",468.0,140.40026,140.40026
"23015","Lincoln","ME",468.0,140.40026,140.40026
"23017","Oxford","ME",468.0,140.40026,140.40026
"23019","Penobscot","ME",468.0,140.40026,140.40026
"23021","Piscataquis","ME",468.0,140.40026,140.40026
"23023","Sagadahoc","ME",468.0,140.40026,140.40026
"23025","Somerset","ME",468.0,140.40026,140.40026
"23027","Waldo","ME",468.0,140.40026,140.40026
"23029","Washington","ME",468.0,140.40026,140.40026
"23031","York","ME",468.0,140.40026,140.40026
"24001","Allegany","MD",327.67,131.72159,131.72159
"24003","Anne Arundel","MD",310.29999999999995,147.42728,147.42728
"24005","Baltimore","MD",468.0,140.40026,140.40026
"24009","Calvert","MD",310.29999999999995,147.42728,147.42728
"24011","Caroline","MD",310.29999999999995,147.42728,147.42728
"24013","Carroll","MD",468.0,140.40026,140.40026
"24015","Cecil","MD",310.29999999999995,147.42728,147.42728
"24017","Charles","MD",310.29999999999995,147.42728,147.42728
"24019","Dorchester","MD",310.29999999999995,147.42728,147.42728
"24021","Frederick","MD",468.0,140.40026,140.40026
"24023","Garrett","MD",327.67,131.72159,131.72159
"24025","Harford","MD",468.0,140.40026,140.40026
"24027","Howard","MD",468.0,140.40026,140.40026
"24029","Kent","MD",310.29999999999995,147.42728,147.42728
"24031","Montgomery","MD",468.0,140.40026,140.40026
"24033","Prince Georges","MD",310.29999999999995,147.42728,147.42728
"24035","Queen Annes","MD",310.29999999999995,147.42728,147.42728
"24037","St Marys","MD",310.29999999999995,147.42728,147.42728
"24039","Somerset","MD",310.29999999999995,147.42728,147.42728
"24041","Talbot","MD",310.29999999999995,147.42728,147.42728
"24043","Washington","MD",468.0,140.40026,140.40026
"24045","Wicomico","MD",310.29999999999995,147.42728,147.42728
"24047","Worcester","MD",310.29999999999995,147.42728,147.42728
"24510","Baltimore City","MD",468.0,140.40026,140.40026
"25001","Barnstable","MA",468.0,140.40026,140.40026
"25003","Berkshire","MA",468.0,140.40026,140.40026
"25005","Bristol","MA",468.0,140.40026,140.40026
"25007","Dukes","MA",468.0,140.40026,140.40026
"25009","Essex","MA",468.0,140.40026,140.40026
"25011","Franklin","MA",468.0,140.40026,140.40026
"25013","Hampden","MA",468.0,140.40026,140.40026
"25015","Hampshire","MA",468.0,140.40026,140.40026
"25017","Middlesex","MA",468.0,140.40026,140.40026
"25019","Nantucket","MA",468.0,140.40026,140.40026
"25021","Norfolk","MA",468.0,140.40026,140.40026
"25023","Plymouth","MA",468.0,140.40026,140.40026
"25025","Suffolk","MA",468.0,140.40026,140.40026
"25027","Worcester","MA",468.0,140.40026,140.40026
"26001","Alcona","MI",468.0,140.40026,140.40026
"26003","Alger","MI",468.0,140.40026,140.40026
"26005","Allegan","MI",468.0,140.40026,140.40026
"26007","Alpena","MI",468.0,140.40026,140.40026
"26009","Antrim","MI",468.0,140.40026,140.40026
"26011","Arenac","MI",468.0,140.40026,140.40026
"26013","Baraga","MI",468.0,140.40026,140.40026
"26015","Barry","MI",468.0,140.40026,140.40026
"26017","Bay","MI",468.0,140.40026,140.40026
"26019","Benzie","MI",468.0,140.40026,140.40026
"26021","Berrien","MI",468.0,140.40026,140.40026
"26023","Branch","MI",468.0,140.40026,140.40026
"26025","Calhoun","MI",468.0,140.40026,140.40026
"26027","Cass","MI",468.0,140.40026,140.40026
"26029","Charlevoix","MI",468.0,140.40026,140.40026
"26031","Cheboygan","MI",468.0,140.40026,140.40026
"26033","Chippewa","MI",468.0,140.40026,140.40026
"26035","Clare","MI",468.0,140.40026,140.40026
"26037","Clinton","MI",468.0,140.40026,140.40026
"26039","Crawford","MI",468.0,140.40026,140.40026
"26041","Delta","MI",468.0,140.40026,140.40026
"26043","Dickinson","MI",468.0,140.40026,140.40026
"26045","Eaton","MI",468.0,140.40026,140.40026
"26047","Emmet","MI",468.0,140.40026,140.40026
"26049","Genesee","MI",468.0,140.40026,140.40026
"26051","Gladwin","MI",468.0,140.40026,140.40026
"26053","Gogebic","MI",468.0,140.40026,140.40026
"26055","Grand Traverse","MI",468.0,140.40026,140.40026
"26057","Gratiot","MI",468.0,140.40026,140.40026
"26059","Hillsdale","MI",468.0,140.40026,140.40026
"26061","Houghton","MI",468.0,140.40026,140.40026
"26063","Huron","MI",468.0,140.40026,140.40026
"26065","Ingham","MI",468.0,140.40026,140.40026
"26067","Ionia","MI",468.0,140.40026,140.40026
"26069","Iosco","MI",468.0,140.40026,140.40026
"26071","Iron","MI",468.0,140.40026,140.40026
"26073","Isabella","MI",468.0,140.40026,140.40026
"26075","Jackson","MI",468.0,140.40026,140.40026
"26077","Kalamazoo","MI",468.0,140.40026,140.40026
"26079","Kalkaska","MI",468.0,140.40026,140.40026
"26081","Kent","MI",468.0,140.40026,140.40026
"26083","Keweenaw","MI",468.0,140.40026,140.40026
"26085","Lake","MI",468.0,140.40026,140.40026
"26087","Lapeer","MI",468.0,140.40026,140.40026
"26089","Leelanau","MI",468.0,140.40026,140.40026
"26091","Lenawee","MI",468.0,140.40026,140.40026
"26093","Livingston","MI",468.0,140.40026,140.40026
"26095","Luce","MI",468.0,140.40026,140.40026
"26097","Mackinac","MI",468.0,140.40026,140.40026
"26099","Macomb","MI",468.0,140.40026,140.40026
"26101","Manistee","MI",468.0,140.40026,140.40026
"26103","Marquette","MI",468.0,140.40026,140.40026
"26105","Mason","MI",468.0,140.40026,140.40026
"26107","Mecosta","MI",468.0,140.40026,140.40026
"26109","Menominee","MI",468.0,140.40026,140.40026
"26111","Midland","MI",468.0,140.40026,140.40026
"26113","Missaukee","MI",468.0,140.40026,140.40026
"26115","Monroe","MI",468.0,140.40026,140.40026
"26117","Montcalm","MI",468.0,140.40026,140.40026
"26119","Montmorency","MI",468.0,140.40026,140.40026
"26121","Muskegon","MI",468.0,140.40026,140.40026
"26123","Newaygo","MI",468.0,140.40026,140.40026
"26125","Oakland","MI",468.0,140.40026,140.40026
"26127","Oceana","MI",468.0,140.40026,140.40026
"26129","Ogemaw","MI",468.0,140.40026,140.40026
"26131","Ontonagon","MI",468.0,140.40026,140.40026
"26133","Osceola","MI",468.0,140.40026,140.40026
"26135","Oscoda","MI",468.0,140.40026,140.40026
"26137","Otsego","MI",468.0,140.40026,140.40026
"26139","Ottawa","MI",468.0,140.40026,140.40026
"26141","Presque Isle","MI",468.0,140.40026,140.40026
"26143","Roscommon","MI",468.0,140.40026,140.40026
"26145","Saginaw","MI",468.0,140.40026,140.40026
"26147","St Clair","MI",468.0,140.40026,140.40026
"26149","St Joseph","MI",468.0,140.40026,140.40026
"26151","Sanilac","MI",468.0,140.40026,140.40026
"26153","Schoolcraft","MI",468.0,140.40026,140.40026
"26155","Shiawassee","MI",468.0,140.40026,140.40026
"26157","Tuscola","MI",468.0,140.40026,140.40026
"26159","Van Buren","MI",468.0,140.40026,140.40026
"26161","Washtenaw","MI",468.0,140.40026,140.40026
"26163","Wayne","MI",468.0,140.40026,140.40026
"26165","Wexford","MI",468.0,140.40026,140.40026
"27001","Aitkin","MN",468.0,140.40026,140.40026
"27003","Anoka","MN",468.0,140.40026,140.40026
"27005","Becker","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27007","Beltrami","MN",468.0,140.40026,140.40026
"27009","Benton","MN",468.0,140.40026,140.40026
"27011","Big Stone","MN",505.41,121.98186,121.98186
"27013","Blue Earth","MN",505.41,121.98186,121.98186
"27015","Brown","MN",505.41,121.98186,121.98186
"27017","Carlton","MN",468.0,140.40026,140.40026
"27019","Carver","MN",468.0,140.40026,140.40026
"27021","Cass","MN",468.0,140.40026,140.40026
"27023","Chippewa","MN",505.41,121.98186,121.98186
"27025","Chisago","MN",468.0,140.40026,140.40026
"27027","Clay","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27029","Clearwater","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27031","Cook","MN",468.0,140.40026,140.40026
"27033","Cottonwood","MN",505.41,121.98186,121.98186
"27035","Crow Wing","MN",468.0,140.40026,140.40026
"27037","Dakota","MN",505.41,121.98186,121.98186
"27039","Dodge","MN",505.41,121.98186,121.98186
"27041","Douglas","MN",505.41,121.98186,121.98186
"27043","Faribault","MN",505.41,121.98186,121.98186
"27045","Fillmore","MN",505.41,121.98186,121.98186
"27047","Freeborn","MN",505.41,121.98186,121.98186
"27049","Goodhue","MN",505.41,121.98186,121.98186
"27051","Grant","MN",505.41,121.98186,121.98186
"27053","Hennepin","MN",468.0,140.40026,140.40026
"27055","Houston","MN",505.41,121.98186,121.98186
"27057","Hubbard","MN",468.0,140.40026,140.40026
"27059","Isanti","MN",468.0,140.40026,140.40026
"27061","Itasca","MN",468.0,140.40026,140.40026
"27063","Jackson","MN",505.41,121.98186,121.98186
"27065","Kanabec","MN",468.0,140.40026,140.40026
"27067","Kandiyohi","MN",468.0,140.40026,140.40026
"27069","Kittson","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27071","Koochiching","MN",468.0,140.40026,140.40026
"27073","Lac Qui Parle","MN",505.41,121.98186,121.98186
"27075","Lake","MN",468.0,140.40026,140.40026
"27077","Lake Of The Woods","MN",468.0,140.40026,140.40026
"27079","Le Sueur","MN",505.41,121.98186,121.98186
"27081","Lincoln","MN",505.41,121.98186,121.98186
"27083","Lyon","MN",505.41,121.98186,121.98186
"27085","Mcleod","MN",468.0,140.40026,140.40026
"27087","Mahnomen","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27089","Marshall","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27091","Martin","MN",505.41,121.98186,121.98186
"27093","Meeker","MN",468.0,140.40026,140.40026
"27095","Mille Lacs","MN",468.0,140.40026,140.40026
"27097","Morrison","MN",468.0,140.40026,140.40026
"27099","Mower","MN",505.41,121.98186,121.98186
"27101","Murray","MN",505.41,121.98186,121.98186
"27103","Nicollet","MN",505.41,121.98186,121.98186
"27105","Nobles","MN",505.41,121.98186,121.98186
"27107","Norman","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27109","Olmsted","MN",505.41,121.98186,121.98186
"27111","Otter Tail","MN",505.41,121.98186,121.98186
"27113","Pennington","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27115","Pine","MN",468.0,140.40026,140.40026
"27117","Pipestone","MN",505.41,121.98186,121.98186
"27119","Polk","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27121","Pope","MN",505.41,121.98186,121.98186
"27123","Ramsey","MN",468.0,140.40026,140.40026
"27125","Red Lake","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27127","Redwood","MN",505.41,121.98186,121.98186
"27129","Renville","MN",468.0,140.40026,140.40026
"27131","Rice","MN",505.41,121.98186,121.98186
"27133","Rock","MN",505.41,121.98186,121.98186
"27135","Roseau","MN",352.97999999999996,115.82570999999999,115.82570999999999
"27137","St. Louis","MN",468.0,140.40026,140.40026
"27139","Scott","MN",468.0,140.40026,140.40026
"27141","Sherburne","MN",468.0,140.40026,140.40026
"27143","Sibley","MN",468.0,140.40026,140.40026
"27145","Stearns","MN",468.0,140.40026,140.40026
"27147","Steele","MN",505.41,121.98186,121.98186
"27149","Stevens","MN",505.41,121.98186,121.98186
"27151","Swift","MN",505.41,121.98186,121.98186
"27153","Todd","MN",468.0,140.40026,140.40026
"27155","Traverse","MN",505.41,121.98186,121.98186
"27157","Wabasha","MN",505.41,121.98186,121.98186
"27159","Wadena","MN",468.0,140.40026,140.40026
"27161","Waseca","MN",505.41,121.98186,121.98186
"27163","Washington","MN",468.0,140.40026,140.40026
"27165","Watonwan","MN",505.41,121.98186,121.98186
"27167","Wilkin","MN",505.41,121.98186,121.98186
"27169","Winona","MN",505.41,121.98186,121.98186
"27171","Wright","MN",468.0,140.40026,140.40026
"27173","Yellow Medicine","MN",505.41,121.98186,121.98186
"28001","Adams","MS",332.64,159.43928,159.43928
"28003","Alcorn","MS",332.64,159.43928,159.43928
"28005","Amite","MS",332.64,159.43928,159.43928
"28007","Attala","MS",332.64,159.43928,159.43928
"28009","Benton","MS",332.64,159.43928,159.43928
"28011","Bolivar","MS",332.64,159.43928,159.43928
"28013","Calhoun","MS",332.64,159.43928,159.43928
"28015","Carroll","MS",332.64,159.43928,159.43928
"28017","Chickasaw","MS",332.64,159.43928,159.43928
"28019","Choctaw","MS",332.64,159.43928,159.43928
"28021","Claiborne","MS",332.64,159.43928,159.43928
"28023","Clarke","MS",310.29999999999995,147.42728,147.42728
"28025","Clay","MS",332.64,159.43928,159.43928
"28027","Coahoma","MS",332.64,159.43928,159.43928
"28029","Copiah","MS",332.64,159.43928,159.43928
"28031","Covington","MS",310.29999999999995,147.42728,147.42728
"28033","De Soto","MS",332.64,159.43928,159.43928
"28035","Forrest","MS",310.29999999999995,147.42728,147.42728
"28037","Franklin","MS",332.64,159.43928,159.43928
"28039","George","MS",310.29999999999995,147.42728,147.42728
"28041","Greene","MS",310.29999999999995,147.42728,147.42728
"28043","Grenada","MS",332.64,159.43928,159.43928
"28045","Hancock","MS",310.29999999999995,147.42728,147.42728
"28047","Harrison","MS",310.29999999999995,147.42728,147.42728
"28049","Hinds","MS",332.64,159.43928,159.43928
"28051","Holmes","MS",332.64,159.43928,159.43928
"28053","Humphreys","MS",332.64,159.43928,159.43928
"28055","Issaquena","MS",332.64,159.43928,159.43928
"28057","Itawamba","MS",332.64,159.43928,159.43928
"28059","Jackson","MS",310.29999999999995,147.42728,147.42728
"28061","Jasper","MS",310.29999999999995,147.42728,147.42728
"28063","Jefferson","MS",332.64,159.43928,159.43928
"28065","Jefferson Davis","MS",310.29999999999995,147.42728,147.42728
"28067","Jones","MS",310.29999999999995,147.42728,147.42728
"28069","Kemper","MS",332.64,159.43928,159.43928
"28071","Lafayette","MS",332.64,159.43928,159.43928
"28073","Lamar","MS",310.29999999999995,147.42728,147.42728
"28075","Lauderdale","MS",310.29999999999995,147.42728,147.42728
"28077","Lawrence","MS",310.29999999999995,147.42728,147.42728
"28079","Leake","MS",332.64,159.43928,159.43928
"28081","Lee","MS",332.64,159.43928,159.43928
"28083","Leflore","MS",332.64,159.43928,159.43928
"28085","Lincoln","MS",332.64,159.43928,159.43928
"28087","Lowndes","MS",332.64,159.43928,159.43928
"28089","Madison","MS",332.64,159.43928,159.43928
"28091","Marion","MS",310.29999999999995,147.42728,147.42728
"28093","Marshall","MS",332.64,159.43928,159.43928
"28095","Monroe","MS",332.64,159.43928,159.43928
"28097","Montgomery","MS",332.64,159.43928,159.43928
"28099","Neshoba","MS",332.64,159.43928,159.43928
"28101","Newton","MS",310.29999999999995,147.42728,147.42728
"28103","Noxubee","MS",332.64,159.43928,159.43928
"28105","Oktibbeha","MS",332.64,159.43928,159.43928
"28107","Panola","MS",332.64,159.43928,159.43928
"28109","Pearl River","MS",310.29999999999995,147.42728,147.42728
"28111","Perry","MS",310.29999999999995,147.42728,147.42728
"28113","Pike","MS",310.29999999999995,147.42728,147.42728
"28115","Pontotoc","MS",332.64,159.43928,159.43928
"28117","Prentiss","MS",332.64,159.43928,159.43928
"28119","Quitman","MS",332.64,159.43928,159.43928
"28121","Rankin","MS",332.64,159.43928,159.43928
"28123","Scott","MS",332.64,159.43928,159.43928
"28125","Sharkey","MS",332.64,159.43928,159.43928
"28127","Simpson","MS",310.29999999999995,147.42728,147.42728
"28129","Smith","MS",310.29999999999995,147.42728,147.42728
"28131","Stone","MS",310.29999999999995,147.42728,147.42728
"28133","Sunflower","MS",332.64,159.43928,159.43928
"28135","Tallahatchie","MS",332.64,159.43928,159.43928
"28137","Tate","MS",332.64,159.43928,159.43928
"28139","Tippah","MS",332.64,159.43928,159.43928
"28141","Tishomingo","MS",332.64,159.43928,159.43928
"28143","Tunica","MS",332.64,159.43928,159.43928
"28145","Union","MS",332.64,159.43928,159.43928
"28147","Walthall","MS",310.29999999999995,147.42728,147.42728
"28149","Warren","MS",332.64,159.43928,159.43928
"28151","Washington","MS",332.64,159.43928,159.43928
"28153","Wayne","MS",310.29999999999995,147.42728,147.42728
"28155","Webster","MS",332.64,159.43928,159.43928
"28157","Wilkinson","MS",332.64,159.43928,159.43928
"28159","Winston","MS",332.64,159.43928,159.43928
"28161","Yalobusha","MS",332.64,159.43928,159.43928
"28163","Yazoo","MS",332.64,159.43928,159.43928
"29001","Adair","MO",505.41,121.98186,121.98186
"29003","Andrew","MO",505.41,121.98186,121.98186
"29005","Atchison","MO",505.41,121.98186,121.98186
"29007","Audrain","MO",505.41,121.98186,121.98186
"29009","Barry","MO",327.67,131.72159,131.72159
"29011","Barton","MO",327.67,131.72159,131.72159
"29013","Bates","MO",505.41,121.98186,121.98186
"29015","Benton","MO",505.41,121.98186,121.98186
"29017","Bollinger","MO",327.67,131.72159,131.72159
"29019","Boone","MO",505.41,121.98186,121.98186
"29021","Buchanan","MO",505.41,121.98186,121.98186
"29023","Butler","MO",505.41,121.98186,121.98186
"29025","Caldwell","MO",505.41,121.98186,121.98186
"29027","Callaway","MO",505.41,121.98186,121.98186
"29029","Camden","MO",505.41,121.98186,121.98186
"29031","Cape Girardeau","MO",505.41,121.98186,121.98186
"29033","Carroll","MO",505.41,121.98186,121.98186
"29035","Carter","MO",327.67,131.72159,131.72159
"29037","Cass/Van Buren","MO",505.41,121.98186,121.98186
"29039","Cedar","MO",505.41,121.98186,121.98186
"29041","Chariton","MO",505.41,121.98186,121.98186
"29043","Christian","MO",327.67,131.72159,131.72159
"29045","Clark","MO",505.41,121.98186,121.98186
"29047","Clay","MO",505.41,121.98186,121.98186
"29049","Clinton","MO",505.41,121.98186,121.98186
"29051","Cole","MO",505.41,121.98186,121.98186
"29053","Cooper","MO",505.41,121.98186,121.98186
"29055","Crawford","MO",505.41,121.98186,121.98186
"29057","Dade","MO",327.67,131.72159,131.72159
"29059","Dallas","MO",505.41,121.98186,121.98186
"29061","Daviess","MO",505.41,121.98186,121.98186
"29063","De Kalb","MO",505.41,121.98186,121.98186
"29065","Dent","MO",327.67,131.72159,131.72159
"29067","Douglas","MO",327.67,131.72159,131.72159
"29069","Dunklin","MO",505.41,121.98186,121.98186
"29071","Franklin","MO",505.41,121.98186,121.98186
"29073","Gasconade","MO",505.41,121.98186,121.98186
"29075","Gentry","MO",505.41,121.98186,121.98186
"29077","Greene","MO",327.67,131.72159,131.72159
"29079","Grundy","MO",505.41,121.98186,121.98186
"29081","Harrison","MO",505.41,121.98186,121.98186
"29083","Henry/Rives","MO",505.41,121.98186,121.98186
"29085","Hickory","MO",505.41,121.98186,121.98186
"29087","Holt","MO",505.41,121.98186,121.98186
"29089","Howard","MO",505.41,121.98186,121.98186
"29091","Howell","MO",327.67,131.72159,131.72159
"29093","Iron","MO",327.67,131.72159,131.72159
"29095","Jackson","MO",505.41,121.98186,121.98186
"29097","Jasper","MO",327.67,131.72159,131.72159
"29099","Jefferson","MO",505.41,121.98186,121.98186
"29101","Johnson","MO",505.41,121.98186,121.98186
"29103","Knox","MO",505.41,121.98186,121.98186
"29105","Laclede","MO",505.41,121.98186,121.98186
"29107","Lafayette","MO",505.41,121.98186,121.98186
"29109","Lawrence","MO",327.67,131.72159,131.72159
"29111","Lewis","MO",505.41,121.98186,121.98186
"29113","Lincoln","MO",505.41,121.98186,121.98186
"29115","Linn","MO",505.41,121.98186,121.98186
"29117","Livingston","MO",505.41,121.98186,121.98186
"29119","Mcdonald","MO",327.67,131.72159,131.72159
"29121","Macon","MO",505.41,121.98186,121.98186
"29123","Madison","MO",327.67,131.72159,131.72159
"29125","Maries","MO",505.41,121.98186,121.98186
"29127","Marion","MO",505.41,121.98186,121.98186
"29129","Mercer","MO",505.41,121.98186,121.98186
"29131","Miller","MO",505.41,121.98186,121.98186
"29133","Mississippi","MO",505.41,121.98186,121.98186
"29135","Moniteau","MO",505.41,121.98186,121.98186
"29137","Monroe","MO",505.41,121.98186,121.98186
"29139","Montgomery","MO",505.41,121.98186,121.98186
"29141","Morgan","MO",505.41,121.98186,121.98186
"29143","New Madrid","MO",505.41,121.98186,121.98186
"29145","Newton","MO",327.67,131.72159,131.72159
"29147","Nodaway","MO",505.41,121.98186,121.98186
"29149","Oregon","MO",327.67,131.72159,131.72159
"29151","Osage","MO",505.41,121.98186,121.98186
"29153","Ozark","MO",327.67,131.72159,131.72159
"29155","Pemiscot","MO",505.41,121.98186,121.98186
"29157","Perry","MO",505.41,121.98186,121.98186
"29159","Pettis","MO",505.41,121.98186,121.98186
"29161","Phelps","MO",505.41,121.98186,121.98186
"29163","Pike","MO",505.41,121.98186,121.98186
"29165","Platte","MO",505.41,121.98186,121.98186
"29167","Polk","MO",505.41,121.98186,121.98186
"29169","Pulaski","MO",505.41,121.98186,121.98186
"29171","Putnam","MO",505.41,121.98186,121.98186
"29173","Ralls","MO",505.41,121.98186,121.98186
"29175","Randolph","MO",505.41,121.98186,121.98186
"29177","Ray","MO",505.41,121.98186,121.98186
"29179","Reynolds","MO",327.67,131.72159,131.72159
"29181","Ripley","MO",327.67,131.72159,131.72159
"29183","St Charles","MO",505.41,121.98186,121.98186
"29185","St Clair","MO",505.41,121.98186,121.98186
"29186","Ste Genevieve","MO",505.41,121.98186,121.98186
"29187","St Francois","MO",505.41,121.98186,121.98186
"29189","St Louis","MO",505.41,121.98186,121.98186
"29195","Saline","MO",505.41,121.98186,121.98186
"29197","Schuyler","MO",505.41,121.98186,121.98186
"29199","Scotland","MO",505.41,121.98186,121.98186
"29201","Scott","MO",505.41,121.98186,121.98186
"29203","Shannon","MO",327.67,131.72159,131.72159
"29205","Shelby","MO",505.41,121.98186,121.98186
"29207","Stoddard","MO",505.41,121.98186,121.98186
"29209","Stone","MO",327.67,131.72159,131.72159
"29211","Sullivan","MO",505.41,121.98186,121.98186
"29213","Taney","MO",327.67,131.72159,131.72159
"29215","Texas","MO",327.67,131.72159,131.72159
"29217","Vernon","MO",505.41,121.98186,121.98186
"29219","Warren","MO",505.41,121.98186,121.98186
"29221","Washington","MO",505.41,121.98186,121.98186
"29223","Wayne","MO",327.67,131.72159,131.72159
"29225","Webster","MO",327.67,131.72159,131.72159
"29227","Worth","MO",505.41,121.98186,121.98186
"29229","Wright","MO",327.67,131.72159,131.72159
"29510","St Louis City","MO",505.41,121.98186,121.98186
"30001","Beaverhead","MT",NA,NA,131.893583212343
"30003","Big Horn","MT",NA,NA,131.893583212343
"30005","Blaine","MT",352.97999999999996,115.82570999999999,115.82570999999999
