"time","fips","supersource","minefp"
1967,56015,411940.8,37
1967,56017,104098.44,37
1967,56019,161576.4,37
1967,56021,94200.72,37
1967,56023,67988.28,37
1967,56025,105937.8,37
1967,56027,2275.032,37
1967,56029,418882.8,37
1967,56031,100478.4,37
1967,56033,78558.36,37
1967,56035,191440.8,37
1967,56037,43581.84,37
1967,56039,8906.52,37
1967,56041,178426.8,37
1967,56043,219385.2,37
1967,56045,8598.804,37
1968,1001,36312.72,37
1968,1003,0,100
1968,1005,0,77
1968,1007,0,100
1968,1009,0,82
1968,1011,594.69,37
1968,1013,0,97
1968,1015,0,87
1968,1017,1163.688,37
1968,1019,0,97
1968,1021,0,97
1968,1023,0,87
1968,1025,0,100
1968,1027,0,97
1968,1029,0,100
1968,1031,0,100
1968,1033,0,97
1968,1035,0,100
1968,1037,0,100
1968,1039,0,97
1968,1041,0,97
1968,1043,11962.956,37
1968,1045,0,100
1968,1047,0,100
1968,1049,0,92
1968,1051,0,100
1968,1053,0,97
1968,1055,0,97
1968,1057,0,97
1968,1059,0,97
1968,1061,0,100
1968,1063,21242.88,37
1968,1065,0,97
1968,1067,0,67
1968,1069,0,87
1968,1071,0,92
1968,1073,0,97
1968,1075,0,100
1968,1077,0,97
1968,1079,0,100
1968,1081,0,100
1968,1083,0,77
1968,1085,0,100
1968,1087,0,100
1968,1089,0,87
1968,1091,0,92
1968,1093,0,97
1968,1095,0,97
1968,1097,1377984,37
1968,1099,0,100
1968,1101,0,100
1968,1103,0,100
1968,1105,0,97
1968,1107,771.0228,37
1968,1109,0,97
1968,1111,0,100
1968,1113,0,100
1968,1115,0,100
1968,1117,753536.4,37
1968,1119,0,100
1968,1121,0,100
1968,1123,0,100
1968,1125,0,100
1968,1127,692685.6,37
1968,1129,77204.28,37
1968,1131,0,100
1968,1133,1701.084,37
1968,4001,0,100
1968,4003,0,100
1968,4005,0,100
1968,4007,155.5872,37
1968,4009,111234.72,37
1968,4011,17923.68,37
1968,4012,847422,37
1968,4013,650131.2,37
1968,4015,18587.52,37
1968,4017,10925.7,37
1968,4019,13367.16,37
1968,4021,0,100
1968,4023,0,100
1968,4025,17736.24,37
1968,4027,0,100
1968,5001,0,97
1968,5003,0,97
1968,5005,0,100
1968,5007,520904.4,37
1968,5009,1362.804,37
1968,5011,0,100
1968,5013,0,100
1968,5015,0,97
1968,5017,30817.56,37
1968,5019,0,87
1968,5021,0,100
1968,5023,0,92
1968,5025,0,97
1968,5027,0,92
1968,5029,0,100
1968,5031,0,97
1968,5033,0,100
1968,5035,0,100
1968,5037,0,100
1968,5039,0,100
1968,5041,0,100
1968,5043,0,97
1968,5045,0,100
1968,5047,0,100
1968,5049,0,87
1968,5051,0,92
1968,5053,0,97
1968,5055,0,97
1968,5057,0,100
1968,5059,19982.04,37
1968,5061,0,92
1968,5063,0,97
1968,5065,0,100
1968,5067,0,100
1968,5069,0,100
1968,5071,0,100
1968,5073,0,92
1968,5075,0,100
1968,5077,0,100
1968,5079,0,100
1968,5081,0,100
1968,5083,0,100
1968,5085,148674,37
1968,5087,0,97
1968,5089,0,97
1968,5091,0,100
1968,5093,0,100
1968,5095,0,100
1968,5097,0,87
1968,5099,0,92
1968,5101,0,97
1968,5103,0,92
1968,5105,0,100
1968,5107,0,100
1968,5109,0,87
1968,5111,0,97
1968,5113,3807.732,37
1968,5115,0,100
1968,5117,0,97
1968,5119,0,100
1968,5121,0,100
1968,5123,0,97
1968,5125,16225.68,37
1968,5127,0,100
1968,5129,0,97
1968,5131,0,100
1968,5133,0,100
1968,5135,0,100
1968,5137,0,92
1968,5139,0,82
1968,5141,0,87
1968,5143,0,92
1968,5145,0,67
1968,5147,0,100
1968,5149,0,100
1968,6001,280225.2,37
1968,6003,0,57
1968,6005,8540.028,37
1968,6007,0,72
1968,6009,0,97
1968,6011,243498,37
1968,6013,0,97
1968,6015,0,100
1968,6017,0,100
1968,6019,0,100
1968,6021,129840,37
1968,6023,0,100
1968,6025,1519344,37
1968,6027,0,92
1968,6029,1074068.4,37
1968,6031,1046571.6,37
1968,6033,19637.52,37
1968,6035,609.4884,37
1968,6037,2807688,37
1968,6039,505624.8,37
1968,6041,46172.4,37
1968,6043,307.7172,37
1968,6045,0,92
1968,6047,1426920,37
1968,6049,102485.52,37
1968,6051,212856,37
1968,6053,11332.596,37
1968,6055,53713.44,37
1968,6057,0,97
1968,6059,0,100
1968,6061,0,87
1968,6063,0,67
1968,6065,209106,37
1968,6067,0,97
1968,6069,31551.36,37
1968,6071,0,100
1968,6073,3729288,37
1968,6075,126544.8,37
1968,6077,412832.4,37
1968,6079,3287352,37
1968,6081,108909.48,37
1968,6083,49084.44,37
1968,6085,196624.8,37
1968,6087,14923.32,37
1968,6089,0,97
1968,6091,0,77
1968,6093,0,92
1968,6095,0,97
1968,6097,129444,37
1968,6099,633772.8,37
1968,6101,0,77
1968,6103,224062.8,37
1968,6105,0,100
1968,6107,1428048,37
1968,6109,10998.312,37
1968,6111,577231.2,37
1968,6113,0,87
1968,6115,0,100
1968,8001,232376.4,37
1968,8003,46828.32,37
1968,8005,121521.6,37
1968,8007,20063.88,37
1968,8009,0,100
1968,8011,187963.2,37
1968,8013,255020.4,37
1968,8015,137526,37
1968,8017,3737.388,37
1968,8019,0,97
1968,8021,0,100
1968,8023,145796.4,37
1968,8025,11014.164,37
1968,8027,36912.24,37
1968,8029,373611.6,37
1968,8031,161064,37
1968,8033,1846.308,37
1968,8035,34215.36,37
1968,8037,45960.6,37
1968,8039,10224.78,37
1968,8041,112233.48,37
1968,8043,50054.28,37
1968,8045,88954.56,37
1968,8047,3664.944,37
1968,8049,222853.2,37
1968,8051,772530,37
1968,8053,40286.76,37
1968,8055,52484.88,37
1968,8057,480343.2,37
1968,8059,25336.56,37
1968,8061,24.20256,37
1968,8063,0,97
1968,8065,4373.736,37
1968,8067,269991.6,37
1968,8069,565273.2,37
1968,8071,42827.88,37
1968,8073,345.75,37
1968,8075,145646.4,37
1968,8077,903444,37
1968,8079,24575.88,37
1968,8081,57996.12,37
1968,8083,303266.4,37
1968,8085,624180,37
1968,8087,219357.6,37
1968,8089,570944.4,37
1968,8091,109616.76,37
1968,8093,30827.04,37
1968,8095,0,97
1968,8097,42198.84,37
1968,8099,120183.6,37
1968,8101,94324.08,37
1968,8103,201171.6,37
1968,8105,605864.4,37
1968,8107,70097.4,37
1968,8109,157441.2,37
1968,8111,1770.24,37
1968,8113,12851.52,37
1968,8115,27627.96,37
1968,8117,25453.56,37
1968,8119,7928.4,37
1968,8121,16862.64,37
1968,8123,561106.8,37
1968,8125,0,62
1968,9001,0,87
1968,9003,0,100
1968,9005,0,97
1968,9007,51516.6,37
1968,9009,0,77
1968,9011,2604012,37
1968,9013,995.76,37
1968,9015,33842.04,37
1968,10001,0,97
1968,10003,0,97
1968,10005,190042.8,37
1968,11001,0,100
1968,12001,0,100
1968,12003,0,100
1968,12005,281528.4,37
1968,12007,0,100
1968,12009,0,100
1968,12011,0,100
1968,12013,0,100
1968,12015,0,97
1968,12017,0,57
1968,12019,0,100
1968,12021,0,92
1968,12023,0,100
1968,12027,0,100
1968,12029,0,100
1968,12031,760754.4,37
1968,12033,232921.2,37
1968,12035,0,97
1968,12037,0,100
1968,12039,0,100
1968,12041,0,100
1968,12043,0,77
1968,12045,0,100
1968,12047,0,100
1968,12049,0,100
1968,12051,0,62
1968,12053,0,100
1968,12055,0,82
1968,12057,1039153.2,37
1968,12059,0,100
1968,12061,73151.64,37
1968,12063,0,92
1968,12065,0,100
1968,12067,0,100
1968,12069,0,100
1968,12071,0,82
1968,12073,0,100
1968,12075,0,100
1968,12077,0,100
1968,12079,0,100
1968,12081,0,97
1968,12083,0,100
1968,12085,29245.68,37
1968,12086,0,100
1968,12087,0,100
1968,12089,0,100
1968,12091,0,100
1968,12093,0,92
1968,12095,0,100
1968,12097,0,100
1968,12099,0,100
1968,12101,1967976,37
1968,12103,604501.2,37
1968,12105,0,97
1968,12107,0,100
1968,12109,0,72
1968,12111,1402572,37
1968,12113,0,100
1968,12115,0,100
1968,12117,0,100
1968,12119,0,100
1968,12121,0,100
1968,12123,0,100
1968,12125,0,100
1968,12127,0,97
1968,12129,0,100
1968,12131,0,100
1968,12133,0,100
1968,13001,21019.44,37
1968,13003,0,97
1968,13005,0,100
1968,13007,0,100
1968,13009,0,100
1968,13011,0,97
1968,13013,0,97
1968,13015,0,82
1968,13017,0,77
1968,13019,0,100
1968,13021,0,97
1968,13023,0,100
1968,13025,0,100
1968,13027,0,100
1968,13029,0,97
1968,13031,2205.864,37
1968,13033,0,62
1968,13035,0,100
1968,13037,0,92
1968,13039,0,100
1968,13043,0,97
1968,13045,0,92
1968,13047,8578.92,37
1968,13049,0,100
1968,13051,0,97
1968,13053,0,100
1968,13055,0,92
1968,13057,0,87
1968,13059,0,100
1968,13061,0,87
1968,13063,0,97
1968,13065,0,100
1968,13067,0,67
1968,13069,0,97
1968,13071,0,87
1968,13073,0,77
1968,13075,0,100
1968,13077,70215.96,37
1968,13079,0,97
1968,13081,1600.692,37
1968,13083,2676.912,37
1968,13085,0,82
1968,13087,0,100
1968,13089,0,100
1968,13091,0,97
1968,13093,0,97
1968,13095,0,100
1968,13097,0,92
1968,13099,0,92
1968,13101,0,100
1968,13103,0,100
1968,13105,0,97
1968,13107,0,100
1968,13109,0,100
1968,13111,0,87
1968,13113,0,87
1968,13115,0,92
1968,13117,0,77
1968,13119,0,97
1968,13121,0,97
1968,13123,0,87
1968,13125,0,62
1968,13127,0,100
1968,13129,0,87
1968,13131,0,100
1968,13133,0,100
1968,13135,0,100
1968,13137,0,87
1968,13139,0,92
1968,13141,0,100
1968,13143,0,97
1968,13145,0,100
1968,13147,3720.264,37
1968,13149,0,97
1968,13151,45980.28,37
1968,13153,0,100
1968,13155,0,77
1968,13157,0,97
1968,13159,0,100
1968,13161,0,100
1968,13163,0,100
1968,13165,0,97
1968,13167,0,100
1968,13169,0,72
1968,13171,2140.884,37
1968,13173,0,97
1968,13175,0,100
1968,13177,0,92
1968,13179,0,100
1968,13181,0,100
1968,13183,0,100
1968,13185,0,100
1968,13187,0,92
1968,13189,0,92
1968,13191,0,100
1968,13193,0,97
1968,13195,0,97
1968,13197,1082.2608,37
1968,13199,0,77
1968,13201,0,100
1968,13205,0,100
1968,13207,11169.768,37
1968,13209,0,100
1968,13211,0,97
1968,13213,0,87
1968,13215,0,97
1968,13217,0,100
1968,13219,0,100
1968,13221,0,97
1968,13223,0,67
1968,13225,0,97
1968,13227,3218.364,37
1968,13229,0,100
1968,13231,0,97
1968,13233,6315,37
1968,13235,0,100
1968,13237,1188127.2,37
1968,13239,0,92
1968,13241,3388.356,37
1968,13243,16277.88,37
1968,13245,131218.8,37
1968,13247,0,92
1968,13249,0,97
1968,13251,0,100
1968,13253,0,87
1968,13255,0,100
1968,13257,4508.58,37
1968,13259,0,92
1968,13261,0,62
1968,13263,0,97
1968,13265,0,100
1968,13267,0,100
1968,13269,0,97
1968,13271,0,77
1968,13273,0,57
1968,13275,0,100
1968,13277,0,82
1968,13279,0,100
1968,13281,0,87
1968,13283,0,97
1968,13285,0,100
1968,13287,0,92
1968,13289,0,100
1968,13291,0,87
1968,13293,0,97
1968,13295,4010.7,37
1968,13297,3080.208,37
1968,13299,0,100
1968,13301,0,97
1968,13303,0,100
1968,13305,0,100
1968,13307,370.2456,37
1968,13309,0,100
1968,13311,0,92
1968,13313,0,87
1968,13315,618.8928,37
1968,13317,0,97
1968,13319,0,97
1968,13321,0,97
1968,16001,252532.8,37
1968,16003,0,62
1968,16005,42458.04,37
1968,16007,239853.6,37
1968,16009,0,100
1968,16011,399493.2,37
1968,16013,22857.48,37
1968,16015,1901.628,37
1968,16017,0,100
1968,16019,181484.4,37
1968,16021,0,87
1968,16023,26563.92,37
1968,16025,90807.72,37
1968,16027,389056.8,37
1968,16029,112495.44,37
1968,16031,113755.2,37
1968,16033,85151.28,37
1968,16035,0,87
1968,16037,89419.68,37
1968,16039,0,100
1968,16041,187910.4,37
1968,16043,415508.4,37
1968,16045,318325.2,37
1968,16047,1618920,37
1968,16049,0,92
1968,16051,594348,37
1968,16053,1877580,37
1968,16055,0,100
1968,16057,0,100
1968,16059,0,87
1968,16061,0,100
1968,16063,237392.4,37
1968,16065,127388.4,37
1968,16067,353715.6,37
1968,16069,0,92
1968,16071,105066.72,37
1968,16073,960463.2,37
1968,16075,73741.56,37
1968,16077,235442.4,37
1968,16079,0,100
1968,16081,185930.4,37
1968,16083,1567248,37
1968,16085,0,92
1968,16087,55983.84,37
1968,17001,0,100
1968,17003,894.4032,37
1968,17005,0,100
1968,17007,0,100
1968,17009,0,100
1968,17011,0,100
1968,17013,0,100
1968,17015,0,100
1968,17017,0,100
1968,17019,0,100
1968,17021,1059928.8,37
1968,17023,0,100
1968,17025,0,100
1968,17027,0,100
1968,17029,0,92
1968,17031,1745688,37
1968,17033,22775.88,37
1968,17035,0,100
1968,17037,0,100
1968,17039,951958.8,37
1968,17041,0,100
1968,17043,338.8344,37
1968,17045,0,87
1968,17047,0,100
1968,17049,0,97
1968,17051,0,100
1968,17053,70.01004,37
1968,17055,0,97
1968,17057,0,92
1968,17059,0,100
1968,17061,0,100
1968,17063,0,92
1968,17065,55.32,37
1968,17067,0,100
1968,17069,0,100
1968,17071,0,100
1968,17073,0,100
1968,17075,31.11756,37
1968,17077,0,92
1968,17079,624655.2,37
1968,17081,0,97
1968,17083,0,100
1968,17085,0,100
1968,17087,0,100
1968,17089,0,97
1968,17091,0,92
1968,17093,0,97
1968,17095,0,87
1968,17097,736086,37
1968,17099,0,100
1968,17101,0,100
1968,17103,0,97
1968,17105,0,92
1968,17107,0,100
1968,17109,0,97
1968,17111,0,97
1968,17113,0,87
1968,17115,0,82
1968,17117,0,92
1968,17119,0,100
1968,17121,2461.248,37
1968,17123,0,100
1968,17125,0,97
1968,17127,872271.6,37
1968,17129,0,100
1968,17131,0,100
1968,17133,0,100
1968,17135,619762.8,37
1968,17137,135942,37
1968,17139,0,100
1968,17141,0,97
1968,17143,0,87
1968,17145,0,100
1968,17147,0,100
1968,17149,0,100
1968,17151,0,100
1968,17153,0,100
1968,17155,269142,37
1968,17157,0,100
1968,17159,0,100
1968,17161,0,100
1968,17163,0,100
1968,17165,0,100
1968,17167,0,77
1968,17169,0,100
1968,17171,0,100
1968,17173,0,100
1968,17175,0,92
1968,17177,0,100
1968,17179,0,100
1968,17181,0,92
1968,17183,0,87
1968,17185,0,100
1968,17187,0,100
1968,17189,0,100
1968,17191,0,100
1968,17193,0,100
1968,17195,0,100
1968,17197,933021.6,37
1968,17199,271198.8,37
1968,17201,0,100
1968,17203,0,92
1968,18001,0,92
1968,18003,0,92
1968,18005,0,100
1968,18007,0,87
1968,18009,0,92
1968,18011,0,92
1968,18013,0,100
1968,18015,0,87
1968,18017,0,100
1968,18019,0,92
1968,18021,0,100
1968,18023,0,87
1968,18025,0,72
1968,18027,0,100
1968,18029,762745.2,37
1968,18031,0,97
1968,18033,0,100
1968,18035,0,97
1968,18037,0,97
1968,18039,0,67
1968,18041,0,97
1968,18043,340420.8,37
1968,18045,0,87
1968,18047,0,97
1968,18049,656.7132,37
1968,18051,0,100
1968,18053,0,92
1968,18055,0,100
1968,18057,0,97
1968,18059,0,100
1968,18061,0,97
1968,18063,0,87
1968,18065,0,97
1968,18067,0,87
1968,18069,0,87
1968,18071,0,100
1968,18073,16091.16,37
1968,18075,1369.656,37
1968,18077,1593624,37
1968,18079,0,100
1968,18081,0,100
1968,18083,0,100
1968,18085,0,87
1968,18087,0,57
1968,18089,1883940,37
1968,18091,14461.32,37
1968,18093,0,100
1968,18095,0,97
1968,18097,0,67
1968,18099,567.03,37
1968,18101,0,100
1968,18103,0,87
1968,18105,0,92
1968,18107,0,92
1968,18109,0,87
1968,18111,2254.284,37
1968,18113,0,67
1968,18115,0,97
1968,18117,0,100
1968,18119,0,100
1968,18121,0,100
1968,18123,0,100
1968,18125,0,77
1968,18127,366039.6,37
1968,18129,0,100
1968,18131,0,87
1968,18133,0,100
1968,18135,0,87
1968,18137,2682.336,37
1968,18139,0,100
1968,18141,0,100
1968,18143,0,82
1968,18145,0,100
1968,18147,0,100
1968,18149,1230.876,37
1968,18151,0,67
1968,18153,0,92
1968,18155,0,97
1968,18157,0,92
1968,18159,9.838944,37
1968,18161,0,97
1968,18163,0,100
1968,18165,0,92
1968,18167,0,92
1968,18169,0,87
1968,18171,0,87
1968,18173,0,97
1968,18175,0,100
1968,18177,0,97
1968,18179,0,92
1968,18181,0,87
1968,18183,0,87
1968,19001,0,97
1968,19003,383.0772,37
1968,19005,0,100
1968,19007,0,100
1968,19009,594.69,37
1968,19011,0,92
1968,19013,0,100
1968,19015,0,62
1968,19017,0,100
1968,19019,0,100
1968,19021,0,92
1968,19023,0,92
1968,19025,567.03,37
1968,19027,529.674,37
1968,19029,0,97
1968,19031,0,97
1968,19033,0,100
1968,19035,0,92
1968,19037,0,100
1968,19039,0,97
1968,19041,0,92
1968,19043,0,100
1968,19045,0,87
1968,19047,0,92
1968,19049,0,97
1968,19051,0,100
1968,19053,0,100
1968,19055,0,97
1968,19057,91797.12,37
1968,19059,4482.768,37
1968,19061,0,82
1968,19063,0,62
1968,19065,0,100
1968,19067,0,92
1968,19069,0,92
1968,19071,0,97
1968,19073,0,82
1968,19075,0,92
1968,19077,0,97
1968,19079,0,97
1968,19081,0,92
1968,19083,0,97
1968,19085,0,97
1968,19087,0,100
1968,19089,0,97
1968,19091,0,97
1968,19093,0,97
1968,19095,0,100
1968,19097,0,100
1968,19099,0,100
1968,19101,0,100
1968,19103,0,100
1968,19105,0,100
1968,19107,0,100
1968,19109,0,57
1968,19111,0,100
1968,19113,0,92
1968,19115,0,100
1968,19117,0,100
1968,19119,369.9528,37
1968,19121,0,100
1968,19123,0,100
1968,19125,0,100
1968,19127,0,100
1968,19129,0,97
1968,19131,0,92
1968,19133,0,97
1968,19135,0,97
1968,19137,0,97
1968,19139,0,92
1968,19141,995.76,37
1968,19143,2157.48,37
1968,19145,0,100
1968,19147,912.78,37
1968,19149,0,92
1968,19151,387.24,37
1968,19153,0,100
1968,19155,0,92
1968,19157,0,100
1968,19159,0,82
1968,19161,3304.788,37
1968,19163,0,100
1968,19165,0,97
1968,19167,0,92
1968,19169,0,97
1968,19171,0,100
1968,19173,0,97
1968,19175,0,97
1968,19177,0,100
1968,19179,0,100
1968,19181,0,100
1968,19183,0,100
1968,19185,0,100
1968,19187,0,97
1968,19189,0,92
1968,19191,0,100
1968,19193,342600,37
1968,19195,0,87
1968,19197,0,97
1968,20001,0,97
1968,20003,0,100
1968,20005,0,97
1968,20007,0,100
1968,20009,0,100
1968,20011,0,100
1968,20013,663.2832,37
1968,20015,0,97
1968,20017,0,97
1968,20019,0,97
1968,20021,0,97
1968,20023,0,100
1968,20025,0,100
1968,20027,0,97
1968,20029,0,100
1968,20031,0,92
1968,20033,0,100
1968,20035,0,100
1968,20037,0,92
1968,20039,0,100
1968,20041,0,100
1968,20043,0,97
1968,20045,0,100
1968,20047,0,100
1968,20049,0,97
1968,20051,0,100
1968,20053,0,100
1968,20055,0,100
1968,20057,0,100
1968,20059,0,100
1968,20061,0,100
1968,20063,0,100
1968,20065,0,100
1968,20067,0,100
1968,20069,27.66,37
1968,20071,0,100
1968,20073,0,97
1968,20075,7893.348,37
1968,20077,0,97
1968,20079,0,100
1968,20081,0,100
1968,20083,0,100
1968,20085,0,100
1968,20087,0,100
1968,20089,65719.92,37
1968,20091,0,97
1968,20093,59882.04,37
1968,20095,0,100
1968,20097,0,100
1968,20099,0,97
1968,20101,0,100
1968,20103,0,100
1968,20105,0,100
1968,20107,0,100
1968,20109,0,100
1968,20111,0,97
1968,20113,0,100
1968,20115,0,100
1968,20117,0,100
1968,20119,0,100
1968,20121,0,100
1968,20123,0,62
1968,20125,0,100
1968,20127,0,97
1968,20129,0,100
1968,20131,0,100
1968,20133,0,87
1968,20135,0,100
1968,20137,0,87
1968,20139,0,100
1968,20141,0,100
1968,20143,0,100
1968,20145,0,100
1968,20147,4849.332,37
1968,20149,0,100
1968,20151,0,97
1968,20153,0,100
1968,20155,0,100
1968,20157,0,87
1968,20159,0,100
1968,20161,0,100
1968,20163,0,67
1968,20165,0,100
1968,20167,0,100
1968,20169,0,100
1968,20171,0,97
1968,20173,0,100
1968,20175,0,100
1968,20177,0,100
1968,20179,0,100
1968,20181,0,100
1968,20183,0,72
1968,20185,0,100
1968,20187,0,100
1968,20189,0,100
1968,20191,0,100
1968,20193,0,100
1968,20195,0,100
1968,20197,0,100
1968,20199,0,100
1968,20201,0,97
1968,20203,13.83,37
1968,20205,0,97
1968,20207,0,97
1968,20209,382740,37
1968,21001,1151.3472,37
1968,21003,0,77
1968,21005,0,92
1968,21007,0,100
1968,21009,3485.16,37
1968,21011,0,97
1968,21013,0,97
1968,21015,0,100
1968,21017,0,97
1968,21019,0,100
1968,21021,9200.16,37
1968,21023,0,97
1968,21025,0,97
1968,21027,0,97
1968,21029,0,100
1968,21031,573.9444,37
1968,21033,0,92
1968,21035,0,100
1968,21037,0,100
1968,21039,0,100
1968,21041,0,100
1968,21043,0,97
1968,21045,584.3172,37
1968,21047,0,72
1968,21049,0,87
1968,21051,0,97
1968,21053,0,97
1968,21055,0,100
1968,21057,0,72
1968,21059,0,87
1968,21061,743.3628,37
1968,21063,248.94,37
1968,21065,0,97
1968,21067,53118.72,37
1968,21069,964.494,37
1968,21071,0,100
1968,21073,0,97
1968,21075,0,100
1968,21077,0,97
1968,21079,0,97
1968,21081,0,97
1968,21083,0,92
1968,21085,0,97
1968,21087,909.3228,37
1968,21089,0,100
1968,21091,0,97
1968,21093,0,100
1968,21095,0,97
1968,21097,0,97
1968,21099,1759.872,37
1968,21101,0,100
1968,21103,0,97
1968,21105,0,87
1968,21107,6684.024,37
1968,21109,0,97
1968,21111,0,97
1968,21113,0,97
1968,21115,0,100
1968,21117,0,97
1968,21119,0,97
1968,21121,0,97
1968,21123,363.0372,37
1968,21125,0,97
1968,21127,0,100
1968,21129,0,97
1968,21131,0,100
1968,21133,0,97
1968,21135,0,97
1968,21137,1096.0272,37
1968,21139,0,100
1968,21141,0,97
1968,21143,3996.876,37
1968,21145,0,100
1968,21147,0,100
1968,21149,0,100
1968,21151,0,97
1968,21153,0,97
1968,21155,0,92
1968,21157,0,97
1968,21159,0,97
1968,21161,0,57
1968,21163,0,100
1968,21165,1701.084,37
1968,21167,0,97
1968,21169,242.0244,37
1968,21171,1016.5044,37
1968,21173,0,82
1968,21175,0,97
1968,21177,255937.2,37
1968,21179,0,97
1968,21181,725.1972,37
1968,21183,0,72
1968,21185,0,97
1968,21187,0,97
1968,21189,0,97
1968,21191,0,97
1968,21193,0,100
1968,21195,0,100
1968,21197,0,97
1968,21199,0,97
1968,21201,0,97
1968,21203,0,97
1968,21205,0,82
1968,21207,0,97
1968,21209,0,92
1968,21211,5946.9,37
1968,21213,2739.228,37
1968,21215,0,97
1968,21217,1777.152,37
1968,21219,510.2712,37
1968,21221,0,100
1968,21223,5885.556,37
1968,21225,0,100
1968,21227,0,82
1968,21229,0,97
1968,21231,0,62
1968,21233,14590.68,37
1968,21235,0,97
1968,21237,0,97
1968,21239,1312.008,37
1968,22001,0,82
1968,22003,0,100
1968,22005,0,67
1968,22007,0,62
1968,22009,0,92
1968,22011,0,100
1968,22013,0,100
1968,22015,0,92
1968,22017,0,100
1968,22019,0,92
1968,22021,0,100
1968,22023,0,100
1968,22025,0,100
1968,22027,0,100
1968,22029,0,100
1968,22031,0,77
1968,22033,0,97
1968,22035,7440.54,37
1968,22037,0,97
1968,22039,95259.36,37
1968,22041,0,92
1968,22043,0,100
1968,22045,11074.356,37
1968,22047,591286.8,37
1968,22049,0,100
1968,22051,1119676.8,37
1968,22053,0,87
1968,22055,0,87
1968,22057,7415.364,37
1968,22059,0,100
1968,22061,0,100
1968,22063,0,100
1968,22065,0,97
1968,22067,0,97
1968,22069,0,100
1968,22071,597084,37
1968,22073,0,100
1968,22075,0,100
1968,22077,0,100
1968,22079,0,97
1968,22081,0,100
1968,22083,0,82
1968,22085,0,97
1968,22087,317359.2,37
1968,22089,3417780,37
1968,22091,0,100
1968,22093,202226.4,37
1968,22095,0,92
1968,22097,0,97
1968,22099,0,97
1968,22101,0,97
1968,22103,0,100
1968,22105,0,100
1968,22107,0,100
1968,22109,0,97
1968,22111,0,100
1968,22113,0,57
1968,22115,0,100
1968,22117,0,100
1968,22119,0,100
1968,22121,252.3972,37
1968,22123,0,97
1968,22125,48101.16,37
1968,22127,0,100
1968,23001,0,100
1968,23003,0,100
1968,23005,0,100
1968,23007,0,92
1968,23009,0,100
1968,23011,0,100
1968,23013,0,97
1968,23015,0,100
1968,23017,0,100
1968,23019,0,100
1968,23021,0,100
1968,23023,0,100
1968,23025,0,97
1968,23027,0,100
1968,23029,0,100
1968,23031,0,97
1968,24001,0,97
1968,24003,104451.36,37
1968,24005,320739.6,37
1968,24009,4321608,37
1968,24011,0,100
1968,24013,0,100
1968,24015,0,100
1968,24017,1708272,37
1968,24019,0,100
1968,24021,0,87
1968,24023,0,97
1968,24025,0,100
1968,24027,0,100
1968,24029,0,100
1968,24031,0,92
1968,24033,861315.6,37
1968,24035,0,100
1968,24037,0,100
1968,24039,0,100
1968,24041,0,62
1968,24043,0,100
1968,24045,0,100
1968,24047,0,100
1968,24510,0,92
1968,25001,25902.6,37
1968,25003,0,100
1968,25005,1071492,37
1968,25007,82.98,37
1968,25009,0,72
1968,25011,0,97
1968,25013,0,100
1968,25015,0,97
1968,25017,0,87
1968,25019,525.54,37
1968,25021,0,97
1968,25023,653685.6,37
1968,25025,0,87
1968,25027,83142.48,37
1968,26001,0,100
1968,26003,0,82
1968,26005,0,100
1968,26007,0,97
1968,26009,0,82
1968,26011,0,87
1968,26013,0,97
1968,26015,0,97
1968,26017,822315.6,37
1968,26019,0,100
1968,26021,0,72
1968,26023,0,67
1968,26025,0,100
1968,26027,0,67
1968,26029,0,100
1968,26031,0,100
1968,26033,0,100
1968,26035,0,100
1968,26037,0,100
1968,26039,0,100
1968,26041,0,77
1968,26043,0,100
1968,26045,0,92
1968,26047,0,100
1968,26049,0,100
1968,26051,0,100
1968,26053,0,100
1968,26055,0,100
1968,26057,0,87
1968,26059,1243.164,37
1968,26061,0,100
1968,26063,79147.56,37
1968,26065,117702.72,37
1968,26067,0,100
1968,26069,0,100
1968,26071,0,100
1968,26073,0,100
1968,26075,449.4756,37
1968,26077,0,97
1968,26079,0,100
1968,26081,0,100
1968,26083,13.83,37
1968,26085,0,100
1968,26087,0,92
1968,26089,0,100
1968,26091,0,97
1968,26093,0,97
1968,26095,0,100
1968,26097,2335.068,37
1968,26099,0,100
1968,26101,0,100
1968,26103,116074.44,37
1968,26105,0,97
1968,26107,0,100
1968,26109,0,100
1968,26111,0,100
1968,26113,0,100
1968,26115,2402076,37
1968,26117,1125.4848,37
1968,26119,0,100
1968,26121,293223.6,37
1968,26123,0,100
1968,26125,0,97
1968,26127,0,100
1968,26129,0,100
1968,26131,0,100
1968,26133,0,100
1968,26135,0,100
1968,26137,0,100
1968,26139,1285608,37
1968,26141,0,87
1968,26143,0,100
1968,26145,0,100
1968,26147,2035692,37
1968,26149,0,67
1968,26151,0,97
1968,26153,0,100
1968,26155,0,97
1968,26157,0,97
1968,26159,61287.12,37
1968,26161,6406.752,37
1968,26163,2341068,37
1968,26165,0,100
1968,27001,0,100
1968,27003,30479.28,37
1968,27005,0,97
1968,27007,0,100
1968,27009,6120.12,37
1968,27011,0,97
1968,27013,0,100
1968,27015,0,97
1968,27017,0,100
1968,27019,0,97
1968,27021,0,100
1968,27023,0,100
1968,27025,0,100
1968,27027,0,87
