"coef","mean","serr","state"
"gddoffset",2802.318489796529,0.0,"TX"
"kddoffset",4.43440836704813,0.0,"TX"
"intercept",15.433857824301617,2.5111812802220117e-22,"TX"
"gdds",0.0008600616647646352,4.0596383518809286e-30,"TX"
"kdds",0.00578752347683326,3.779410440744369e-27,"TX"
"wreq",-7.738381254477784,8.815389040599651e-23,"TX"
"gddoffset",2478.5926680690186,0.0,"UT"
"kddoffset",7.583910403893237,0.0,"UT"
"intercept",1.1528650307303392,0.0171016326190005,"UT"
"gdds",-0.00019934340320435347,4.116981695430649e-9,"UT"
"kdds",-0.0055672538964929,3.4517121257771275e-6,"UT"
"wreq",-0.4886529838606292,0.02003397152817757,"UT"
"gddoffset",2142.1519578965354,0.0,"VA"
"kddoffset",0.8400374643608397,0.0,"VA"
"intercept",1.2684304407561393,0.0007479621968747637,"VA"
"gdds",-0.00011486489702483217,1.7980714190671317e-9,"VA"
"kdds",0.006027927443861734,4.2893075784989094e-5,"VA"
"wreq",-0.6998695561989984,0.001651256093508551,"VA"
"gddoffset",1304.6790619887895,0.0,"WA"
"kddoffset",0.0889308509492945,0.0,"WA"
"intercept",0.9810535215609216,0.0048120849682430945,"WA"
"gdds",8.202398361351812e-5,1.7285930675282104e-9,"WA"
"kdds",-0.05386441568194315,0.00042072506557883364,"WA"
"wreq",-0.17541079372379462,0.008461590152467027,"WA"
"gddoffset",1727.4730092641082,0.0,"WV"
"kddoffset",0.2775135247145455,0.0,"WV"
"intercept",0.8946345736600065,0.0004038969781211416,"WV"
"gdds",-0.00010982061589339964,6.690860659602381e-10,"WV"
"kdds",-0.020480000238012677,4.843026750425627e-5,"WV"
"wreq",-0.518039481925468,0.0012080974486078809,"WV"
"gddoffset",1291.8075227346071,0.0,"WI"
"kddoffset",0.2379552894591619,0.0,"WI"
"intercept",0.9922969580169669,0.0004500822061498791,"WI"
"gdds",0.00013478685538045372,9.951233452530495e-10,"WI"
"kdds",-0.14545295580022863,8.588949221156471e-5,"WI"
"wreq",-0.9155465099598787,0.0016341420553238999,"WI"
"gddoffset",1530.382674640886,0.0,"WY"
"kddoffset",0.7355866524639434,0.0,"WY"
"intercept",0.931293580244118,0.004973179236529925,"WY"
"gdds",-0.0001411276607998562,2.5866002067091356e-9,"WY"
"kdds",-0.012680811582204235,2.705953684292093e-5,"WY"
"wreq",-0.633673422054863,0.0076149119411872655,"WY"
