"coef","mean","serr","state"
"wreq",-0.7573868684337495,0.005074986883195603,"OK"
"gddoffset",1593.3409277423189,0.0,"OR"
"kddoffset",29.411975543264266,0.0,"OR"
"intercept",4.600899740219139,0.00018619890170967405,"OR"
"gdds",-0.0003217179344437139,5.874762142522225e-9,"OR"
"kdds",-0.0015501032776528692,1.945501712903271e-7,"OR"
"wreq",-0.15982915285243054,0.06499581216641394,"OR"
"gddoffset",2152.7945268356148,0.0,"PA"
"kddoffset",44.60177226608006,0.0,"PA"
"intercept",4.009727790500641,4.4094538199290806e-5,"PA"
"gdds",-0.0006074146668590773,1.8390604620342584e-9,"PA"
"kdds",0.001728891484693767,1.960488767966609e-8,"PA"
"wreq",0.15691244686752173,0.00515841474813483,"PA"
"gddoffset",2668.3465675743146,0.0,"SC"
"kddoffset",204.7715678894595,0.0,"SC"
"intercept",3.9515497667987267,0.00027737263395852257,"SC"
"gdds",-0.0013152818412268826,1.8797286203668137e-8,"SC"
"kdds",0.00022712133289499924,2.567804122312895e-8,"SC"
"wreq",-0.05016905457193177,0.007084912259943699,"SC"
"gddoffset",1874.883612867634,0.0,"SD"
"kddoffset",74.36897499055564,0.0,"SD"
"intercept",3.958631358759406,0.0002636967103975103,"SD"
"gdds",-0.0001447166580941963,4.3969056422663395e-9,"SD"
"kdds",-0.003215789177511105,4.166449273299885e-8,"SD"
"wreq",-0.7560332300698576,0.011492870129193963,"SD"
"gddoffset",2282.894040071248,0.0,"TN"
"kddoffset",108.38859028263796,0.0,"TN"
"intercept",4.081382201645631,7.043980953705533e-5,"TN"
"gdds",-0.001352956495219937,2.0536438153313806e-9,"TN"
"kdds",0.0012754426842179582,8.38466610185511e-9,"TN"
"wreq",0.14234680772636607,0.011657184452049859,"TN"
"gddoffset",2426.0072616804505,0.0,"TX"
"kddoffset",234.43298695048856,0.0,"TX"
"intercept",2.929122143294439,3.3005955792625145e-27,"TX"
"gdds",-0.009455086042835232,3.1938955598546247e-31,"TX"
"kdds",-0.002655891707306579,4.1404867751897745e-32,"TX"
"wreq",3.409847988309709,1.0180755934963726e-26,"TX"
"gddoffset",1938.3244153736287,0.0,"UT"
"kddoffset",70.05834747518043,0.0,"UT"
"intercept",-2.7856565330609597,4.516645006152248e-24,"UT"
"gdds",0.0026325402727679597,2.3513389399943906e-30,"UT"
"kdds",-0.051525340431259815,1.115806647642621e-27,"UT"
"wreq",-0.4388657823428859,1.0179174633110391e-24,"UT"
"gddoffset",2425.818768017799,0.0,"VA"
"kddoffset",106.10333697405996,0.0,"VA"
"intercept",4.202111475279387,7.212855525561213e-5,"VA"
"gdds",-0.0006506944941426345,3.396238586977986e-9,"VA"
"kdds",0.0005321559414713046,1.1984992588741887e-8,"VA"
"wreq",0.34419677946492017,0.005537901901566981,"VA"
"gddoffset",1844.114788765823,0.0,"WA"
"kddoffset",35.784567354123325,0.0,"WA"
"intercept",4.398028656311331,0.0004262247254468856,"WA"
"gdds",-0.00018303729696664815,5.458904265682051e-9,"WA"
"kdds",-0.0013550403800633988,1.25609505284968e-7,"WA"
"wreq",-0.22359826941790362,0.03432539739630133,"WA"
"gddoffset",2270.0655623580474,0.0,"WV"
"kddoffset",66.05440731910882,0.0,"WV"
"intercept",4.047743442834466,0.00018807376735714725,"WV"
"gdds",-0.0003812027668951779,5.124903285605364e-9,"WV"
"kdds",0.0011007744660001186,4.0866834605475236e-8,"WV"
"wreq",0.7901417713895336,0.024968157129576257,"WV"
"gddoffset",2087.8815012232617,0.0,"WI"
"kddoffset",38.67209257497005,0.0,"WI"
"intercept",4.160608145634994,0.00012778199097725768,"WI"
"gdds",6.361122467246158e-5,3.0825553334885174e-9,"WI"
"kdds",-0.0004165370097447387,5.527114501898719e-8,"WI"
"wreq",-0.3290112529510165,0.014572153474708789,"WI"
"gddoffset",1694.0006751733388,0.0,"WY"
"kddoffset",37.49976125856953,0.0,"WY"
"intercept",4.138226353335081,0.0010039677014948795,"WY"
"gdds",-8.115916472055858e-5,8.467326872941465e-9,"WY"
"kdds",-0.003300266550879612,2.6133012239455297e-7,"WY"
"wreq",-0.9238601490323206,0.032195837335488794,"WY"
