FIPS,year_cal,month_num,wateruse_perconnection,tot_maxwithdraw_fips,ps_w_total,ps_gw_total,ps_sw_total,cnty_avg_p,state_yr_avg_p,predict_accounts,name_county,median_age,college_more,average_household_size,median_household_income,median_year_structure_built,owner_occupied_housing_units,total_pop,unemployment,housing_density,precip_monthly_avg_dailytot,precip_monthly_total,rainydays_month,temp_monthly_dailymax,temp_monthly_dailymean,annual_avg_dailymax,annual_avg_dailymean,precip_annual_total,precip_annual_avg_monthly_total
36055,2011,5,18839.92,.,4.631532,0.0389622,4.59257,0.0027099,0.0030062,.,.,38.5,0.6443698,2.395,53405.89,1962.406,0.642478,746168.6,0.0789072,489.0561,3.8412321,119.0782,15,17.833465,13.807946,13.325675,10.021194,1008.115,84.00956
36055,2011,6,19889.58,.,4.889576,0.041133,4.848443,0.0027099,0.0030062,.,.,38.5,0.6443698,2.395,53405.89,1962.406,0.642478,746168.6,0.0789072,489.0561,2.2800508,68.40153,7,22.251388,18.552277,13.325675,10.021194,1008.115,84.00956
36055,2011,7,21864.91,.,5.375183,0.0452181,5.329965,0.0027099,0.0030062,.,.,38.5,0.6443698,2.395,53405.89,1962.406,0.642478,746168.6,0.0789072,489.0561,0.80579078,24.97952,6,26.677912,22.940431,13.325675,10.021194,1008.115,84.00956
36055,2011,8,21263.28,.,5.22728,0.0439739,5.183306,0.0027099,0.0030062,.,.,38.5,0.6443698,2.395,53405.89,1962.406,0.642478,746168.6,0.0789072,489.0561,4.0756938,126.3465,15,25.23755,21.914473,13.325675,10.021194,1008.115,84.00956
36055,2011,9,19212.42,.,4.723104,0.0397326,4.683372,0.0027099,0.0030062,.,.,38.5,0.6443698,2.395,53405.89,1962.406,0.642478,746168.6,0.0789072,489.0561,3.3487851,100.4636,14,22.598889,19.067436,13.325675,10.021194,1008.115,84.00956
36055,2011,10,17097.69,.,4.203229,0.0353592,4.16787,0.0027099,0.0030062,.,.,38.5,0.6443698,2.395,53405.89,1962.406,0.642478,746168.6,0.0789072,489.0561,4.4337313,137.4457,16,14.861963,11.86138,13.325675,10.021194,1008.115,84.00956
36055,2011,11,15680.26,.,3.854773,0.0324278,3.822345,0.0027099,0.0030062,.,.,38.5,0.6443698,2.395,53405.89,1962.406,0.642478,746168.6,0.0789072,489.0561,2.2323938,66.97181,8,11.586669,7.9001865,13.325675,10.021194,1008.115,84.00956
36055,2011,12,15948.98,.,3.920833,0.0329836,3.88785,0.0027099,0.0030062,.,.,38.5,0.6443698,2.395,53405.89,1962.406,0.642478,746168.6,0.0789072,489.0561,1.8296691,53.0604,8,4.8730322,2.3924414,13.325675,10.021194,1008.115,84.00956
36055,2011,13,213691.3,110.19,52.53302,0.441928,52.09109,0.0027099,0.0030062,89730.16,Monroe,38.5,0.6443698,2.395,53405.89,1962.406,0.642478,746168.6,0.0789072,489.0561,.,.,.,.,.,13.325675,10.021194,1008.115,84.00956
36055,2012,1,15380.14,.,3.790684,0.0339591,3.756724,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,2.3987218,74.36037,14,2.4495523,-0.33879913,14.791333,11.272059,847.6446,70.63705
36055,2012,2,14491.17,.,3.571582,0.0319963,3.539585,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,0.87738844,23.68949,7,2.7984751,0.50223922,14.791333,11.272059,847.6446,70.63705
36055,2012,3,15520.96,.,3.825389,0.03427,3.791119,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,1.764851,54.71038,11,11.619655,7.4086377,14.791333,11.272059,847.6446,70.63705
36055,2012,4,15522.27,.,3.825713,0.0342729,3.79144,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,1.8846846,56.54054,8,10.919121,6.9346117,14.791333,11.272059,847.6446,70.63705
36055,2012,5,17961.33,.,4.426858,0.0396583,4.3872,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,2.052155,63.61681,9,19.945174,15.569691,14.791333,11.272059,847.6446,70.63705
36055,2012,6,18962.04,.,4.673499,0.0418679,4.631631,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,3.0276774,90.83032,11,23.883436,19.723949,14.791333,11.272059,847.6446,70.63705
36055,2012,7,20845.25,.,5.137646,0.0460259,5.091619,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,2.0463339,63.43635,11,27.343781,23.474217,14.791333,11.272059,847.6446,70.63705
36055,2012,8,20271.67,.,4.996279,0.0447595,4.951519,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,2.5510266,79.08183,7,26.610987,22.524096,14.791333,11.272059,847.6446,70.63705
36055,2012,9,18316.45,.,4.514383,0.0404424,4.473941,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,3.3199086,99.59726,11,21.917822,18.081321,14.791333,11.272059,847.6446,70.63705
36055,2012,10,16300.35,.,4.017482,0.0359909,3.981491,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,4.3554335,135.0184,12,15.811158,12.526295,14.791333,11.272059,847.6446,70.63705
36055,2012,11,14949.02,.,3.684425,0.0330072,3.651418,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,0.65175688,19.55271,4,8.0387014,5.0487593,14.791333,11.272059,847.6446,70.63705
36055,2012,12,15205.2,.,3.747566,0.0335728,3.713993,0.0026556,0.003335,.,.,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,2.8132295,87.21011,14,5.564849,3.2664931,14.791333,11.272059,847.6446,70.63705
36055,2012,13,203725.8,99.95,50.21151,0.4498231,49.76168,0.0026556,0.003335,89960.12,Monroe,38.5,0.6503144,2.41,52563.32,1963,0.6454778,748076,0.0809781,490.2637,.,.,.,.,.,14.791333,11.272059,847.6446,70.63705
36055,2013,1,15882.13,.,3.924195,0.0362373,3.887957,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,1.0609484,32.8894,5,1.6739392,-0.68864379,12.978768,9.7097625,923.7514,76.97929
36055,2013,2,14964.14,.,3.697376,0.0341428,3.663233,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,2.3181273,64.90756,9,0.07037615,-2.0051178,12.978768,9.7097625,923.7514,76.97929
36055,2013,3,16027.54,.,3.960123,0.036569,3.923554,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,0.71334913,22.11382,6,2.6639386,0.27937511,12.978768,9.7097625,923.7514,76.97929
36055,2013,4,16028.89,.,3.960458,0.0365721,3.923886,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,2.3200169,69.60051,8,11.057215,6.4119683,12.978768,9.7097625,923.7514,76.97929
36055,2013,5,18547.56,.,4.582776,0.0423188,4.540457,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,2.9342402,90.96145,9,19.097479,14.573206,12.978768,9.7097625,923.7514,76.97929
36055,2013,6,19580.93,.,4.838103,0.0446766,4.793427,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,5.4100377,162.3011,14,21.8295,18.365334,12.978768,9.7097625,923.7514,76.97929
36055,2013,7,21525.61,.,5.318598,0.0491136,5.269485,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,3.8130507,118.2046,14,26.159612,22.864048,12.978768,9.7097625,923.7514,76.97929
36055,2013,8,20933.31,.,5.172252,0.0477622,5.12449,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,2.6444085,81.97666,13,24.898554,21.1975,12.978768,9.7097625,923.7514,76.97929
36055,2013,9,18914.27,.,4.673384,0.0431555,4.630229,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,1.9525145,58.57544,10,21.540536,17.496626,12.978768,9.7097625,923.7514,76.97929
36055,2013,10,16832.37,.,4.158982,0.0384054,4.120576,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,2.5102718,77.81843,12,16.389516,13.106445,12.978768,9.7097625,923.7514,76.97929
36055,2013,11,15436.93,.,3.814194,0.0352215,3.778973,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,2.4904187,74.71256,12,7.1833425,4.2320825,12.978768,9.7097625,923.7514,76.97929
36055,2013,12,15701.48,.,3.879559,0.0358251,3.843734,0.0026556,0.0039663,.,.,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,2.2480601,69.68987,11,2.2447623,-0.20205085,12.978768,9.7097625,923.7514,76.97929
36055,2013,13,210375.2,83.06001,51.98,0.48,51.5,0.0026556,0.0039663,90185.08,Monroe,38.5,0.6560713,2.42,51763.14,1963.5,0.6467938,749942,0.083083,491.4894,.,.,.,.,.,12.978768,9.7097625,923.7514,76.97929
36055,2014,1,16129.11,.,3.99516,0,3.99516,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,1.0454352,32.40849,10,-2.5865943,-5.2059879,12.202772,8.7108901,819.9727,68.33105
36055,2014,2,15196.84,.,3.764239,0,3.764239,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,1.7912573,50.1552,9,-2.3446331,-4.5101423,12.202772,8.7108901,819.9727,68.33105
36055,2014,3,16276.78,.,4.031737,0,4.031737,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,1.8402218,57.04688,6,0.16664744,-3.5079341,12.202772,8.7108901,819.9727,68.33105
36055,2014,4,16278.15,.,4.032078,0,4.032078,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,2.6132976,78.39893,11,11.185292,6.5510715,12.202772,8.7108901,819.9727,68.33105
36055,2014,5,18835.99,.,4.66565,0,4.66565,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,3.7207049,115.3419,12,18.373811,13.645695,12.202772,8.7108901,819.9727,68.33105
36055,2014,6,19885.43,.,4.925595,0,4.925595,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,1.8540058,55.62017,11,23.554212,19.300815,12.202772,8.7108901,819.9727,68.33105
36055,2014,7,21860.34,.,5.414779,0,5.414779,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,5.5897561,173.2824,13,24.567888,20.784629,12.202772,8.7108901,819.9727,68.33105
36055,2014,8,21258.84,.,5.265787,0,5.265787,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,2.0177622,62.55063,10,24.106263,20.555245,12.202772,8.7108901,819.9727,68.33105
36055,2014,9,19208.4,.,4.757897,0,4.757897,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,1.1493895,34.48169,7,22.231001,18.012239,12.202772,8.7108901,819.9727,68.33105
36055,2014,10,17094.12,.,4.234192,0,4.234192,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,1.6525202,51.22813,13,16.252181,12.70025,12.202772,8.7108901,819.9727,68.33105
36055,2014,11,15676.99,.,3.88317,0,3.88317,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,1.9454664,58.36399,11,6.7794362,4.1255039,12.202772,8.7108901,819.9727,68.33105
36055,2014,12,15945.65,.,3.949716,0,3.949716,0.0026556,0.0038621,.,.,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,1.6482026,51.09428,12,3.2218462,1.2239089,12.202772,8.7108901,819.9727,68.33105
36055,2014,13,213646.6,76.32,52.92,0,52.92,0.0026556,0.0038621,90410.04,Monroe,38.5,0.6618282,2.43,50962.96,1964,0.6481099,751808,0.0851879,492.715,.,.,.,.,.,12.202772,8.7108901,819.9727,68.33105
36057,2009,1,1826.852,.,0.0520911,0.0143439,0.0377472,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,2.1138925,65.53067,11,-4.9581193,-8.8051258,11.644153,7.3472965,1148.062,95.67185
36057,2009,2,1721.26,.,0.0490802,0.0135148,0.0355654,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,1.2553238,35.14907,9,-0.1760097,-4.0107428,11.644153,7.3472965,1148.062,95.67185
36057,2009,3,1843.578,.,0.052568,0.0144752,0.0380928,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,2.7286041,84.58672,9,5.609551,0.76915992,11.644153,7.3472965,1148.062,95.67185
36057,2009,4,1843.734,.,0.0525724,0.0144765,0.038096,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,1.6255746,48.76724,8,13.043857,7.6434245,11.644153,7.3472965,1148.062,95.67185
36057,2009,5,2133.445,.,0.0608333,0.0167512,0.0440821,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,4.1747024,129.4158,14,17.787609,12.518922,11.644153,7.3472965,1148.062,95.67185
36057,2009,6,2252.309,.,0.0642226,0.0176845,0.0465381,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,4.4664277,133.9928,15,21.387614,16.945432,11.644153,7.3472965,1148.062,95.67185
36057,2009,7,2475.996,.,0.0706009,0.0194408,0.05116,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,5.4688891,169.5356,17,22.502454,18.248377,11.644153,7.3472965,1148.062,95.67185
36057,2009,8,2407.867,.,0.0686582,0.0189059,0.0497523,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,4.9329334,152.9209,15,24.350277,20.067727,11.644153,7.3472965,1148.062,95.67185
36057,2009,9,2175.626,.,0.0620361,0.0170824,0.0449537,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,2.2924589,68.77377,7,19.508883,14.786908,11.644153,7.3472965,1148.062,95.67185
36057,2009,10,1936.154,.,0.0552077,0.0152021,0.0400056,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,4.1184115,127.6708,12,11.648714,7.7660619,11.644153,7.3472965,1148.062,95.67185
36057,2009,11,1775.643,.,0.0506309,0.0139418,0.0366891,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,1.6117538,48.35262,8,9.1776754,5.3980703,11.644153,7.3472965,1148.062,95.67185
36057,2009,12,1806.072,.,0.0514986,0.0141808,0.0373178,0.0031822,0.0031822,.,.,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,2.6892363,83.36633,11,-0.76295934,-3.7635421,11.644153,7.3472965,1148.062,95.67185
36057,2009,13,24198.54,1.03,0.69,0.19,0.5,0.0031822,0.0031822,10407.65,Montgomery,40.65,0.4521442,2.43,45807.95,1942.219,0.6795874,50180.81,0.1023143,57.19747,.,.,.,.,.,11.644153,7.3472965,1148.062,95.67185
36057,2010,1,1931.286,.,0.0551109,0.0166088,0.0385021,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,1.7516989,54.30267,9,-2.7749311,-6.0690861,12.353687,8.2130016,1189.68,99.13997
36057,2010,2,1819.657,.,0.0519254,0.0156488,0.0362767,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,3.4036466,95.3021,12,-1.6978897,-4.1164852,12.353687,8.2130016,1189.68,99.13997
36057,2010,3,1948.968,.,0.0556154,0.0167608,0.0388546,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,3.6780713,114.0202,6,7.2322888,2.9778411,12.353687,8.2130016,1189.68,99.13997
36057,2010,4,1949.133,.,0.0556201,0.0167622,0.0388579,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,1.4241605,42.72482,8,15.232376,9.2837413,12.353687,8.2130016,1189.68,99.13997
36057,2010,5,2255.406,.,0.0643599,0.0193961,0.0449638,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,2.1209037,65.74802,12,19.709555,14.244965,12.353687,8.2130016,1189.68,99.13997
36057,2010,6,2381.064,.,0.0679457,0.0204768,0.0474689,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,4.6915829,140.7475,16,22.331124,18.020538,12.353687,8.2130016,1189.68,99.13997
36057,2010,7,2617.539,.,0.0746937,0.0225104,0.0521832,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,3.3942482,105.2217,13,25.977764,21.278132,12.353687,8.2130016,1189.68,99.13997
36057,2010,8,2545.515,.,0.0726384,0.021891,0.0507474,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,4.879277,151.2576,12,24.150821,19.530167,12.353687,8.2130016,1189.68,99.13997
36057,2010,9,2299.998,.,0.0656324,0.0197796,0.0458527,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,1.5133037,45.39911,9,20.472715,16.155425,12.353687,8.2130016,1189.68,99.13997
36057,2010,10,2046.836,.,0.0584082,0.0176025,0.0408057,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,7.1590975,221.932,13,12.617964,8.810527,12.353687,8.2130016,1189.68,99.13997
36057,2010,11,1877.149,.,0.053566,0.0161432,0.0374228,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,2.5815734,77.4472,8,6.3988241,2.6763041,12.353687,8.2130016,1189.68,99.13997
36057,2010,12,1909.318,.,0.054484,0.0164198,0.0380642,0.0033339,0.0033339,.,.,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,2.4379579,75.5767,6,-2.2816686,-5.000711,12.353687,8.2130016,1189.68,99.13997
36057,2010,13,25581.87,1.07,0.73,0.22,0.51,0.0033339,0.0033339,10415.58,Montgomery,40.8,0.457621,2.43,45283.43,1942.75,0.6700868,50219,0.1034713,57.22222,.,.,.,.,.,12.353687,8.2130016,1189.68,99.13997
36057,2011,1,2889.45,.,0.0822888,0.0283104,0.0539784,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,1.6075153,49.83297,12,-4.053401,-7.0217897,12.576308,8.2854353,1449.257,120.7714
36057,2011,2,2722.44,.,0.0775325,0.026674,0.0508585,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,2.9075935,81.41262,11,-1.8671707,-6.5125063,12.576308,8.2854353,1449.257,120.7714
36057,2011,3,2915.905,.,0.0830422,0.0285696,0.0544726,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,3.6578403,113.3931,11,2.9728323,-0.96548186,12.576308,8.2854353,1449.257,120.7714
36057,2011,4,2916.151,.,0.0830492,0.028572,0.0544772,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,5.5283635,165.8509,20,13.015019,7.7154724,12.576308,8.2854353,1449.257,120.7714
36057,2011,5,3374.375,.,0.096099,0.0330616,0.0630374,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,3.9193363,121.4994,15,19.298299,14.764011,12.576308,8.2854353,1449.257,120.7714
36057,2011,6,3562.376,.,0.1014531,0.0349036,0.0665495,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,4.167166,125.015,18,22.590971,17.924933,12.576308,8.2854353,1449.257,120.7714
36057,2011,7,3916.173,.,0.1115289,0.03837,0.0731589,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,2.5373042,78.65643,10,26.145725,21.340381,12.576308,8.2854353,1449.257,120.7714
36057,2011,8,3808.416,.,0.1084601,0.0373142,0.0711458,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,7.8986107,244.8569,13,24.118764,19.466052,12.576308,8.2854353,1449.257,120.7714
36057,2011,9,3441.091,.,0.097999,0.0337153,0.0642838,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,7.2707391,218.1222,15,21.635534,17.125075,12.576308,8.2854353,1449.257,120.7714
36057,2011,10,3062.328,.,0.0872122,0.0300042,0.057208,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,3.5466861,109.9473,14,13.179858,9.3131613,12.576308,8.2854353,1449.257,120.7714
36057,2011,11,2808.455,.,0.0799821,0.0275168,0.0524653,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,2.2733092,68.19928,8,10.229844,5.5849955,12.576308,8.2854353,1449.257,120.7714
36057,2011,12,2856.584,.,0.0813528,0.0279884,0.0533645,0.0030062,0.0030062,.,.,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,2.498992,72.47077,7,2.8054168,-0.25053573,12.576308,8.2854353,1449.257,120.7714
36057,2011,13,38273.74,1.52,1.09,0.375,0.715,0.0030062,0.0030062,10394.86,Montgomery,40.9,0.4638045,2.4525,44748.93,1943.406,0.6701286,50118.88,0.1039539,57.32165,.,.,.,.,.,12.576308,8.2854353,1449.257,120.7714
36057,2012,1,3032.116,.,0.0860635,0.0301977,0.0558658,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,2.5543745,79.18561,14,-0.76242774,-3.7627752,13.441855,9.1535981,951.268,79.27233
36057,2012,2,2856.86,.,0.081089,0.0284523,0.0526368,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,0.78410772,21.17091,5,1.1643479,-1.420893,13.441855,9.1535981,951.268,79.27233
36057,2012,3,3059.876,.,0.0868515,0.0304742,0.0563773,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,1.9574993,60.68248,11,10.347249,5.5125524,13.441855,9.1535981,951.268,79.27233
36057,2012,4,3060.135,.,0.0868588,0.0304768,0.056382,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,2.1414896,64.24469,7,11.839438,6.739386,13.441855,9.1535981,951.268,79.27233
36057,2012,5,3540.983,.,0.1005072,0.0352657,0.0652415,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,4.3936587,136.2034,14,20.667269,15.664449,13.441855,9.1535981,951.268,79.27233
36057,2012,6,3738.268,.,0.1061069,0.0372305,0.0688764,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,2.0353118,61.05935,13,22.445349,17.465355,13.441855,9.1535981,951.268,79.27233
36057,2012,7,4109.533,.,0.1166449,0.040928,0.0757169,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,2.6653383,82.62549,13,25.94642,21.355518,13.441855,9.1535981,951.268,79.27233
36057,2012,8,3996.455,.,0.1134353,0.0398019,0.0736334,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,2.6894123,83.37178,12,25.441812,20.285689,13.441855,9.1535981,951.268,79.27233
36057,2012,9,3610.994,.,0.1024944,0.0359629,0.0665314,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,3.5713394,107.1402,11,20.795456,15.53488,13.441855,9.1535981,951.268,79.27233
36057,2012,10,3213.529,.,0.0912128,0.0320045,0.0592083,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,3.0225168,93.69802,15,14.731992,10.535955,13.441855,9.1535981,951.268,79.27233
36057,2012,11,2947.122,.,0.083651,0.0293512,0.0542998,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,0.86232628,25.86979,7,5.4059275,1.5762767,13.441855,9.1535981,951.268,79.27233
36057,2012,12,2997.627,.,0.0850846,0.0298542,0.0552303,0.003335,0.003335,.,.,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,4.387622,136.0163,14,2.7040649,-0.1737791,13.441855,9.1535981,951.268,79.27233
36057,2012,13,40163.5,1.88,1.14,0.4,0.74,0.003335,0.003335,10360.15,Montgomery,41,0.4696347,2.49,44219.43,1944,0.673162,49951,0.1044263,57.46041,.,.,.,.,.,13.441855,9.1535981,951.268,79.27233
36057,2013,1,1653.469,.,0.0468065,0.0150989,0.0317076,0.0039663,0.0039663,.,.,41.1,0.4749349,2.52,43697.4,1944.5,0.6746997,49817,0.105115,57.5795,1.4605832,45.27808,8,-1.1503357,-4.2479526,11.813319,7.7788834,1196.921,99.74339
36057,2013,2,1557.899,.,0.0441011,0.0142261,0.0298749,0.0039663,0.0039663,.,.,41.1,0.4749349,2.52,43697.4,1944.5,0.6746997,49817,0.105115,57.5795,1.7901492,50.12418,7,-1.2420792,-4.2394928,11.813319,7.7788834,1196.921,99.74339
